#{"t_start": 1769420606.1264384, "env_id": "CustomWalker2d-source-v0"}
r,l,t
4.819534,16,1.304688
3.02406,41,1.473333
-0.893384,15,1.518764
2.909238,21,1.582415
-3.853364,10,1.612713
-0.783445,30,1.704765
9.552114,26,1.787309
-0.522458,10,1.818955
0.755693,12,1.857762
-6.155323,12,1.900188
-10.289015,17,1.946836
-0.088659,18,1.99191
-2.317266,12,2.038536
-3.349457,13,2.088255
-0.652547,17,3.86263
11.040077,49,4.031739
-4.053298,10,4.067852
-1.39683,13,4.109545
1.319516,27,4.177464
-1.844712,10,4.207587
3.744546,28,4.278785
6.146504,26,4.353323
8.511324,31,4.446364
-2.041811,22,4.511181
2.16767,26,4.60749
8.486241,24,6.261899
4.111831,39,6.381202
3.481647,18,6.452926
17.053541,37,6.578181
58.666352,122,7.070861
9.85873,22,9.194223
11.81942,38,9.342121
3.193317,17,9.404356
5.661816,21,9.490905
16.349867,58,9.705134
24.297612,50,9.906068
9.214953,26,9.999979
10.720871,30,10.115858
13.74741,54,12.414827
8.17058,20,12.480646
29.001996,47,12.663695
3.613149,17,12.720094
208.170217,113,13.145105
144.351644,161,15.808168
214.019596,109,16.24431
90.932727,154,18.871276
333.631561,235,21.844538
258.357468,153,24.473369
204.968548,111,24.934
259.128646,172,27.644462
90.217418,169,28.306624
204.123642,103,30.769665
375.8083,274,33.87058
444.560846,500,40.089322
30.636928,102,40.516689
147.026343,86,42.984231
495.227831,368,46.569253
333.298912,219,49.590998
166.236124,91,49.973511
291.005818,187,52.882013
185.521507,108,53.328432
296.133067,170,56.192628
209.134618,131,58.621442
304.443752,189,59.601447
222.418784,117,62.10095
146.648348,81,62.405641
292.212598,157,64.87294
313.326359,180,65.668442
275.772041,141,68.332048
238.073124,134,68.894638
357.509623,239,72.025264
325.177257,181,75.208527
216.116157,112,75.711765
341.139501,181,78.673401
388.765965,204,81.673664
367.70604,192,84.568167
311.023653,158,85.206179
330.629491,172,87.971089
351.955665,182,90.533299
426.482065,253,93.907086
366.623046,194,94.703827
442.842065,239,97.554566
375.042416,197,100.905522
361.984804,177,103.812959
375.476243,174,106.544571
395.587293,204,107.426948
411.397214,202,110.206984
313.27433,147,113.255862
345.510191,162,113.946519
327.810989,141,116.560599
412.965351,206,119.50049
351.529682,149,120.450191
393.133783,193,123.108833
262.669964,118,125.686057
327.275519,146,126.297244
291.008114,132,129.36811
344.908123,166,130.14105
495.38049,266,133.590154
412.916749,197,136.838263
315.269839,136,139.606555
386.704762,168,140.336349
358.226119,155,143.253869
352.480128,153,143.850418
323.075768,145,146.746364
366.509264,162,149.611377
407.677294,183,150.414174
413.651438,174,153.369378
408.740945,173,156.391218
370.595507,192,157.222038
421.05182,183,160.262937
406.404353,156,163.061275
389.571227,209,166.126587
382.851539,150,166.814478
354.473267,141,169.605011
441.366315,165,170.306653
405.595851,168,173.268752
454.741816,187,176.480412
292.898966,125,177.04208
452.063502,167,180.001547
360.576936,149,180.61922
390.29022,159,183.441171
371.983458,144,186.134298
432.946131,191,186.900828
340.627602,139,189.572884
354.845293,145,192.45002
385.214987,151,193.264434
420.319719,161,195.994955
489.978716,178,196.714308
405.05443,155,199.515056
478.556832,193,202.459585
502.413607,179,205.295734
521.178431,188,206.121873
439.564311,155,208.875043
455.655509,158,209.534069
371.887216,153,212.34858
412.26319,169,215.412647
418.351312,163,216.136823
549.513066,231,219.256305
452.519346,168,222.072371
510.124345,186,224.971709
514.354034,198,225.801692
468.447288,176,228.6908
544.813821,192,231.563756
273.682058,114,232.046638
605.849568,221,235.382376
580.357656,224,238.627032
580.466338,212,241.700876
268.748272,123,242.217932
570.40084,197,245.261598
509.20328,191,247.691352
539.678626,201,250.126695
620.881608,224,252.598966
588.68157,209,253.330759
619.102912,221,256.106944
556.681601,201,258.762798
574.346218,201,261.304756
522.890645,185,261.960428
490.71066,189,264.493938
575.231221,195,267.430192
323.941729,126,267.901927
587.274218,238,270.557429
490.657361,168,272.927333
514.918786,191,275.343956
491.343169,184,277.93868
632.474805,210,278.799739
527.504741,186,281.814919
608.410292,204,284.907447
635.842424,204,288.021581
562.478788,189,288.802042
554.416559,194,291.789137
583.339836,207,295.008445
600.378028,208,298.636947
610.189505,198,301.7529
664.152296,232,302.846376
618.02814,215,306.270073
629.722191,204,309.721747
506.391593,179,312.595436
573.766017,193,315.553898
642.867416,227,316.542992
581.891497,197,319.850784
618.484591,209,323.149577
457.854439,176,326.593379
555.314662,182,327.431494
578.907663,190,330.458205
589.599231,212,333.591882
598.963432,204,336.663721
626.014339,216,339.797996
604.520471,235,343.014357
646.51381,224,344.028339
684.73104,247,347.338766
655.033163,219,350.608424
478.391464,162,353.635948
623.997853,210,357.174294
615.272397,211,360.602507
597.128761,196,361.607608
562.937657,194,365.019858
652.181097,219,368.071591
366.523058,134,368.687958
529.996381,197,371.692275
629.015854,215,374.686327
653.25618,216,377.802881
669.765674,231,380.867821
673.707157,219,383.878518
531.037539,173,384.575859
527.373162,197,387.554256
550.31404,198,390.820298
663.432662,221,393.800975
584.253823,196,396.889848
696.337787,231,398.088504
651.055317,223,401.485043
280.066536,114,404.102258
661.914156,214,407.322551
675.17526,229,408.343189
888.815497,297,414.159764
710.660744,238,418.065444
684.736485,236,419.171705
698.782318,216,422.804622
756.280671,236,426.273044
630.874129,200,429.569115
838.7954,265,432.99566
731.624679,227,436.444021
679.721859,229,439.824711
743.569881,241,443.387888
641.443505,212,446.738775
710.120534,237,450.027023
724.963955,233,451.064833
652.276277,209,454.316261
675.957869,214,457.689398
707.91148,224,461.175431
717.018532,244,464.58842
695.777955,212,468.116966
679.231577,223,471.709847
616.756016,194,472.692829
686.198776,219,476.093188
671.100167,222,479.466633
611.081123,199,482.551963
639.465841,204,485.684832
698.363143,229,488.816289
689.336699,222,489.787262
683.790069,225,492.905601
739.05053,241,496.461422
697.57946,226,499.611846
778.962839,239,503.014063
706.745067,231,506.708122
702.129241,226,510.281939
680.961354,210,513.836558
738.737838,233,517.934405
735.51652,231,519.013885
626.920126,199,522.050523
566.375591,186,526.177037
346.760059,125,526.961366
773.609321,250,530.239491
664.279971,213,533.586737
843.228839,251,536.46633
670.576212,210,539.658676
641.59832,209,542.285503
710.846215,226,546.322537
836.119246,255,549.417393
805.856511,251,552.091915
677.717659,224,554.779938
814.922146,252,557.538353
694.049814,227,560.062734
911.425789,281,562.845576
890.979693,286,565.865645
879.467077,257,569.601575
701.469408,231,573.150702
822.084089,248,577.107584
494.528422,187,578.180692
690.822626,211,582.144505
772.937955,248,586.451885
804.372387,248,590.589086
780.527038,244,595.13187
770.576675,232,599.333439
113.038015,62,599.749777
682.918871,209,604.094672
704.640708,216,608.25066
739.749728,229,612.409742
757.1171,226,615.869812
858.918848,252,619.321435
701.887002,219,620.241046
720.974549,228,623.44992
845.421311,260,626.893842
712.745382,214,630.140029
596.382886,205,633.320616
761.270326,229,636.538221
869.839575,262,639.986763
819.791671,238,643.283495
618.965072,200,646.351396
885.654983,260,649.804286
979.445903,289,653.413999
946.360822,286,657.100973
795.911815,239,660.471215
740.532348,222,663.698077
574.905489,179,664.448062
883.206091,259,667.814922
768.02543,231,671.055863
681.639461,203,674.220329
889.419506,259,678.117224
816.340378,231,681.396679
378.734957,131,684.18291
756.848403,221,685.141075
869.566293,255,688.594929
662.308431,201,691.74369
794.905204,242,695.043163
870.188926,254,698.386541
808.051406,236,701.765908
788.02312,240,705.33042
851.934206,249,708.80658
871.800432,256,712.211838
876.367501,265,715.666234
740.198539,224,719.043611
907.131597,252,722.755194
800.434325,222,726.011677
539.857359,184,726.867837
867.481272,270,730.36659
1157.091181,346,736.753439
954.012048,267,740.278043
877.914639,249,743.809553
934.785507,266,747.40421
864.924031,244,751.265314
901.074565,260,754.680228
851.369594,246,758.222447
881.638944,256,761.834162
817.376975,236,765.053527
887.484706,256,768.319987
911.788829,264,771.781072
926.677051,279,775.203992
847.756473,233,778.871509
852.962506,235,782.229945
894.274873,263,785.949435
933.486166,277,790.051546
846.564834,250,793.660966
839.769859,242,797.289537
881.091484,256,801.560124
873.343426,245,805.920763
922.193557,254,809.551628
838.467889,243,813.01941
1033.804062,294,816.727648
699.931541,206,820.005436
1028.088162,298,824.182364
988.793575,276,827.818894
843.388154,247,831.279168
832.335184,238,834.522708
985.823325,291,838.133594
829.2628,236,841.417912
969.928395,277,845.105091
996.570325,298,849.307899
957.493238,273,852.692719
928.345244,264,856.10079
807.31267,236,859.310326
835.280846,244,862.691161
738.119827,223,865.87797
956.362525,269,869.275629
777.091513,229,872.624717
815.790381,233,876.02948
929.978626,259,879.566591
821.240108,244,883.200786
952.333758,269,887.30035
1048.396678,305,891.275283
1242.633498,355,895.928179
998.899997,285,899.925179
965.085372,276,903.784642
911.704163,261,910.362245
922.922903,266,914.226864
885.68928,268,918.507562
1051.348636,333,922.757498
1195.343602,340,927.545379
781.044588,233,932.177389
928.160344,274,936.693546
1143.766508,334,943.908759
906.055411,254,947.979571
882.043638,256,952.066925
880.335297,247,953.217427
916.270115,255,957.332827
699.583449,209,961.605365
878.309273,249,965.482431
894.594342,248,969.840375
949.391582,268,973.874429
893.923719,260,977.727871
819.372499,233,981.317866
808.625052,239,985.224183
979.129694,278,988.928706
966.773129,272,992.514183
882.521569,255,995.963156
799.245252,231,999.555902
922.515134,279,1003.94012
1042.852419,292,1008.936328
924.330974,266,1013.08715
974.832714,267,1017.013528
957.224582,275,1023.679001
908.396745,254,1027.314735
697.970354,209,1028.864305
883.622354,244,1033.659137
841.79275,238,1037.36066
969.826964,267,1041.274377
991.062535,289,1045.630111
1076.800307,309,1051.796975
1234.463469,352,1055.564352
783.076086,232,1059.146565
891.526488,251,1062.727016
755.454098,224,1066.279319
709.726786,219,1069.855601
873.197605,252,1073.697048
925.602216,261,1077.417589
904.319672,252,1081.373015
747.127897,212,1082.335858
981.643233,282,1088.478621
994.016572,287,1092.202506
1024.420728,283,1095.886327
841.977976,274,1099.587797
966.766235,307,1103.632579
829.682816,246,1107.321823
1117.784855,321,1111.295408
980.512606,279,1115.07243
1056.201766,289,1119.030525
943.254872,278,1126.163155
1088.257417,319,1130.489999
954.434245,270,1134.062572
773.759531,233,1137.561534
965.239456,271,1142.115717
1199.348648,376,1146.296984
1054.898208,297,1150.560588
991.574624,291,1157.402801
1030.327843,301,1161.10717
759.979109,233,1164.524477
861.232705,248,1167.932272
848.561175,251,1171.52102
654.231936,196,1172.474497
781.995335,241,1175.997108
1171.288159,334,1182.633136
1225.749388,332,1186.733151
672.395857,197,1190.600441
1240.33018,348,1195.372395
990.812291,289,1203.667867
973.415723,283,1208.018929
1286.05278,340,1214.725868
959.224764,271,1218.637222
1083.597333,296,1223.328361
932.712645,274,1227.379092
1249.415847,342,1232.101151
1040.609665,290,1236.321662
1259.310842,358,1243.651821
1008.085881,283,1247.903597
826.262915,234,1251.684943
521.47406,172,1252.343983
1038.60612,282,1257.698088
992.508109,296,1261.407862
686.539809,204,1264.960934
1180.329587,347,1268.538322
1018.722545,291,1271.804852
1066.781208,286,1275.221248
1287.611296,366,1281.432045
393.393273,133,1282.033651
606.638296,178,1284.707874
1044.420268,303,1287.749371
449.103289,148,1290.173049
1329.654302,350,1293.325288
605.471478,176,1295.931782
1258.392296,342,1299.00751
820.810452,246,1301.718315
1040.909738,288,1304.706308
628.627645,180,1307.245398
951.039812,258,1310.790992
352.276073,132,1311.286077
961.004813,262,1314.113976
982.109038,271,1317.026622
1375.854559,367,1321.905136
731.454389,215,1324.356765
1049.119879,301,1327.073649
768.320146,228,1329.655634
1051.309512,296,1332.482843
1103.830745,311,1335.541591
1134.767902,307,1338.652237
1043.168607,294,1341.364701
830.107386,246,1343.930747
1078.011891,307,1348.48165
1307.26639,356,1351.384115
1652.022525,459,1356.537102
1476.195924,415,1359.71658
1061.878092,302,1365.257995
1169.398147,319,1370.475194
1038.79198,294,1374.379357
1041.233619,295,1378.10712
864.850102,261,1381.578606
989.587481,280,1385.172755
388.424191,131,1388.124116
1149.18241,328,1392.050818
917.552891,250,1395.536769
972.226317,266,1399.025796
1319.838446,361,1402.86358
807.04503,229,1405.983533
859.378543,256,1409.86007
927.774864,258,1413.303434
1297.503076,371,1423.995274
1016.220706,283,1432.260398
756.61706,222,1439.916919
930.911608,254,1447.832178
1034.342813,283,1456.110199
1098.76476,306,1464.560505
1030.705573,287,1472.780592
1134.411834,322,1481.412492
992.495672,285,1494.952707
1115.986268,314,1503.484524
945.293599,266,1511.408707
1614.512263,500,1527.369862
1664.711168,483,1543.094284
1402.496151,431,1553.18765
1256.479293,354,1567.804837
1823.581204,487,1583.577512
1353.416771,394,1593.145723
1078.101156,319,1601.859741
1130.45465,315,1616.136183
1084.924681,307,1624.777222
822.775118,245,1632.802831
1523.25772,417,1642.501346
1480.376447,435,1657.765302
1175.863404,367,1672.290594
757.360044,222,1674.634654
953.513984,284,1688.034863
1091.036416,352,1696.700427
949.895379,302,1705.456016
1297.91117,363,1714.588094
1183.796254,338,1728.790772
1011.865813,277,1736.641445
1370.979556,423,1751.847742
1365.584599,380,1761.318098
1217.1051,332,1769.754122
916.528329,254,1777.714094
942.942812,266,1785.955789
994.133007,300,1799.852495
905.662603,259,1807.913157
1008.527439,286,1816.233616
807.899108,297,1824.938518
1047.614859,303,1833.528232
1105.205885,307,1842.057512
434.171372,142,1848.852508
1455.112612,424,1858.654913
617.918751,179,1866.002534
874.393117,315,1874.720966
522.797286,175,1881.893789
881.246819,242,1889.749272
1057.028636,292,1898.046233
1241.383541,330,1906.850923
1187.374188,329,1920.930443
847.954443,277,1929.152571
934.530393,304,1937.569161
763.009828,217,1945.214841
979.353791,263,1953.250464
1645.776514,449,1968.679973
1241.549104,359,1977.653489
1444.977921,449,1992.992597
1522.737529,431,2002.842116
1665.273731,500,2018.708203
1379.831386,375,2033.421026
1230.760898,350,2042.463961
1865.467575,500,2058.36391
1029.775445,285,2066.84366
