#{"t_start": 1769420606.1119428, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-1.233949,11,1.29721
-0.463135,16,1.364157
3.331057,27,1.479986
-1.061864,17,1.530076
-4.726984,23,1.60077
-1.182303,19,1.652108
-9.108236,15,1.700969
11.480918,32,1.806207
-11.124083,13,1.845356
-0.566448,32,1.948337
5.337546,18,1.992033
4.331856,22,2.072428
-2.565624,10,2.107495
-4.189659,11,3.865726
0.703909,31,3.971064
-5.882526,19,4.033397
34.343476,50,4.183604
-1.03402,15,4.226592
-8.096018,11,4.254153
3.812566,19,4.302687
0.395421,35,4.404507
-2.737152,30,4.497166
-3.285054,11,4.528574
-2.025241,8,4.551928
7.566577,26,6.235207
58.151329,69,6.453707
51.45344,77,6.751097
9.581113,31,6.871401
15.437141,40,7.033242
7.539522,24,7.122023
28.919862,64,9.406888
4.833541,23,9.500202
4.352797,19,9.569755
5.996153,49,9.753931
10.020374,22,9.836772
19.887097,121,12.396611
102.52176,204,13.154512
91.968053,176,15.879068
192.484034,99,18.303315
205.702705,115,18.757117
246.433254,139,21.354575
209.84721,124,21.832773
69.318447,96,22.228516
63.535213,117,24.697057
45.750768,96,25.111871
188.663038,133,27.6537
244.856569,194,28.414732
182.3084,116,30.938519
341.700805,229,33.844091
242.62028,149,34.463433
140.985878,87,36.848262
172.43841,93,37.238957
235.895375,136,39.936954
457.452351,331,43.423203
257.884432,148,46.098392
216.923169,112,46.551867
287.489817,397,50.339934
330.75554,174,53.157198
241.523638,158,55.976332
257.539769,141,56.560809
253.511583,143,59.145919
317.295985,193,62.05179
269.840516,144,62.597542
339.682626,189,65.235753
267.327782,156,68.006394
314.844151,178,68.756949
345.236324,176,71.611346
577.731456,495,78.349478
418.14794,253,81.548102
318.045366,162,84.374269
436.392215,236,85.280974
383.81399,206,88.161087
436.349937,257,91.047711
367.092498,176,94.146169
287.503028,141,94.689463
347.888067,157,97.254756
346.294283,172,100.45342
373.860313,179,101.121799
398.046792,193,104.138061
312.426132,137,106.759887
316.246248,159,107.440576
403.51666,208,110.246318
339.432711,149,113.309878
-0.51663,23,113.388206
288.552222,139,114.013047
385.841576,192,116.775798
384.466561,197,119.993195
308.989213,169,122.607542
421.710319,182,123.344001
394.831175,172,126.163848
347.062202,177,129.431944
297.651711,139,130.08472
342.574727,160,133.082527
342.705433,159,133.723072
476.03443,233,137.15273
388.852079,173,140.09142
392.346217,181,143.165595
359.474478,172,143.809071
319.635617,139,146.672861
371.474695,169,149.573037
424.877665,196,150.437923
376.416283,158,153.314308
360.165085,145,156.231055
