#{"t_start": 1769420606.0993664, "env_id": "CustomWalker2d-source-v0"}
r,l,t
3.28713,22,1.358529
4.294595,19,1.434968
3.844291,21,1.515277
-2.939468,9,1.541832
-10.548452,13,1.57937
0.427024,21,1.644323
0.055952,22,1.710453
-0.753401,10,1.745235
5.24372,20,1.803174
27.91873,43,1.948007
-0.234596,11,1.975699
-3.991839,21,2.033478
-0.263188,26,3.849838
4.299292,34,3.963588
4.914797,33,4.081486
2.111887,25,4.155786
4.900603,21,4.20888
-6.288973,18,4.257802
-3.447473,10,4.28617
0.780274,15,4.322534
3.40804,21,4.385031
-3.378799,12,4.420855
-7.806352,25,4.498557
9.644953,35,4.612356
-0.217635,12,6.238924
0.337416,10,6.269591
4.683136,23,6.328044
4.157891,27,6.418846
0.225402,12,6.469842
16.67194,36,6.583038
38.280624,50,6.805947
7.449964,22,6.887636
3.505899,19,6.953565
3.059614,16,7.027193
0.390604,24,7.120357
35.460162,61,9.39155
26.156482,84,9.708486
28.485963,40,9.866471
9.631296,35,10.005429
-1.280299,12,10.048852
-5.916017,75,12.427899
1.066628,18,12.489949
38.483109,79,12.782591
236.839014,154,15.427086
165.724892,196,16.188878
230.312127,140,18.763004
76.196693,163,21.4484
145.183807,79,21.750657
15.10224,72,22.052635
-1.582147,20,22.130272
432.646778,500,28.157989
394.041483,330,31.532938
94.134226,134,34.098429
320.962662,216,36.986292
201.24539,107,37.441185
124.566536,180,40.302704
513.097505,500,46.560796
219.922933,120,47.07855
329.578954,191,49.967843
247.876301,161,52.780082
449.53812,306,56.190903
86.260804,91,56.567667
148.652074,86,58.842555
305.679212,177,59.747041
312.927277,184,62.496024
349.327937,233,65.283697
276.797086,168,68.092556
309.653807,164,68.79262
343.790696,224,71.868191
341.580842,190,75.047961
272.265103,137,75.6715
320.159136,179,78.62725
364.972848,173,81.497257
314.083207,168,82.161411
410.688075,218,85.19022
266.213979,124,87.744121
435.577805,235,90.533019
407.63205,215,93.78302
382.116688,205,94.589229
434.362041,206,97.342377
347.319287,183,100.584671
339.297234,166,103.44507
449.936808,230,104.370744
376.289615,204,107.298334
353.533307,176,109.967457
376.600646,168,113.12905
427.673588,216,114.052601
343.60754,165,116.698236
339.637045,150,119.358885
360.937874,179,120.528337
459.976573,228,123.317599
286.972514,150,126.043867
320.714795,145,126.683494
375.021506,169,129.933444
402.85904,179,133.028935
381.45366,182,133.761609
423.471295,209,137.090889
355.144283,156,139.95558
340.081894,150,140.635411
368.404898,165,143.525955
334.178528,133,146.31197
287.495126,131,146.946607
346.85572,156,149.765275
433.684614,184,150.573077
405.050917,165,153.476033
247.611765,114,156.25524
412.893362,192,157.095833
421.192999,185,160.137561
377.120123,154,162.903585
416.69866,178,163.626454
449.091687,192,166.714323
359.302456,142,169.499288
415.851679,170,170.244022
342.317158,141,173.076668
416.885593,160,173.781301
328.68629,133,176.745416
409.379605,176,179.775736
406.672002,167,180.466476
372.980327,150,183.2824
417.728521,163,186.021904
406.401618,159,186.713357
499.187043,228,189.715119
398.670605,159,192.7174
428.117648,168,193.533363
494.722565,180,196.347203
498.536149,202,199.299407
406.703903,158,200.022011
460.134675,170,202.808738
484.411143,178,205.674617
484.930715,180,208.543986
458.748598,175,209.257315
438.619493,166,212.125672
486.844064,205,215.358895
463.058673,187,216.190214
498.540099,178,219.06225
542.367441,195,222.036803
448.699224,161,222.726579
351.289511,144,225.429071
484.077603,174,228.263822
482.139127,193,229.078027
585.877625,204,232.029821
195.867732,92,234.7969
606.869424,226,237.995508
621.763536,230,239.091015
618.735917,218,242.150382
372.217233,144,245.045994
556.361129,199,247.50464
533.778151,200,248.168261
513.736071,188,250.538336
586.966198,197,252.960285
592.032418,222,255.742607
510.222348,183,256.339877
516.779927,195,259.072181
554.320736,189,261.485507
570.454558,197,264.048512
583.549441,217,267.07092
542.865501,190,267.789274
553.432378,196,270.297428
605.462019,211,272.789562
577.708811,223,275.324721
553.834245,192,277.956435
548.120728,188,278.707569
569.005258,200,281.788363
611.434541,203,284.885762
398.955184,150,285.499269
605.124548,237,288.741869
564.797347,204,291.783522
551.058869,191,294.917444
537.048385,184,298.444779
547.473765,195,299.256738
561.891405,192,302.458314
589.116255,197,305.782584
535.154192,196,309.206072
611.877275,220,312.319164
616.496956,214,313.203115
388.990676,150,315.997714
390.876136,143,319.098565
575.837983,198,319.94015
628.589001,219,323.287307
639.656764,215,326.922935
600.003845,203,329.998402
633.451928,215,333.161655
620.343909,206,334.075527
620.036137,216,337.205056
599.754569,192,340.20032
685.484581,231,343.4295
660.614863,252,346.761956
607.664445,203,349.889735
646.937169,217,353.247101
595.90005,201,354.147194
696.558869,235,357.815324
561.735939,193,361.154436
613.609722,224,364.799367
357.904793,125,365.387715
677.165362,229,368.472061
770.09909,265,371.766775
629.06731,223,374.828115
673.003931,228,377.957049
682.691896,226,381.04247
677.325668,222,384.04528
640.903757,229,387.136999
756.80874,245,390.57082
719.771926,241,393.654373
596.18573,207,394.545245
647.045772,213,397.897585
624.992434,211,401.249429
803.889829,251,404.452885
655.031599,207,407.68519
616.011719,197,410.789861
654.740268,212,411.747894
781.084274,251,415.074269
769.079445,237,419.0515
728.832895,235,422.774439
686.974987,226,426.190123
396.719374,138,429.211604
612.9685,202,430.054929
597.306389,194,433.256801
654.744629,217,436.674855
621.25582,195,439.864463
135.022254,70,440.190481
748.191333,235,443.649877
708.245339,237,447.198974
693.061778,226,450.453343
731.137983,230,453.721675
702.615582,218,457.162172
693.338616,223,458.189711
483.718395,191,461.487168
628.427911,190,464.659466
740.205018,230,468.263267
685.567669,229,471.898194
670.20908,220,475.252947
607.736426,190,476.281716
835.898966,259,479.744067
708.516675,230,482.948007
692.098944,216,486.195664
646.67032,201,489.172454
712.727454,231,492.42099
756.930407,245,495.80544
744.122529,236,499.123219
693.600732,226,502.39288
690.036171,221,503.470192
871.408199,277,507.364369
664.371267,210,510.925275
669.896369,211,514.527876
786.356639,242,518.574438
761.49789,245,521.8012
858.543661,255,526.263108
683.826389,211,529.715944
638.057382,195,532.945966
664.9219,208,533.736337
653.19969,205,536.468632
656.812976,207,539.63949
706.507358,224,542.334122
634.468323,204,546.266608
469.904917,177,547.005453
734.304958,234,549.920762
754.225311,245,552.562781
744.31833,232,555.314564
718.182348,224,557.928425
636.348087,204,560.435429
873.383444,269,563.127976
539.412264,198,565.839558
802.967928,241,569.512076
731.860554,227,573.052137
578.77627,192,573.888512
846.362746,265,578.149965
797.946644,239,582.272562
797.02201,250,586.585658
789.28293,236,590.664289
817.900506,245,595.204174
660.110242,203,599.243031
686.624941,220,603.599078
639.649118,205,607.843947
792.230661,226,609.060811
782.588202,237,613.222241
685.030644,204,616.486968
727.178839,233,619.808237
843.437946,262,623.159472
707.430243,224,626.407396
528.418074,192,629.600105
866.566683,251,632.988429
538.280497,182,633.773706
689.205132,216,636.952803
697.933024,212,640.167421
763.615082,239,643.460755
926.962196,278,646.858486
830.319614,233,650.222344
851.117894,260,653.672359
500.369216,182,656.942373
872.707054,254,660.358552
639.169576,203,663.515851
834.065512,247,664.549317
653.811136,235,667.811463
671.601306,199,670.919437
946.906966,288,674.447411
890.749349,258,678.337453
124.690784,64,680.859052
699.948241,204,681.773659
837.086419,252,685.088797
