#{"t_start": 1769420606.1182976, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-3.952423,20,1.330805
-3.771583,15,1.391607
-4.862496,16,1.465181
-2.164435,8,1.486311
12.564134,29,1.571892
0.314743,16,1.623437
4.398202,23,1.692124
-1.268823,8,1.721435
-0.374308,12,1.75264
-0.218869,37,1.876357
-3.503946,10,1.912699
-7.685022,14,1.94953
3.06997,19,1.995688
-0.293304,11,2.038399
1.325751,16,2.098728
3.984965,38,3.945908
16.229202,45,4.099117
5.990821,17,4.147246
5.650247,20,4.198743
-3.146716,15,4.239552
-7.048541,24,4.301476
0.211605,11,4.333167
-2.307196,10,4.364075
-4.698581,27,4.445222
18.838714,49,4.606924
-0.760726,15,6.241629
29.733568,39,6.352795
7.965205,23,6.435142
0.890139,16,6.491732
-2.130789,18,6.543711
28.224892,51,6.766968
0.444247,27,6.869695
-1.954242,10,6.900435
1.245582,15,6.96289
20.308613,100,9.391652
13.329078,54,9.599867
9.440736,37,9.739162
28.12976,99,10.123597
9.759505,32,12.336612
24.117717,75,12.619148
13.384401,106,13.00216
84.811833,121,15.524126
17.977185,56,15.736503
195.011455,112,16.186891
31.319685,74,18.507902
163.330108,110,18.923231
15.263909,31,19.040641
248.071531,131,21.597785
3.81175,15,21.658156
23.690738,62,21.91334
48.485536,91,22.296467
295.816194,169,24.989704
358.807904,204,27.821187
417.544711,245,30.835353
117.333453,149,31.426587
281.276989,193,34.235682
153.394337,88,36.617292
199.44041,133,37.167683
344.456773,202,40.124136
257.604224,175,42.97581
435.252322,289,46.249659
286.095156,183,47.001496
266.965811,145,49.703308
231.611669,122,50.21463
361.903863,230,53.295529
222.040317,320,58.675379
300.783081,170,59.569243
320.746652,164,62.262919
389.964,274,65.191419
268.109407,147,65.82984
229.289403,118,68.41843
208.762627,114,68.889376
205.476483,116,71.507623
314.591466,175,74.601202
242.62866,125,75.184052
1.878212,14,75.244727
298.210274,171,78.207196
399.967559,207,81.230793
252.776601,122,81.725644
377.874267,209,84.667222
342.971359,184,87.489983
370.813717,208,88.328856
339.58836,172,90.866497
358.637144,189,93.992687
277.058846,120,94.473158
412.419654,222,97.289529
327.061423,161,100.450759
366.462053,173,101.100934
265.109217,130,103.88333
305.552231,150,106.513882
340.44788,173,107.25473
7.384091,18,107.332873
439.936489,258,110.369045
331.605191,160,113.431002
366.838837,168,116.267105
387.764815,198,116.9272
320.873259,160,120.069446
356.853528,161,122.62448
303.942429,137,123.183048
329.421063,156,125.94214
367.894963,184,126.740825
379.692078,184,130.05946
360.802886,162,133.069149
414.773035,171,133.760286
406.642155,207,137.078138
327.981051,148,139.90915
381.671774,168,142.91484
334.683224,148,143.489988
394.521943,167,146.432016
423.807038,186,147.319059
439.995051,238,150.475272
335.334194,141,153.272568
429.086802,184,156.344313
377.559214,164,157.077711
364.422418,148,159.955327
316.604315,134,160.577676
409.429882,176,163.371136
352.184057,134,166.159671
402.808762,176,166.911794
523.200342,244,170.179657
437.609681,199,173.276494
393.22253,163,176.369275
455.810052,201,177.271664
367.023904,145,180.150121
406.636933,157,182.935411
462.720419,191,183.710572
340.582622,146,186.441354
403.248106,160,189.203226
419.030399,153,189.823289
442.860553,169,192.905348
360.380001,148,193.587616
378.791427,139,196.23684
510.030464,201,199.184324
492.952622,188,200.036395
464.018329,176,202.851988
526.257803,187,205.762023
555.524512,204,208.717763
426.15461,165,209.404057
452.937404,172,212.308522
485.566675,180,215.416662
426.888043,172,216.181873
500.644109,213,219.218647
447.149799,168,222.052949
452.167424,177,224.893345
329.577633,129,225.461609
296.084234,125,228.07182
525.218794,189,228.903476
454.110576,170,231.689075
524.886239,192,234.899942
461.018257,170,235.614184
629.740966,227,238.916487
532.62542,209,241.958605
501.544081,174,244.984538
305.873156,137,245.407956
606.149716,214,247.949935
511.344879,175,250.271372
531.461659,188,252.633297
587.756574,201,253.333174
457.819436,191,256.014798
644.573606,231,258.765918
546.343096,187,261.270712
569.10392,201,263.831416
623.450265,237,264.69547
548.405174,190,267.63101
594.761716,222,270.225161
554.018558,199,272.694115
634.051518,218,275.205875
622.084477,222,277.939371
567.961422,191,278.708001
599.577393,210,281.837382
548.228256,192,284.877416
502.544332,178,287.875338
618.539565,207,288.724514
487.875378,168,291.607931
554.388288,188,294.709893
626.512325,217,298.396125
600.143442,214,299.289936
589.409647,200,302.54977
651.678948,219,305.968143
552.395066,191,309.369827
631.053549,217,312.436604
504.053864,178,313.180079
604.290274,204,316.212992
637.132015,221,319.656525
598.236593,215,322.933754
687.847281,234,326.654373
366.829348,137,327.291928
634.361541,218,330.435945
620.161425,219,333.59939
582.511592,197,336.638175
655.940541,214,339.766218
506.447285,185,340.545021
604.713504,208,343.685118
527.877992,179,346.695024
614.083533,206,349.831485
627.238191,208,350.87121
494.238295,187,354.00579
619.814566,209,357.547414
651.840331,211,360.953514
627.970953,220,364.61161
553.989294,191,365.464733
754.568805,265,368.737952
613.685897,201,371.736303
498.661935,177,374.595388
676.65418,245,377.828006
633.89244,206,380.795063
679.887747,232,383.862221
665.242035,229,386.937914
607.509094,194,387.731781
724.730458,239,391.186386
582.860301,210,394.123142
717.892165,244,397.584397
625.552501,212,400.981926
680.2541,218,404.036555
690.594075,236,407.367722
722.729765,232,408.39672
746.924228,241,411.725513
728.47111,247,415.03557
545.814825,202,418.85909
517.9269,191,422.347188
660.945812,198,425.672773
628.023973,199,426.573061
505.566863,198,429.79115
661.0687,214,433.066921
831.083866,252,436.657067
611.029096,195,439.846879
590.436973,195,443.193136
791.85769,240,446.675071
706.629778,228,447.719806
703.06979,226,450.968953
656.602319,210,454.190646
671.050553,203,457.53709
802.927351,259,461.151665
738.789184,235,464.528318
729.010848,232,468.148401
713.447428,238,471.813305
743.924292,235,475.244183
788.578313,236,478.899531
733.255384,231,479.815922
714.971329,229,483.014016
399.579904,139,485.938659
673.465512,207,488.945798
693.546236,223,492.133629
633.959374,207,492.95202
358.95404,124,495.927117
723.256376,240,499.251665
324.140807,119,499.744936
394.814173,133,502.637734
742.669595,228,506.298315
728.668657,226,509.907225
664.530106,197,510.90341
601.923738,193,514.410384
753.651738,229,518.401204
689.17975,215,521.489811
682.521955,211,525.708302
688.110826,224,526.995619
719.478479,224,530.162888
576.679963,179,533.396431
121.397604,66,533.629787
759.069255,232,536.450585
613.031343,195,539.577479
814.022072,241,542.344014
679.146367,204,546.268466
722.272804,234,549.28963
790.611821,234,551.9366
723.235164,224,552.665114
713.946004,233,555.430881
765.141885,252,558.161222
820.016308,243,560.778527
929.154371,279,563.507382
621.758342,219,566.470243
810.441985,244,570.168212
974.459365,338,574.203382
797.64259,259,581.353467
667.196776,208,582.403429
848.621677,258,586.753129
633.042395,199,590.623438
828.777148,250,595.190861
855.682408,257,599.606507
795.205357,248,604.192525
665.832208,211,608.301474
782.547284,239,612.520032
846.536765,251,616.072021
872.983617,258,619.527964
629.639286,195,622.573632
755.918115,234,623.588935
683.893036,215,626.82742
541.166462,194,630.004954
858.009199,263,633.425721
796.740519,253,636.761143
1085.014525,321,640.474144
859.680203,263,643.830733
832.159351,253,647.236297
608.233932,210,650.418436
782.068666,234,653.765947
837.688026,256,657.336001
866.691862,249,660.756407
761.159095,248,664.036212
752.909432,239,667.302446
645.458082,199,670.458304
816.132723,239,673.738503
904.973604,275,677.727949
822.409763,246,681.053073
853.358067,248,684.356259
747.271383,223,687.583232
898.528618,259,691.058079
870.631875,254,694.420474
826.396753,242,697.700386
122.089331,62,697.957064
627.126199,184,698.833787
907.087602,278,704.721842
1032.448831,295,708.553218
769.816508,217,711.789098
773.060947,220,712.735705
816.652317,237,716.143094
740.473295,224,719.482468
957.433254,289,723.324573
918.742607,277,726.872592
829.02743,238,730.23471
904.100469,281,733.912637
855.351231,239,737.419766
807.598563,237,740.815268
999.103297,294,744.607424
758.917501,228,747.924311
821.273136,240,751.771238
794.650252,233,755.060948
944.191331,278,758.75006
925.354737,271,762.415244
885.914578,260,765.725148
862.446351,240,768.906458
832.227487,242,772.298758
774.471073,219,775.489312
877.978863,249,779.215441
885.91561,252,782.708581
1119.409079,314,786.560405
701.825344,205,790.395817
758.30475,219,793.848583
975.774015,270,797.643997
823.387925,231,801.84087
1079.78273,308,806.443986
1104.604581,307,810.300726
1064.407225,301,813.997722
954.752723,277,819.989176
680.296894,206,820.895479
900.799174,259,824.889409
1164.584948,322,831.11044
931.450608,260,834.451576
943.592243,288,838.058695
922.05129,277,841.506483
798.628342,231,844.969604
927.363037,274,849.114921
908.051807,258,852.431548
863.226028,254,855.789516
1031.51212,301,859.274733
1010.424066,293,862.862949
1011.086275,281,866.321309
872.152776,238,869.564343
871.605019,251,873.028235
657.932438,191,876.264488
847.857078,249,879.729623
906.115508,266,883.477428
945.533554,259,887.550442
956.21968,271,891.348406
947.548239,265,895.468849
1041.664289,337,899.820643
1000.394465,300,906.372067
1012.779726,297,910.541321
966.668451,293,914.600368
1003.138982,285,918.900647
1012.212264,296,922.958209
915.437111,259,927.377966
1066.44674,304,932.354129
872.655417,255,936.769764
731.141956,217,940.756013
864.106152,244,944.670026
932.844589,271,948.811444
855.371113,239,952.727788
933.232678,265,956.795195
855.666848,242,961.325731
977.988766,284,965.344656
968.464362,281,969.875293
853.073853,238,973.756621
800.694301,235,977.491099
978.345779,275,981.284678
994.853416,282,985.411798
926.734534,266,989.046415
999.060899,290,992.695571
907.108397,257,996.178549
888.00249,257,999.893184
922.793589,269,1007.575028
939.343299,263,1011.96322
860.558804,247,1013.147968
931.18717,273,1019.736269
977.682404,281,1023.796391
878.785488,262,1027.54204
925.554087,260,1032.8833
909.212006,253,1036.66746
402.960595,133,1037.304073
701.615049,203,1040.903229
896.235027,256,1045.202727
959.934214,271,1048.823699
827.417675,236,1052.196736
921.216138,261,1055.557879
788.28356,237,1059.162517
801.630615,236,1062.664686
879.279465,252,1066.356576
759.495854,226,1070.010247
818.822347,241,1073.75032
845.312655,256,1077.452764
852.211907,243,1081.365409
744.306834,215,1082.343305
1036.19936,287,1088.500893
1028.399795,289,1092.247385
904.646145,271,1095.87357
1078.588034,301,1099.758419
1116.465831,347,1103.939465
893.701958,266,1107.710376
912.035795,272,1111.445589
977.015048,290,1117.974327
1013.1672,281,1121.471075
788.982438,235,1126.123698
1015.636663,276,1130.173626
1390.001916,390,1134.364151
882.843605,266,1138.13974
1251.29374,354,1145.494562
948.599447,283,1149.315099
1031.453252,303,1153.809594
821.941407,237,1157.617556
943.650517,275,1161.198831
1043.137276,320,1164.949493
911.714763,263,1168.475462
809.02381,254,1172.115681
989.097052,278,1175.861576
1000.787296,279,1179.616144
1053.638077,293,1183.617404
1088.11926,305,1190.512974
1009.808867,280,1194.436377
1103.035546,323,1203.321719
1095.991275,307,1207.911274
1049.220128,304,1211.563355
1095.614033,301,1218.377579
1075.03618,302,1223.173776
1109.503964,310,1227.406917
1083.233068,299,1231.915025
1095.968411,322,1236.291532
1078.084526,298,1243.121219
1162.998817,332,1247.834938
987.082827,274,1251.772367
988.331111,283,1255.055163
332.639604,120,1255.439987
985.128878,274,1261.244209
978.747217,278,1265.056702
920.20795,264,1268.263587
992.193436,269,1271.51099
440.971778,148,1272.055562
987.689901,285,1275.523528
1003.714895,269,1278.979133
793.445037,225,1282.285588
658.709779,194,1284.97436
690.389732,204,1287.683113
992.361397,276,1290.563366
818.793422,233,1293.279218
659.199616,193,1295.957521
738.085581,217,1296.713974
659.693384,195,1299.270251
659.353619,193,1301.818142
931.062461,250,1304.666083
631.239264,196,1307.256313
638.520047,193,1308.043051
1012.344769,281,1313.456194
923.613169,255,1316.380053
1194.025792,331,1319.340106
1045.892184,292,1322.127612
1085.047106,310,1324.879642
762.784333,227,1327.394547
712.181154,204,1329.854063
1645.563354,449,1334.990961
1067.318235,307,1338.293008
897.271258,256,1340.958166
1037.959456,285,1343.643039
1105.883052,302,1346.376026
1060.626066,316,1349.160137
1026.640965,289,1353.674063
1369.09025,377,1356.748067
1266.388144,338,1359.690549
1521.11958,420,1366.088687
1491.979653,421,1374.021777
970.176359,271,1377.660616
1074.852785,292,1381.21607
1046.039975,312,1385.002523
1125.715877,313,1388.771256
1326.542752,355,1395.103682
799.265548,252,1398.62684
1222.640359,332,1402.365965
961.176388,265,1405.631292
1014.497373,291,1409.624793
1042.424606,300,1413.231447
1076.927904,295,1417.848018
923.96524,241,1425.524005
681.455579,196,1432.906481
906.961227,247,1440.789521
1010.163406,277,1448.981996
1049.932402,304,1457.428225
692.509521,201,1464.818606
962.026419,260,1472.757684
1078.476884,307,1481.224477
935.245278,263,1489.205444
1128.486628,328,1503.232476
792.959435,249,1510.96303
1244.449785,347,1519.954229
1049.287126,296,1528.429592
900.252042,257,1536.507749
1551.842713,481,1552.382213
931.81192,313,1561.148748
1544.590512,434,1576.433947
1550.512126,500,1592.473666
1556.949527,430,1607.830212
946.06823,276,1616.224373
1074.377563,313,1624.931614
762.843396,231,1632.809558
923.761324,257,1640.853205
1043.588156,299,1649.278302
1398.710284,427,1664.422409
1039.739248,312,1673.08806
748.421968,220,1680.641612
1470.583718,463,1690.557692
1149.828489,322,1704.618467
728.845897,219,1712.264754
1333.156631,372,1721.506623
775.234731,243,1729.363748
1314.499188,412,1744.019972
998.861932,283,1752.376824
1220.457485,350,1761.517516
555.318056,168,1768.370834
628.183669,192,1775.528631
733.703537,215,1777.803795
1008.473774,280,1786.201023
952.971626,263,1794.384283
968.225596,268,1807.854668
997.745084,297,1816.300688
1220.713876,329,1825.340723
