#{"t_start": 1768252628.930607, "env_id": "CustomHopper-source-v0"}
r,l,t
9.272036,12,3.126273
12.18174,26,3.234557
58.387505,50,3.440139
20.971255,25,3.545431
8.890186,20,3.625673
7.037085,13,3.677926
6.876927,19,3.753486
7.679316,17,3.824169
6.070167,17,3.893914
11.679482,25,3.994666
22.218445,32,4.126956
22.74826,24,4.227116
16.637562,20,4.30745
3.852876,16,4.369203
7.9011,12,4.416638
14.142779,23,4.520941
14.701466,16,4.587376
1.866682,21,4.667994
6.062022,13,4.713349
15.27882,18,4.788184
6.737767,14,4.839595
5.825036,12,4.890786
4.665421,14,4.946326
20.431871,21,5.031264
4.965135,11,5.07324
16.252893,20,5.156183
14.763698,18,5.227849
6.322852,12,5.276554
6.685255,18,5.352645
82.189357,50,5.550732
14.483173,17,5.621987
8.453543,12,5.669511
10.806125,13,5.719923
14.700322,23,5.823891
4.370461,8,5.856982
9.768956,13,5.907289
10.772244,13,5.963106
7.514367,13,6.016081
4.388792,16,6.08387
11.348259,14,6.135866
16.383751,32,6.261204
9.027852,14,6.318273
35.157907,30,6.442572
6.908071,12,6.492065
7.899719,11,6.538802
10.67347,15,6.600572
15.545397,31,6.726567
5.352777,11,6.773969
11.66106,16,6.83998
11.572756,17,6.913015
63.860746,45,7.099935
9.998379,13,7.155398
16.086892,18,7.227248
19.67171,21,7.311592
11.764565,17,7.381518
5.463812,17,7.447987
7.026855,12,7.495479
10.997126,27,7.610864
5.729505,11,7.65953
69.197062,48,7.861474
3.897752,9,7.897348
28.14386,39,8.056076
5.045427,21,8.139699
10.675573,17,8.208124
4.509071,11,8.258918
12.181025,19,8.336196
13.509304,14,8.395689
12.9215,15,8.456802
5.312367,18,8.530352
53.045844,42,8.692221
5.51732,15,8.750709
12.326906,14,8.810787
27.339908,41,8.973439
37.769011,27,9.085166
39.143822,30,9.196954
6.10651,9,9.236392
19.587016,24,9.336459
8.440563,13,9.38666
12.10298,15,9.451427
13.900658,23,9.549823
34.034366,40,9.713426
4.918947,9,9.749454
8.284051,18,9.822815
13.035481,15,9.884954
10.394994,25,9.987275
16.464014,21,10.067691
5.764171,14,10.130683
4.409131,10,10.178291
4.351143,21,10.268748
10.740127,17,10.336622
7.84162,10,10.379808
73.660299,48,10.573253
5.036558,11,10.619583
6.016378,9,10.658256
4.841053,10,10.701584
9.311529,16,10.760815
14.232542,16,10.81973
17.124629,20,10.898297
17.135929,22,10.98524
22.23126,22,11.074937
3.769467,10,11.120429
31.168359,24,11.216474
28.270727,23,11.320538
9.736708,20,11.401885
4.96205,9,11.437773
14.367951,16,27.530349
31.921579,25,27.655994
15.391978,24,27.757633
7.195279,14,27.815977
71.979466,48,28.014365
20.540482,23,28.104469
78.998007,48,28.308827
11.110905,15,28.370989
30.812402,26,28.483769
7.665086,14,28.5423
10.152012,20,28.620209
28.867967,30,28.737214
6.286802,10,28.778071
6.908782,12,28.821599
38.022027,42,28.991678
70.564826,64,29.25629
82.279984,84,29.612051
19.526225,24,29.716288
51.117771,51,29.923664
6.188548,18,29.995988
10.377148,23,30.088267
7.783416,12,30.136335
27.466863,41,30.305749
5.388168,33,30.444284
11.290677,15,30.511225
40.353149,37,30.666098
11.188868,27,30.774913
12.852239,14,30.830434
28.167272,22,30.922131
24.396673,27,31.039423
8.980567,18,31.118144
170.010188,104,31.547653
12.368397,20,31.629714
13.366286,16,31.690464
74.164299,49,31.893055
128.664005,85,32.247076
47.394756,34,32.387707
21.74828,29,32.505807
10.424057,14,32.5608
33.523096,26,32.667713
9.645999,15,32.727032
82.194897,60,32.976785
10.121857,18,33.051498
9.227722,13,33.104979
28.226903,24,33.20314
36.514685,33,33.340222
23.416563,27,33.467566
39.464389,42,33.651066
10.747758,16,33.718289
84.488562,50,33.915595
12.578749,16,33.979675
7.90238,13,34.0302
102.368785,59,34.271374
9.256171,15,34.331892
7.779797,19,34.414429
6.942223,12,34.463705
6.532026,11,34.508235
5.358762,18,34.587679
8.152977,15,34.651736
110.850113,79,34.973834
42.809237,34,35.110528
20.928824,21,35.197784
53.949084,42,35.369278
34.579538,27,35.48792
9.312942,13,35.542187
10.322815,17,35.632327
19.7412,34,35.808101
11.619289,22,35.918446
4.087813,14,35.997861
5.56546,11,36.048868
14.564696,18,52.876714
95.012931,60,53.170485
48.292292,33,53.33282
40.454876,38,53.51397
9.499351,13,53.596217
9.620958,26,53.72177
108.081747,61,54.026701
80.656763,60,54.347593
22.110234,25,54.483355
91.211591,65,54.784088
99.095192,54,55.004005
31.452632,28,55.112807
50.593974,34,55.253762
6.142555,9,55.292124
94.646241,56,55.524502
32.308125,29,55.635381
201.183462,96,56.09574
21.252924,22,56.177653
22.592983,31,56.30573
18.988859,34,56.452852
17.505019,24,56.597074
94.138695,54,56.826188
186.719919,97,57.20357
39.560084,35,57.342259
111.988713,117,57.791666
123.845548,91,58.151067
150.374674,74,58.439029
29.811019,23,58.526291
80.856854,43,58.718047
125.666931,61,58.995561
21.666407,19,59.093047
93.167032,56,59.332339
34.624745,62,59.673727
10.096868,21,59.773289
22.49184,29,59.92865
98.505663,56,60.230996
125.694492,67,60.744715
84.914916,58,61.225167
12.050184,16,61.325398
243.407725,141,62.508832
136.041461,74,63.093666
124.964088,81,80.488995
186.236615,101,80.883914
184.475563,95,81.254483
71.045939,40,81.410433
197.473956,89,81.754056
121.429594,63,81.997365
96.862146,56,82.221353
81.549087,56,82.436526
162.971438,88,82.788393
83.523779,47,82.989394
224.930062,109,83.407313
19.833462,25,83.507205
242.951051,124,83.984643
70.947169,45,84.155342
64.663647,37,84.296779
67.545419,45,84.472203
152.160576,74,84.759985
177.518011,86,85.107343
14.726318,15,85.167291
98.26793,53,85.384718
65.719167,40,85.557172
177.879788,85,85.904733
75.55701,42,86.067575
84.7188,47,86.246787
25.040801,24,86.337604
117.083771,66,86.589625
141.975906,71,86.864192
71.2227,39,87.017803
152.975855,81,87.328247
224.198225,103,87.729672
75.740651,41,87.888798
144.96487,74,88.171204
11.332301,14,88.222052
214.855431,95,104.059126
270.313873,120,104.536468
141.490741,68,104.813765
90.505253,55,105.02485
224.192501,102,105.414675
188.830051,90,105.769216
290.536094,146,106.355492
211.103086,94,106.723502
243.087437,108,107.151714
208.412354,93,107.505204
242.638738,107,107.921552
78.589123,43,108.088834
209.934127,97,108.462091
