#{"t_start": 1768252628.938137, "env_id": "CustomHopper-source-v0"}
r,l,t
6.570563,16,3.137147
8.502827,12,3.184573
5.82764,10,3.227027
12.576691,25,3.326755
6.889338,17,3.40054
9.175445,13,3.460032
13.158755,15,3.517823
8.41365,13,3.569806
23.247925,31,3.694196
33.85743,39,3.852859
10.453361,17,3.92364
2.687434,16,3.989141
11.349754,23,4.083463
5.441781,9,4.121426
5.333553,10,4.161584
10.850831,13,4.215585
17.17143,23,4.30949
24.136798,29,4.423176
9.363935,12,4.474637
6.529582,10,4.522935
13.972786,15,4.583845
9.213332,18,4.652402
19.172544,33,4.780654
11.443903,24,4.874224
21.561268,21,4.957956
33.587014,42,5.128548
18.809131,20,5.208006
5.270514,9,5.246146
14.370358,17,5.316485
4.317009,12,5.36315
8.017912,15,5.41883
7.48761,13,5.470985
6.407134,10,5.512869
13.840461,17,5.58457
7.091422,11,5.630055
18.615032,33,5.765065
10.464228,12,5.820357
137.89578,72,6.116082
13.63733,17,6.179789
3.665375,12,6.223816
37.68972,27,6.335704
2.080571,12,6.384858
39.523001,32,6.521201
3.549447,9,6.557092
4.984967,12,6.606559
16.138986,19,6.684337
7.624219,11,6.727054
1.71387,14,6.786077
8.178133,16,6.855993
5.095373,9,6.893954
7.857834,13,6.947073
29.925699,25,7.052408
9.382178,18,7.125552
16.63024,18,7.201341
16.478743,22,7.288536
12.711126,27,7.397795
33.155904,30,7.518358
11.997844,14,7.582067
12.452814,16,7.647975
11.042409,15,7.709548
8.578524,12,7.758483
44.340657,38,7.915768
6.382796,18,7.993018
22.121931,26,8.098017
6.950349,11,8.140611
11.791723,18,8.213458
9.587112,15,8.281266
41.820115,40,8.446188
17.950035,23,8.539122
10.563772,16,8.602665
-1.147962,23,8.68869
20.477264,23,8.782871
7.046494,12,8.829909
67.013288,46,9.013398
7.119493,12,9.063385
8.638841,31,9.179369
40.035905,31,9.310656
23.854257,29,9.429603
5.936119,11,9.477797
21.170774,25,9.584002
113.83377,95,9.971739
14.124014,16,10.034468
4.975865,12,10.084219
3.076435,8,10.117626
18.894966,19,10.208307
9.468364,12,10.256972
11.213858,16,10.322809
12.41721,24,10.423463
11.006353,16,10.485533
16.593244,18,10.557969
38.481383,30,10.686048
5.326992,12,10.73093
6.665578,11,10.771287
6.98455,19,10.84326
6.703254,28,10.957943
7.29973,13,11.007409
12.392439,15,11.067407
4.830903,12,11.120917
10.239081,28,11.234106
5.916528,16,11.308499
18.431696,16,11.374747
9.004192,12,11.422227
5.935467,14,27.502835
54.4249,34,27.672225
25.547883,30,27.795818
25.083787,49,27.998729
31.655106,39,28.15617
10.54812,14,28.213967
5.317552,15,28.280034
7.407563,11,28.326967
12.824333,16,28.395515
62.578738,53,28.612679
9.411776,15,28.672559
35.211539,29,28.784583
81.265073,56,29.011142
12.060865,15,29.073538
10.398981,14,29.131261
6.273087,10,29.169536
10.752724,14,29.230591
46.334104,33,29.368168
155.955148,109,29.828826
15.980431,18,29.90149
9.289838,15,29.963681
6.908932,16,30.024388
6.746446,11,30.070187
9.558659,11,30.114624
11.685469,21,30.200796
8.070536,11,30.24538
17.788767,21,30.331297
15.45472,20,30.417532
8.771803,18,30.494941
10.574113,13,30.547833
8.044178,17,30.619655
27.126727,30,30.744089
11.587538,15,30.804193
47.597298,52,31.021497
7.259388,16,31.089587
14.572974,18,31.171541
11.504264,14,31.225913
7.125983,13,31.279324
28.786287,33,31.422625
12.725918,24,31.517776
75.678811,64,31.772425
25.824087,31,31.90272
25.038651,22,31.99599
39.353981,45,32.181635
18.50941,19,32.260816
57.130697,59,32.50235
5.663729,16,32.565974
48.121735,34,32.704934
6.402041,13,32.756089
31.244138,36,32.909497
17.055689,37,33.060588
6.566768,21,33.144674
15.745546,16,33.213974
111.232209,56,33.460036
15.660494,19,33.549513
3.49121,12,33.600827
11.730002,15,33.662249
3.441884,9,33.69863
24.709228,29,33.814451
55.093222,66,34.076663
10.07846,18,34.148963
14.369005,19,34.228177
13.936508,16,34.292129
16.689277,18,34.371789
11.862114,17,34.439543
104.406084,63,34.703145
4.256737,9,34.742098
5.496151,11,34.786052
47.95485,37,34.936757
9.127012,20,35.021089
107.09529,72,35.309716
23.798089,33,35.455061
