#{"t_start": 1769351103.3958602, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-3.917448,11,1.943355
-6.963144,13,2.022685
4.685696,19,2.110941
-1.151646,14,2.17381
-3.620286,16,2.242825
-2.276802,22,2.338152
7.267667,19,2.415976
-3.728409,13,2.461058
4.065968,26,2.543284
-3.92556,15,2.589817
2.015343,15,2.639689
-5.66787,23,2.728187
-0.924307,10,2.768862
-1.260741,10,2.809077
-8.754615,13,2.851888
-9.429499,13,2.892112
-1.210102,10,2.928353
0.46026,19,3.02086
-4.447369,11,3.062587
12.539106,26,3.141691
-0.023023,16,3.191929
-4.053376,9,3.218889
0.223197,26,3.295647
-0.64118,12,3.331469
-0.45132,23,3.398878
-3.666916,11,3.4315
-2.29369,20,3.494598
1.146368,14,3.559943
4.650534,21,3.655819
2.669074,14,3.725173
-6.929658,23,3.864133
-7.161669,13,3.908208
-0.789655,35,4.036598
-3.869369,15,4.088312
7.215629,25,4.171708
0.742127,15,4.218361
-4.824153,10,4.248384
-2.680166,14,4.29032
11.178167,27,4.370931
-7.721992,16,4.418881
0.907929,25,4.49324
-6.41052,14,4.536219
-1.446088,25,4.611362
-3.109999,18,4.664254
-3.973517,15,4.707984
-2.273752,9,4.73385
-4.162842,23,4.800927
-9.429571,11,4.832467
-5.571461,10,4.860843
-3.494298,10,4.890715
1.823636,21,4.953953
0.334329,28,5.037403
-0.640753,12,5.076818
2.214309,14,5.119779
7.637119,22,5.186158
-2.127931,10,5.216217
1.68714,20,5.276096
-3.538418,11,5.309108
-2.639618,11,5.341561
1.152584,32,5.468589
-0.090613,28,5.599762
-3.064852,21,5.674421
-2.976886,14,5.739563
7.030779,37,5.852532
-1.155874,12,5.898397
-2.865593,8,5.930045
0.046882,12,5.975926
3.909668,32,6.089374
-12.59361,19,6.151668
-6.64274,12,6.188306
1.874634,15,6.232947
-2.452154,11,6.264281
-3.843207,20,6.328386
2.890087,21,6.393201
0.749894,12,6.429364
-3.51593,18,6.481312
-2.072944,35,6.588413
-1.858402,17,6.643508
-0.377558,12,6.705376
-1.969364,16,6.76999
1.000876,15,6.813841
-5.081028,9,6.840286
0.422961,14,6.880232
-2.625769,23,6.948744
-0.729817,14,6.990282
4.050437,20,7.087283
2.177795,20,7.161512
-2.407982,9,7.203546
-4.929821,37,7.347927
-6.769416,18,7.399198
12.181432,23,7.467119
-4.002031,14,7.529547
-0.058233,18,7.602741
-3.802006,12,7.648085
-1.275369,11,7.684103
-3.344905,19,7.743422
4.013235,32,7.835397
-11.063739,24,7.904015
3.356065,25,8.03188
6.011765,16,8.089797
-5.578221,26,8.190336
-0.349269,27,8.289774
-2.337594,11,8.323521
0.676869,27,8.445623
-0.196688,25,8.518725
-0.598076,18,8.572906
-10.158889,20,8.63257
-1.638784,13,8.672561
-2.492432,24,8.742386
-2.522601,10,8.77243
-0.864458,10,8.802118
4.414878,20,8.860359
11.063164,22,8.924972
18.144701,36,23.480888
-0.882256,25,23.5802
5.294323,21,23.652113
0.479403,26,23.741032
0.843993,20,23.801607
3.253662,17,23.855686
3.109894,23,23.927098
7.050152,22,23.99452
2.517947,15,24.052456
9.544003,18,24.122948
0.707688,22,24.205575
5.65855,17,24.262041
-0.775314,35,24.376692
-0.262502,14,24.418654
0.745599,28,24.511439
4.655677,28,24.594673
7.017595,30,24.690041
2.478792,18,24.748682
22.892536,37,24.90432
-2.877321,10,24.946531
5.918696,35,25.086121
-0.258586,21,25.182039
34.461188,50,25.448136
-1.331006,11,25.535086
4.795075,21,25.644595
-1.228828,38,25.840932
-2.242207,11,25.890598
2.161791,28,26.01112
-6.002867,11,26.049974
5.371298,23,26.156267
-8.060207,10,26.220024
6.371707,25,26.313837
3.215139,18,26.391369
-8.165108,21,26.466694
-4.037711,11,26.502867
7.358125,33,26.613595
-2.318317,40,26.736827
11.351524,35,26.857258
3.081002,13,26.90286
-4.838026,20,26.9692
8.938105,19,27.030673
-0.81906,37,27.222697
-0.47741,18,27.279834
-4.904195,25,27.361382
-4.099584,9,27.390079
-9.46734,22,27.461131
0.520241,16,27.513585
-1.440885,20,27.577047
-0.530777,12,27.614726
-2.779428,25,27.745962
10.395171,31,27.844529
-2.294357,10,27.87533
-4.228983,8,27.899759
2.983574,17,27.954653
3.38322,18,28.009408
2.672879,13,28.049522
14.904416,37,28.173002
-0.988542,11,28.210831
1.600458,24,28.314378
8.919336,21,28.418175
-3.698224,10,28.475476
1.08432,33,28.67192
-3.73715,24,28.864809
9.516083,51,29.248047
4.471221,62,29.497842
1.559699,15,29.548618
0.883805,12,29.588479
-1.159428,13,29.630071
-0.362121,12,29.667403
-4.789191,15,29.714579
-4.234992,26,29.802503
-3.186215,26,29.932902
13.018796,35,30.081539
3.50237,28,30.197221
4.062655,29,30.332215
0.120106,18,30.452145
1.878177,13,30.527495
-0.096824,13,30.583523
6.177656,17,30.664105
7.150479,22,30.757373
13.158203,44,30.985947
4.003768,17,31.066994
-0.015023,18,31.137849
16.096843,25,31.243372
9.576362,25,31.380023
-1.996851,13,31.430249
-6.028836,22,31.511302
1.729601,17,31.568321
16.432098,32,31.680576
0.812396,15,31.732445
7.431305,28,31.824991
48.471715,74,47.564659
31.279726,47,47.756557
-0.552283,28,47.85986
25.244566,63,48.138099
19.873617,35,48.246776
-1.807793,18,48.301091
6.205799,39,48.462458
81.154151,95,48.782479
23.113024,36,48.895425
-2.306983,48,49.052703
8.099084,35,49.167473
-8.774095,91,49.524523
-3.248197,8,49.56221
46.251495,86,49.885033
3.12238,18,49.945304
8.798869,29,50.064101
3.177472,13,50.118568
9.172889,39,50.233074
-0.97297,37,50.344007
19.211439,51,50.498983
28.365397,45,50.641368
3.023518,20,50.721857
36.772158,59,50.936463
32.498288,48,51.16514
5.713472,34,51.300295
3.383661,18,51.360828
16.132829,39,51.492274
6.006841,22,51.581192
4.204221,15,51.644411
10.055839,35,51.77567
54.200331,56,52.001372
4.199193,19,52.108418
-3.455725,16,52.180336
4.945946,27,52.347405
24.581491,66,52.678371
1.747717,18,52.786392
8.68667,20,52.858809
47.363593,71,53.14767
6.809795,18,53.208971
22.408225,43,53.394367
6.849945,18,53.484664
4.444322,29,53.577063
