#{"t_start": 1769351103.4115167, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-7.134442,23,54.649249
2.603654,25,54.725854
55.481822,67,54.94487
0.529759,14,54.991391
25.077561,94,73.475616
10.451941,20,73.723577
15.770976,39,74.196745
3.154259,16,74.372593
27.395322,85,75.746873
61.900347,70,77.001094
8.595072,29,77.38799
-2.763368,24,77.651372
40.229291,51,78.234851
28.974731,45,78.894042
3.839129,16,79.123523
33.155411,54,79.529104
294.946364,181,81.607501
15.827323,39,81.967679
81.283296,166,83.514373
16.388955,53,83.8695
22.969626,50,84.265373
31.401687,87,85.186743
-1.31019,10,85.339916
4.18319,14,85.564382
2.007803,37,85.937793
-0.237479,13,86.043816
15.185485,96,87.151399
47.348127,95,87.876241
22.227456,62,88.351945
16.382711,46,88.641396
34.677269,80,89.154088
63.418655,111,89.996224
-2.788999,8,90.051267
-3.914971,13,90.158275
19.495681,54,90.577669
18.420394,70,91.117978
15.377456,40,91.392008
16.844675,49,91.821825
14.623408,33,92.03178
60.056934,74,92.526338
-5.344367,9,92.582655
148.91749,214,125.961264
87.019597,92,126.318485
38.990317,70,126.641079
22.544513,63,126.857821
208.372193,126,127.403477
397.167463,311,128.738808
80.129873,126,129.227746
33.346563,110,129.664986
48.108735,80,129.957082
26.006885,81,130.252553
12.374573,33,130.354623
13.89396,58,130.624017
17.992624,64,130.85868
19.808661,42,131.069536
-0.746115,11,131.137067
292.46456,197,131.983416
18.438276,42,132.132099
4.331941,28,132.239832
6.383118,35,132.381744
7.913286,22,132.466011
259.409526,148,133.002373
77.208513,139,150.065534
122.370603,142,150.54811
310.365782,186,151.141655
178.751695,147,151.592324
273.706006,174,152.128116
287.532902,177,152.717948
30.019177,106,153.097895
234.01664,117,153.453172
20.011789,38,153.568949
-0.206092,11,153.602867
11.820474,54,153.764496
14.48901,64,153.967765
97.705304,108,154.354655
203.386299,126,154.826633
20.779253,71,155.058374
69.734533,129,155.444799
86.80438,250,156.209322
66.175583,69,156.414798
45.904862,76,185.181749
269.232026,148,186.450916
246.962513,148,187.485425
50.212932,127,188.364205
166.507567,96,188.828519
233.975371,122,189.357823
231.936536,171,190.073974
135.738891,168,191.311966
21.524138,155,192.009079
101.353921,196,193.540591
286.54841,164,194.691258
94.216703,189,195.94489
321.59077,228,197.355235
290.326638,193,226.386508
218.060093,110,226.74105
243.336409,132,227.285576
130.536457,133,227.816402
74.870984,99,228.199463
288.220995,183,228.761682
214.242644,147,229.261734
199.933072,109,229.6247
264.337328,165,230.219639
211.064811,200,230.832756
164.806761,90,231.107163
61.718756,102,231.42065
134.639845,255,232.310211
293.114245,176,232.852645
283.518469,171,263.508888
242.883675,145,264.429101
273.179102,155,265.546335
178.021798,141,266.492008
198.207126,124,267.386373
326.727447,232,269.052987
70.447683,123,270.06794
290.230876,188,271.451697
304.310899,214,273.002137
54.099865,65,273.462174
142.103275,96,274.125084
258.264915,138,275.427039
39.339842,56,275.841105
435.946376,249,277.541882
265.889293,166,315.812694
308.045961,156,318.294516
178.667568,108,319.25073
158.579372,94,319.947334
198.781794,106,321.177037
230.826264,132,322.615831
170.703273,97,323.692444
132.895325,96,325.377366
248.264384,130,327.098102
121.070038,142,328.191081
260.556524,154,329.554878
249.872506,146,330.68353
276.263539,144,331.674967
237.115462,149,332.922347
272.419499,180,334.250111
274.112865,147,371.510351
201.15668,113,372.204291
196.078299,100,372.858551
236.480758,142,373.940817
238.483608,131,374.887961
218.58938,121,375.705519
174.714429,98,376.483481
199.969218,105,377.281496
209.284993,112,378.169776
204.890185,101,379.429328
354.006756,255,382.130446
127.996036,176,383.606912
231.606133,126,384.457329
192.603158,110,385.27671
29.248702,53,385.742388
202.364962,145,386.728361
254.301207,149,414.021407
249.904169,150,414.767073
271.505843,140,415.320337
264.001632,170,416.013336
211.187792,138,416.751074
326.972853,249,418.024006
253.865325,132,418.73215
321.718732,154,419.504953
293.345444,165,420.249414
270.223945,138,420.894835
256.510767,154,421.702047
236.230884,128,422.37213
27.630306,47,422.591136
255.540715,144,423.291756
187.647553,91,459.50106
214.985822,114,460.066911
187.288539,107,460.64941
209.144869,110,461.320007
220.479193,114,461.967683
199.175152,110,462.621868
283.41343,187,463.741167
197.946219,111,464.278808
211.053388,106,464.90331
225.911339,104,465.496001
258.951485,127,466.191978
156.794948,89,466.709451
165.635001,91,467.324529
238.868511,158,468.238807
300.540882,172,469.543104
188.265649,116,470.222829
332.508643,181,471.55363
281.837317,164,492.145311
179.858678,112,492.816528
195.22187,112,493.38957
38.980842,46,493.600724
215.244294,110,494.259933
203.320925,109,494.887983
295.170813,193,495.656411
228.366065,122,496.117329
198.235857,102,496.622925
239.452173,152,497.270834
200.811709,120,498.008467
264.204029,164,498.740124
170.900992,90,499.246381
233.620926,135,500.070328
215.37929,124,500.575992
286.851688,167,501.221816
274.663943,150,517.40767
308.599554,179,518.129845
221.969393,118,518.505868
219.7141,120,518.89008
225.694394,117,519.2569
260.703399,139,519.750846
255.019964,130,520.226243
239.198649,121,520.614687
226.247992,138,521.06629
262.89615,129,521.475236
297.824882,167,522.047893
220.590109,114,522.461926
259.756833,143,522.958931
256.462454,129,523.409076
260.651561,166,523.97182
213.296474,115,539.680344
371.967544,170,540.260387
208.517702,113,540.640068
245.088649,122,541.085432
235.385559,109,541.436995
287.655337,178,542.085898
157.729503,75,542.315371
242.960115,126,542.710234
277.287222,123,543.168569
261.118193,137,543.611714
255.168763,138,544.045659
222.197732,110,544.384178
190.497173,98,544.687195
225.311161,118,545.051253
301.382974,167,545.705375
273.512307,140,546.144488
270.524548,150,564.321656
213.528261,101,564.854241
191.031532,93,565.231311
372.275504,193,565.890045
192.632942,100,566.309199
286.074165,148,566.81988
306.026631,171,567.40322
197.068435,102,567.742163
239.609885,129,568.194238
228.723018,144,568.708515
210.632948,107,569.158798
190.963997,100,569.483506
255.467156,128,569.885118
297.556929,159,570.472623
319.592697,187,571.265354
231.701542,120,599.097656
234.519296,110,599.571617
320.995424,147,600.160555
329.206682,170,601.523473
260.256473,131,602.539466
332.805977,168,603.791584
201.204238,104,604.552877
310.597613,154,605.726408
234.702239,119,606.682837
265.759948,148,607.768969
268.119744,142,608.788193
257.624831,127,609.693795
281.613914,133,610.698569
272.049677,143,611.665096
299.603987,154,612.648578
345.191985,184,647.811165
301.818882,157,648.930089
227.327402,112,649.730489
363.216353,166,650.803774
287.52581,129,651.728227
262.944949,119,652.562152
320.208113,159,653.645771
241.823679,115,654.407854
252.922659,128,655.255117
296.676871,149,656.271999
293.131823,142,657.218664
315.031594,140,658.158276
265.596861,132,659.005313
309.812702,168,660.167735
306.449672,132,661.052715
312.255646,130,695.694504
287.304806,157,696.741175
286.733319,132,697.654011
222.251036,105,698.313514
278.255251,145,699.287754
225.620496,101,700.011059
272.574807,122,700.767449
335.888667,162,701.866998
313.885337,158,702.936041
314.938752,138,703.838886
277.227313,124,704.694013
296.603754,133,705.507591
285.547617,142,706.470875
224.696507,112,707.262212
305.089481,143,708.222376
296.269807,150,742.600556
325.395981,155,743.779267
270.649857,122,744.835127
275.561448,122,745.674573
324.864794,133,746.626033
283.324785,120,747.390265
236.703217,102,748.102801
377.53022,194,749.436221
238.097985,108,750.19126
275.767076,126,750.950385
218.987078,113,751.702454
326.300216,157,752.804947
283.069753,126,753.710082
284.640478,160,754.735249
316.982035,148,755.686206
327.702101,153,784.767961
289.532549,132,785.697215
303.831655,133,786.594054
318.915272,135,787.743798
290.830077,112,788.509046
299.036598,111,789.294111
283.360161,127,790.113149
304.275654,141,790.974443
240.88435,109,791.751794
335.480921,151,792.30444
234.155733,120,793.088246
350.97434,146,794.52816
348.24404,148,795.257614
302.24767,129,795.872282
300.349597,136,796.430133
298.894556,122,817.520882
294.793514,128,818.379338
335.399131,144,819.467549
221.569711,108,820.234724
280.141186,119,820.980299
344.751068,135,821.794863
314.435685,141,822.747581
397.998468,218,824.321064
331.863657,135,825.368979
347.604979,136,826.268516
331.314614,137,827.216068
282.916653,120,828.000228
398.112336,151,829.037316
413.052515,170,830.283875
310.905474,144,831.273541
355.185002,149,866.392238
377.888176,145,867.642737
356.326463,158,868.91374
342.636716,140,869.946477
274.783533,117,870.834438
296.412052,124,871.861073
334.326595,143,873.025081
295.431882,118,873.875937
324.973738,145,874.953037
361.861543,147,875.949867
276.351594,133,876.809852
319.41911,147,877.878662
368.33815,138,878.912593
341.607407,148,880.01622
315.794029,150,881.261449
290.670133,126,914.590313
306.565834,132,915.050102
278.593018,120,915.506889
412.914814,153,916.142344
357.428305,141,916.622843
323.022504,119,916.995158
307.499809,122,917.445512
328.708837,134,917.942664
374.498092,136,918.371653
344.423718,168,918.913274
304.715101,134,919.561266
374.084191,180,921.963953
254.19924,109,923.01321
386.924031,143,923.948598
299.326515,133,924.842651
345.473352,134,959.205499
350.660268,148,960.142224
328.671703,136,961.08809
297.026644,118,961.841899
297.140252,127,962.610453
343.561462,134,963.522916
362.101231,158,964.504511
315.669141,119,965.233186
330.895375,119,966.048388
380.195075,154,966.981977
419.450918,171,968.156126
323.62152,122,968.905716
427.074735,201,970.200926
419.715044,180,971.320883
400.50403,151,1005.563891
376.490468,141,1006.549064
359.387087,128,1007.421506
359.898569,138,1008.358759
202.279283,91,1008.984968
340.931188,121,1009.824403
223.97024,94,1010.420379
311.015446,119,1011.265809
328.791295,124,1012.099907
417.35479,156,1013.146497
312.503572,124,1013.976644
361.213683,135,1014.803639
272.173506,121,1015.603779
223.837505,98,1016.239876
305.544153,114,1017.089956
332.011049,129,1018.00276
317.663943,122,1051.261749
395.596099,147,1052.356434
330.59278,123,1053.257895
341.547882,129,1054.334315
511.281822,237,1056.832376
356.64927,125,1057.865356
366.451537,130,1058.926733
351.662913,135,1059.864951
387.357993,153,1061.012918
330.119731,117,1062.020386
309.339518,115,1063.158723
422.293111,156,1064.506516
320.724611,126,1065.476989
336.398369,127,1066.394804
391.168939,137,1067.279525
378.774108,143,1102.898876
413.607945,137,1103.976192
389.348312,140,1105.007662
346.940955,136,1106.102681
308.234688,119,1106.914129
449.02774,160,1108.048818
386.39545,135,1108.977095
357.253357,135,1109.839567
389.366335,144,1110.791588
416.498519,163,1111.797279
317.579608,113,1112.563773
449.63824,160,1113.611519
310.64461,120,1114.396492
357.401471,143,1115.265332
399.000621,138,1116.251272
406.835238,142,1149.999434
413.609363,152,1150.934051
376.656962,134,1151.860296
372.237265,127,1152.62588
367.144947,128,1153.397148
390.201663,142,1154.381945
284.177436,110,1155.054803
355.025063,124,1155.810603
367.404754,130,1156.684616
