#{"t_start": 1769351103.3829298, "env_id": "CustomWalker2d-source-v0"}
r,l,t
8.127182,25,2.040246
-1.951869,9,2.083478
-1.570267,17,2.155696
-5.767262,13,2.218495
-7.725609,11,2.26251
-3.044388,7,2.293152
-11.233661,20,2.380266
-10.171317,13,2.432003
-0.16635,16,2.48647
2.03743,14,2.530481
-3.753553,12,2.569003
7.772627,28,2.661175
-3.703339,13,2.711909
-2.598055,10,2.748746
-12.674466,19,2.825557
3.273728,15,2.874294
2.248305,17,2.928556
-7.783112,9,2.970194
-3.608271,24,3.074994
-4.858298,12,3.112936
-1.573942,16,3.160589
-0.08256,13,3.201384
-2.253379,11,3.234944
1.876524,14,3.276457
1.565737,21,3.338048
-7.227535,22,3.403059
11.391741,34,3.506956
-2.183429,14,3.572204
-1.644076,18,3.654101
-1.52902,10,3.701548
-3.909594,23,3.835553
0.986222,13,3.899619
-4.25887,22,3.971887
-2.649855,18,4.042711
-2.120985,19,4.107856
-6.603843,10,4.138297
-2.933262,20,4.206833
-1.816517,22,4.273119
5.764118,28,4.356531
2.325753,15,4.401176
1.159533,23,4.470905
-5.032407,18,4.524276
-4.986024,15,4.570023
-1.832429,8,4.593355
-1.486216,27,4.674027
-4.576648,15,4.717682
-0.803472,11,4.749571
2.437504,22,4.813413
-7.381372,18,4.864852
3.730995,31,4.957692
0.369992,19,5.014406
-5.544694,18,5.070468
-3.640657,15,5.11709
-4.604786,14,5.159851
-5.099198,9,5.18673
5.651866,15,5.232299
4.453007,15,5.276471
1.702547,22,5.342679
-4.0423,18,5.394735
-8.633104,15,5.462113
3.132019,20,5.565967
-3.116794,21,5.647933
-7.726329,22,5.737423
-5.004008,12,5.781569
-0.975925,11,5.813977
3.234883,22,5.8818
-6.283623,15,5.94244
-7.120541,20,6.018146
5.751444,19,6.08304
-3.06364,13,6.129599
-1.193946,16,6.179198
-4.364374,16,6.2282
1.706547,12,6.262161
1.296253,17,6.315257
3.105209,15,6.363102
2.628365,19,6.420924
1.900464,18,6.474109
-8.477345,23,6.541921
-3.434178,16,6.591443
-0.063203,13,6.631652
-3.483769,13,6.683848
15.772888,44,6.84664
-3.557867,21,6.907704
0.709307,14,6.949564
-3.839458,14,6.990457
-0.512406,14,7.041621
-1.912684,26,7.16128
-2.749028,16,7.234767
-2.46385,11,7.292062
2.00662,11,7.325738
4.040882,17,7.375181
-6.952392,19,7.429759
5.420491,35,7.562894
-2.627776,22,7.645437
0.907119,18,7.707232
-2.874701,25,7.781784
-5.731779,23,7.847922
-0.54074,18,7.899578
-1.31552,11,7.934971
0.312095,16,8.02472
-1.715809,10,8.066072
2.150574,14,8.117635
4.040497,20,8.194285
0.215925,20,8.274326
1.976077,12,8.311775
1.901711,15,8.362469
0.454677,14,8.436733
-4.234212,8,8.464631
-0.779885,14,8.504884
0.114796,14,8.546056
-3.699594,15,8.591548
15.204652,31,8.685055
7.121147,23,8.752216
-0.835679,16,8.800366
1.10482,19,8.855463
-1.44188,16,8.902293
25.951541,36,9.009882
1.825857,21,23.536096
9.6222,29,23.637944
5.95322,18,23.699341
-3.936016,24,23.77866
-1.610185,18,23.833391
-1.737032,19,23.892469
8.840694,23,23.96459
0.313682,16,24.013956
4.81148,21,24.096745
-5.149112,12,24.144598
-0.952779,31,24.253086
-1.740126,14,24.301198
17.221391,39,24.425232
0.965166,13,24.467791
4.142522,31,24.566347
-2.976143,9,24.592817
0.145532,25,24.670373
6.456172,32,24.779716
-0.619345,10,24.824282
-5.490755,14,24.882586
6.085258,22,24.971071
2.06879,14,25.022431
1.016808,17,25.093874
-2.924471,14,25.157313
6.607011,27,25.285261
11.889758,23,25.408822
18.495501,41,25.667466
-1.538163,27,25.818543
2.346823,17,25.881706
-3.169178,15,25.960527
5.930917,24,26.048985
-4.679427,11,26.087959
5.956688,20,26.194709
22.69739,39,26.360509
-0.61796,10,26.403701
-2.165499,11,26.44479
1.583968,31,26.553881
-2.890969,9,26.582374
9.121069,42,26.712768
6.539264,21,26.777502
14.439999,24,26.86225
-1.152306,11,26.901937
5.968641,34,27.013676
-1.316304,17,27.067369
26.246371,42,27.276543
-5.503416,8,27.301986
1.451719,12,27.341426
-9.468303,29,27.435778
5.351112,30,27.532854
-2.336447,18,27.589516
-9.416681,21,27.667706
-0.681334,14,27.750581
-1.697884,10,27.784348
-1.962087,13,27.825577
-0.765591,25,27.902973
-4.693546,9,27.932123
-1.204105,12,27.970636
