#{"t_start": 1769351103.3569553, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-1.407548,14,1.998769
17.066202,38,2.185833
1.207448,18,2.269002
-4.205926,35,2.418619
-2.934502,12,2.464493
17.548554,28,2.555727
-3.605744,15,2.603647
-0.634277,11,2.637149
-3.130124,17,2.699003
-7.707683,10,2.736997
-2.20043,16,2.797063
-11.965566,20,2.873281
-2.326224,21,2.940024
-1.790808,9,2.977106
-3.985646,22,3.076307
-1.812364,12,3.12017
-0.585325,17,3.170813
-5.771556,20,3.23333
10.538732,54,3.393653
3.612582,16,3.44033
-6.639351,21,3.503754
-2.104026,16,3.566347
2.044252,15,3.633027
2.097985,14,3.699279
-6.093983,19,3.798994
-7.020602,24,3.928487
-4.317232,8,3.952626
4.198442,42,4.107283
-1.057292,28,4.193413
-3.219389,13,4.241388
-0.427592,13,4.280985
-1.023666,17,4.331832
3.162992,15,4.375759
-1.272591,28,4.460336
1.849321,18,4.513818
0.916101,22,4.580806
1.670603,20,4.640453
-8.100025,24,4.711289
-3.621963,13,4.749309
11.876943,34,4.848113
-10.75853,23,4.913962
-1.297659,9,4.940327
8.548273,21,5.004302
-4.633961,11,5.036636
-1.231998,9,5.063782
-7.203417,23,5.136129
-4.87147,12,5.173754
-4.367856,14,5.215417
3.445894,14,5.257634
1.349316,17,5.308146
-0.86715,19,5.365083
-0.095609,20,5.423594
-8.842779,19,5.519213
-4.330637,23,5.627308
-5.257198,13,5.673135
-4.342088,25,5.777082
5.424241,20,5.839318
-9.568433,18,5.894163
-6.47451,11,5.936121
-1.49134,11,5.980946
-2.331084,28,6.080978
-3.489846,10,6.116547
0.73415,12,6.158931
-0.47193,16,6.207968
0.492273,41,6.33158
-0.006536,9,6.359562
3.433633,15,6.407138
-0.522438,13,6.446223
-3.184811,15,6.490996
-4.834891,11,6.522603
-4.63958,12,6.558272
11.281686,37,6.674547
-6.342196,14,6.74264
-0.535348,25,6.83503
-1.80305,17,6.884327
0.35772,14,6.924514
0.498001,18,6.978206
-8.173828,21,7.041207
-7.506522,13,7.105619
1.139923,16,7.17751
0.139471,18,7.25333
-1.109083,10,7.309385
-10.948694,26,7.389117
6.353763,20,7.4463
-4.105281,15,7.48959
-3.596792,22,7.583158
-5.700305,19,7.655702
-8.14054,21,7.729102
-5.469757,11,7.763243
-3.394648,10,7.792922
-7.602142,21,7.853781
-2.037836,13,7.890978
-4.145269,12,7.92486
-6.648387,18,7.995402
-4.28408,16,8.080599
-6.401119,15,8.135753
6.467016,22,8.219147
1.419745,14,8.278924
-7.707574,24,8.355388
-4.629574,16,8.424668
-1.121698,11,8.477392
4.453789,20,8.536821
3.080954,17,8.587053
-1.555041,19,8.644353
2.316587,19,8.701329
2.098972,29,8.786472
-6.888418,14,8.8289
-3.009612,10,8.857709
7.301173,24,8.927562
-3.714598,16,8.975999
0.094313,16,9.02317
-1.28007,28,23.571639
2.477551,14,23.62214
0.40025,28,23.717989
-4.253482,15,23.768485
12.516299,26,23.849184
-1.654783,17,23.902741
-5.298404,13,23.942297
-0.664706,13,23.983808
-4.535068,8,24.008527
0.542675,17,24.064602
-3.693668,18,24.137663
6.584695,17,24.205422
6.154328,21,24.275537
2.053718,23,24.353499
4.914473,20,24.418033
8.713342,26,24.499943
-6.704311,11,24.53604
4.410118,17,24.588665
5.350935,31,24.682305
3.889724,18,24.740694
2.247049,16,24.795062
-4.894663,22,24.892801
10.564655,26,24.996258
0.925455,21,25.076973
-1.978146,25,25.187366
-0.159617,14,25.259001
-2.662384,9,25.297227
1.225063,13,25.358314
10.932362,32,25.570455
-8.9118,16,25.645989
-2.148289,13,25.749001
4.702486,24,25.85787
-5.802605,10,25.893582
-2.352337,8,25.933689
2.148178,12,25.994712
3.115424,15,26.048927
10.73761,28,26.161014
1.392218,25,26.295002
-5.39731,10,26.331141
3.260643,18,26.401195
6.552522,20,26.48109
11.52486,40,26.617578
5.229635,17,26.670267
-4.259724,22,26.738066
6.892909,26,26.81899
1.849756,19,26.887388
0.528615,11,26.927124
5.803533,19,26.991897
7.675025,21,27.05933
-0.912759,12,27.096212
5.530165,25,27.247987
-7.008235,14,27.295696
-2.206005,13,27.3372
-2.979665,20,27.402895
0.269327,24,27.479977
4.657074,30,27.577934
10.453863,41,27.742048
0.507068,11,27.794023
1.625614,14,27.838448
