#{"t_start": 1769358938.493345, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-9.635763,31,5.918255
1.102466,18,5.973036
-1.306008,29,6.079686
3.299932,21,6.144581
2.688139,23,6.215186
9.479075,28,6.304563
-6.765896,20,6.365696
-1.591862,10,6.397809
-1.075592,15,6.445743
2.53649,17,6.496994
-9.070861,24,6.568875
-3.051838,11,6.601992
-4.935874,22,6.668348
-5.869916,33,6.766331
-2.439067,10,6.796017
8.898362,22,6.861769
-8.080681,13,6.90023
-3.0682,23,6.968699
-2.850503,24,7.040834
3.104827,17,7.107282
0.524538,11,7.139422
-0.274283,16,7.187083
-5.131757,12,7.22688
-7.52229,26,7.305365
-6.39631,19,7.360232
-1.934432,12,7.396142
10.97018,28,7.480559
-3.821945,10,7.511178
-1.31871,12,7.54626
-12.240636,21,7.610089
0.683863,13,7.650619
-3.366972,14,7.694587
5.343192,15,7.739083
-0.479027,23,7.807117
-0.974121,14,7.848935
3.830409,17,7.900388
-5.360246,24,7.972108
-5.741175,19,8.031373
-1.892927,19,8.087409
-1.287876,18,8.157715
10.48977,30,8.25374
2.012426,20,8.312946
4.287303,27,8.395616
-1.83192,15,8.442715
-7.573779,10,8.485292
1.656253,17,8.545004
0.025608,15,8.590639
1.649939,13,8.630933
10.356222,23,8.700541
4.142198,20,8.759629
-7.244151,27,8.840432
3.225043,21,8.90258
1.323395,49,9.049685
-3.726341,13,9.088559
-8.677901,22,9.172908
-5.628122,11,9.208121
-2.117893,20,9.272947
-5.371098,17,9.357916
-6.257859,15,9.418726
-6.295396,9,9.446243
1.57557,32,9.546172
-2.775162,10,9.582033
1.049708,15,9.628551
0.015986,16,9.676955
-7.847889,12,9.719257
-6.3184,9,9.74593
-3.72902,13,9.785502
0.030227,17,9.835971
-4.393583,21,9.89997
0.900555,12,9.935499
5.315405,27,10.018339
-10.400884,16,10.066303
-6.816581,15,10.113622
-1.198169,9,10.141186
-9.399259,21,10.22099
-8.434523,13,10.26054
-5.628817,9,10.288321
-4.160913,9,10.314222
-5.847561,17,10.365916
-2.127457,19,10.424569
-2.147615,10,10.455014
6.300982,27,10.535783
-3.498142,28,10.619689
6.994797,21,10.682571
-6.114614,9,10.708875
8.349226,27,10.789648
-3.638553,14,10.831475
-1.050665,14,10.876332
-0.326975,17,10.926762
-4.639568,12,10.962124
1.034426,20,11.023467
1.256714,11,11.055449
-2.906247,15,11.100638
-0.807208,22,11.166612
0.186023,14,11.209265
-6.069565,11,11.262409
-0.673943,16,11.31322
1.979133,21,11.375139
-10.584456,16,11.454212
0.860861,14,11.527026
-2.525186,17,11.607787
-5.35088,8,11.645016
-0.209869,15,11.715129
-0.229036,23,11.821504
-3.459523,10,11.871062
7.256419,34,12.030096
-1.380406,14,12.095399
-1.334568,10,12.14285
0.813326,13,12.201314
-6.580064,19,12.311665
-0.439118,12,12.369447
-0.595244,18,12.45331
-2.65923,12,12.506246
1.832136,13,12.56541
-1.617461,11,12.613641
-3.105413,17,12.699889
3.660073,19,30.798382
-6.162356,25,30.876607
-3.562738,13,30.915413
6.306388,15,30.960595
6.223378,26,31.039411
1.385624,13,31.080431
2.454128,13,31.121693
-1.520905,16,31.182099
-0.844724,12,31.231798
-2.634769,10,31.264953
3.365025,14,31.309991
3.28058,15,31.355298
2.14883,12,31.392326
7.248402,34,31.496105
10.023259,29,31.583199
4.164069,31,31.678143
-1.396243,13,31.719026
-1.250602,15,31.764566
10.527682,35,31.870491
8.163624,33,31.971953
-2.428201,12,32.00797
15.899226,30,32.098999
12.248642,30,32.194656
11.888862,29,32.306005
-0.324565,27,32.387451
7.824086,20,32.449929
8.873495,29,32.537855
-5.447714,13,32.576609
-1.006945,12,32.612457
-1.186332,9,32.641147
6.399495,32,32.739372
17.87392,49,32.886995
-2.033038,13,32.926034
-1.797441,11,32.958827
11.641388,29,33.047286
-2.980844,12,33.082718
9.239747,20,33.146399
5.280925,20,33.205613
11.21447,51,33.380665
-6.041899,9,33.407258
-1.84924,19,33.46566
4.989673,25,33.540964
-4.070129,13,33.578881
-1.893015,8,33.602217
1.421979,17,33.658371
1.236619,12,33.695491
5.09799,16,33.743706
0.750642,21,33.805844
4.497871,27,33.888717
5.202276,22,33.956103
-2.685834,17,34.006565
7.728947,28,34.091286
-3.184123,28,34.188363
-0.766767,15,34.236796
4.312729,17,34.295637
-4.52174,15,34.356142
-0.814053,37,34.471883
-5.971333,9,34.501269
-0.618755,31,34.59547
7.419911,26,34.67691
0.130074,21,34.741617
6.750158,33,34.840516
3.737481,30,34.930846
-2.795765,11,34.963951
4.715243,18,35.017902
5.013106,27,35.098559
2.262758,15,35.143122
16.856244,47,35.293204
13.862056,71,35.537006
12.219379,35,35.644605
10.15793,27,35.72984
-6.207591,10,35.760938
4.955952,28,35.846911
0.006889,15,35.893252
-4.174288,11,35.926898
1.291249,13,35.965898
-1.142364,10,35.996722
-0.487516,13,36.036939
-5.619769,27,36.119839
2.549456,16,36.170654
4.141871,34,36.285741
-2.542374,24,36.433116
4.81216,18,36.525397
7.097451,15,36.595593
1.626998,13,36.656651
0.122416,14,36.723568
20.882713,36,36.892721
1.95992,21,36.991968
-1.753128,12,37.048269
7.674189,19,37.144263
4.74268,27,37.279546
-3.64156,14,37.346823
8.139331,28,37.481104
-2.623947,14,37.546205
-1.383121,8,37.582872
27.115838,55,55.869991
9.280455,28,55.962303
-0.280338,44,56.096103
19.575852,39,56.218241
1.920005,13,56.264104
3.934059,20,56.32705
28.131582,68,56.645327
20.391916,47,56.791556
23.280121,44,56.92444
4.229355,17,56.975352
12.599901,52,57.132283
41.980921,69,57.351422
9.4007,30,57.448926
-0.591243,15,57.513328
11.615744,32,57.611522
-0.304244,10,57.643011
0.079465,18,57.698372
22.369448,35,57.805235
9.932477,39,57.924007
41.966436,59,58.103609
7.261259,25,58.181431
14.560173,56,58.360927
-0.322888,14,58.40656
13.609984,32,58.515301
23.156352,41,58.644832
3.380851,22,58.712548
10.216658,66,58.913104
2.296301,32,59.010193
18.786228,50,59.160529
2.07452,13,59.200301
18.164932,40,59.328502
-1.597126,11,59.365736
-2.412294,9,59.396323
0.468196,35,59.506848
-1.91292,12,59.554028
0.889606,14,59.604874
3.498597,16,59.655968
11.024989,33,59.757451
39.095924,60,59.939977
11.134851,37,60.051188
7.016333,30,60.140606
20.446176,48,60.289899
-7.154818,25,60.377015
24.390185,78,60.927599
-2.443096,15,60.972328
-2.168096,11,61.005625
8.868883,27,61.088357
-2.910846,14,61.133612
19.024959,41,61.274608
-7.234987,28,61.814537
28.225788,49,62.0895
4.459432,26,62.210789
-0.045871,11,62.2648
2.509336,17,62.346894
-5.380318,14,62.642318
28.049632,45,63.143646
8.154111,29,63.287243
25.931142,65,63.608452
