#{"t_start": 1769358938.508424, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-8.537672,13,5.849447
-3.667492,23,5.918902
-2.030146,14,5.961915
-0.926314,11,5.997427
-7.75163,22,6.081028
-12.384925,16,6.130162
4.600601,29,6.222828
2.117188,18,6.277954
1.510116,16,6.327089
6.119695,31,6.424761
1.331857,13,6.463859
3.441877,30,6.554408
4.530909,19,6.61195
-2.063031,19,6.669438
-4.637202,11,6.701664
0.343757,15,6.74572
-0.261254,13,6.784513
0.226954,11,6.816691
-1.659584,14,6.859346
-5.093734,25,6.933611
0.453766,29,7.020092
-10.693714,16,7.083381
0.593697,11,7.115812
-1.571819,21,7.17965
-5.8484,15,7.228814
-3.185717,13,7.267358
-5.511263,19,7.323411
10.740532,21,7.384783
-2.700439,15,7.430346
-7.886254,20,7.490162
7.517396,28,7.574875
1.404194,20,7.636429
-3.211078,13,7.676582
8.830983,29,7.762461
-3.000514,16,7.810378
-2.784158,13,7.849921
-1.922583,22,7.915367
-2.992173,23,7.986533
2.410404,26,8.063235
0.601552,21,8.143156
-10.294983,12,8.178453
5.267884,23,8.253946
-14.390239,18,8.307467
-2.711155,12,8.343936
-1.964199,22,8.412314
-4.013764,10,8.443475
-3.454583,10,8.493978
-3.407957,10,8.523971
-3.152007,29,8.612584
-11.66952,18,8.667921
-1.438271,13,8.707102
1.283375,16,8.754074
1.811726,16,8.801235
-2.033828,10,8.832405
-3.335447,14,8.873
-0.440169,10,8.902316
-1.024815,15,8.946873
0.480513,27,9.028447
0.737608,14,9.070464
7.458226,22,9.154857
-8.865497,18,9.214348
-2.381275,45,9.400268
0.841259,27,9.483193
-0.138261,19,9.548064
0.007122,24,9.622967
2.258739,13,9.662543
5.453208,22,9.734425
-4.633459,12,9.77106
-8.722644,15,9.81532
0.696722,12,9.852763
-1.133577,10,9.882252
0.258708,24,9.953715
3.551773,18,10.00962
-3.294836,20,10.070534
2.299612,16,10.120548
4.682727,19,10.191629
-5.295996,14,10.236557
1.504805,23,10.30603
-2.696705,10,10.336341
-0.19784,19,10.392772
2.132676,36,10.502845
-5.508394,22,10.56825
-5.029697,11,10.601121
-0.11536,11,10.634623
0.527761,19,10.690961
0.724202,30,10.780851
-4.837418,16,10.830473
-11.347536,15,10.87684
-3.071368,8,10.900525
-5.585064,27,10.980054
1.87812,14,11.023002
-2.260378,13,11.06148
-2.426332,12,11.098795
-9.176668,18,11.152248
-0.473444,11,11.184413
2.54842,14,11.248018
-5.565879,14,11.292618
18.567636,44,11.466403
-5.371148,20,11.56363
-2.392204,17,11.645262
0.628187,13,11.705657
-3.737055,23,11.811748
-2.152524,33,11.966935
-1.823906,21,12.066393
0.830098,12,12.123759
-3.169602,8,12.159635
-5.064314,12,12.217438
5.376471,23,12.345803
-1.105449,22,12.447855
-6.624498,13,12.505883
-0.290782,11,12.555457
-7.88796,18,12.635014
-3.861332,19,30.756283
2.626296,17,30.807898
3.843083,13,30.84982
1.891034,31,30.9427
-2.383126,30,31.034888
0.84027,11,31.068966
4.54761,28,31.168179
-4.07185,12,31.217489
10.25819,27,31.304837
2.228495,16,31.353267
1.528411,29,31.440774
0.79215,16,31.490569
0.237634,13,31.529534
4.545568,23,31.598597
1.119922,13,31.638558
-0.368694,14,31.682263
-3.875781,14,31.725392
-5.926948,8,31.750214
-1.854859,16,31.797687
-5.839454,8,31.822063
43.740189,60,32.00596
10.580761,28,32.091408
-6.768699,19,32.151818
43.334472,63,32.366652
-6.159339,14,32.411002
0.261466,13,32.450744
47.601976,51,32.60506
-5.822769,16,32.652922
3.777019,17,32.706071
26.607995,52,32.863166
1.541459,27,32.944437
7.70088,26,33.023866
1.473245,18,33.077533
4.554931,23,33.149688
-1.417127,14,33.191203
-0.274126,29,33.301866
0.317798,10,33.331591
10.73999,35,33.436248
-8.10981,16,33.484012
-1.878991,14,33.526545
6.505657,16,33.573135
-2.199979,26,33.655867
-1.885209,17,33.708223
2.118653,14,33.749476
3.761143,18,33.803492
-3.371242,9,33.832064
0.823389,16,33.880417
-2.005205,18,33.935351
4.634398,20,33.995136
-4.102588,20,34.054574
9.476852,24,34.140142
-0.762184,9,34.166765
2.561318,19,34.228386
-3.453808,30,34.341799
11.460295,29,34.433254
-0.873629,14,34.476963
3.24212,16,34.526273
10.707161,43,34.658812
3.126336,16,34.708877
-3.883927,10,34.739146
-3.915356,15,34.783561
-1.140719,30,34.874743
-4.140838,14,34.916469
2.249145,18,34.97132
9.124044,19,35.027322
-2.714145,9,35.053616
1.812667,19,35.110358
-1.172514,26,35.190343
6.163936,20,35.255828
-2.171776,24,35.344787
6.65596,17,35.408165
-1.845551,8,35.435013
-7.255171,20,35.495821
9.983655,25,35.57179
0.605132,28,35.658449
-3.609673,9,35.68695
-1.766082,16,35.736832
10.317668,35,35.844582
23.16281,42,35.972913
33.200923,59,36.156231
5.842587,16,36.206637
0.364333,28,36.32748
12.195998,30,36.500888
0.205798,22,36.604684
-0.807926,31,36.749023
9.195013,34,36.911377
-1.872083,14,36.978227
-3.303179,12,37.034238
-4.466389,9,37.076312
18.405422,40,37.279338
-4.828975,15,37.349479
4.034295,17,37.432798
6.080985,28,37.56365
-0.009664,32,55.776567
27.918211,42,55.916695
6.389732,39,56.03585
-6.380908,26,56.115509
51.699483,68,56.332729
31.452933,86,56.708637
-0.793349,18,56.764793
6.990067,19,56.822706
40.444698,54,56.985406
23.336882,43,57.114396
-4.895631,14,57.15635
1.740163,18,57.214989
3.883784,17,57.27046
10.656663,39,57.394058
1.290436,14,57.445563
9.298639,25,57.536105
11.709769,34,57.641131
17.809975,30,57.733649
1.485477,11,57.765946
-10.532352,51,57.921283
2.684276,16,57.970274
10.148495,24,58.043801
2.721029,18,58.098902
5.599426,19,58.157166
21.32,31,58.258525
14.474303,32,58.359576
-3.502166,12,58.398523
3.345104,37,58.527914
11.306857,27,58.609099
9.452998,33,58.710555
5.500781,17,58.76297
5.692396,48,58.907825
27.040269,38,59.022532
7.856914,18,59.07732
11.608203,54,59.244618
7.770892,23,59.317165
2.328545,12,59.358991
13.989525,24,59.436736
11.899377,27,59.523865
15.978998,50,59.693039
35.549881,41,59.817984
3.993151,20,59.879945
-1.678577,13,59.919157
2.697186,16,59.967399
0.792324,11,60.000229
14.583702,47,60.141058
1.639328,17,60.191
22.291722,35,60.30463
11.303843,23,60.384453
0.919995,12,60.439444
12.183805,30,60.825172
-5.333587,12,60.861317
4.300366,26,60.939606
12.436863,25,61.015562
4.340111,26,61.097499
20.391665,27,61.179307
10.863052,41,61.556497
2.083386,24,61.924074
0.114124,29,62.055853
-1.643157,11,62.108042
3.317572,22,62.211405
20.575053,51,62.959147
-2.398495,19,63.056978
8.706585,26,63.191253
1.519518,14,63.257359
-0.92588,17,63.337197
6.891068,29,63.489215
11.265037,22,63.594408
6.93948,36,63.780259
8.944881,23,63.910599
6.217217,26,63.990126
1.743763,22,64.057087
11.33632,29,64.145653
2.902732,13,82.028497
29.52756,86,82.291447
66.112127,95,82.585039
14.299254,35,82.705697
45.810507,94,82.992175
2.35491,17,83.043715
6.057781,19,83.101226
73.81697,99,83.408914
55.671586,75,83.641541
22.953405,49,83.810099
22.842155,47,83.954878
16.289399,52,84.114845
0.365449,13,84.154086
18.767603,54,84.332212
35.477705,64,84.543729
0.894103,12,84.581476
57.406975,82,84.856377
72.48539,94,85.147189
25.214991,50,85.304602
19.305635,79,85.561646
16.457067,50,85.718504
17.540315,38,85.85577
3.191408,16,85.905356
46.133955,126,86.304612
2.271182,15,86.385949
335.090711,246,87.583642
12.531414,33,87.731404
30.309924,46,87.944985
1.555325,13,88.023331
1.952775,14,88.094852
20.456931,40,88.29072
3.588901,42,88.507357
2.428307,22,88.621637
13.788938,36,88.806582
41.748485,62,88.993607
42.994058,76,89.241291
5.392885,30,89.331596
29.384233,52,107.090689
12.51104,35,107.197937
19.988684,27,107.285607
15.944344,31,107.382654
55.962895,83,107.644012
24.017919,39,107.760932
263.2693,184,108.337207
32.622711,64,108.533612
191.740833,123,108.937965
69.309568,98,109.239051
280.244428,170,109.763564
68.860824,99,110.079427
33.553633,72,110.30005
6.746802,20,110.363712
1.744375,13,110.404351
12.060391,32,110.512079
86.902519,109,110.853787
6.020838,29,110.945123
22.998712,53,111.131611
31.033396,52,111.315243
259.851585,171,112.145301
-3.028234,7,112.178416
208.925259,144,112.835328
19.803369,42,113.042407
25.785681,59,113.342336
54.499148,119,113.903799
56.319355,82,114.149117
21.842905,39,114.301475
24.882235,54,132.092688
41.46522,64,132.294175
216.834331,137,132.716535
471.364303,335,133.78793
30.927002,61,133.976449
45.244602,66,134.190243
253.195208,170,134.719004
26.53962,50,134.880901
119.463583,153,135.379436
70.949877,110,135.72999
90.796266,123,136.113783
313.149513,228,137.114521
19.498146,53,137.375245
116.297139,127,137.957301
258.806877,175,138.827019
16.931597,34,138.928233
30.29149,67,139.12435
75.62831,167,157.602406
240.810042,121,157.9797
172.118711,117,158.353863
232.966132,147,158.801091
8.691125,24,158.876042
79.244246,98,159.188348
49.9064,63,159.384999
248.202257,160,159.910768
11.801381,21,159.978644
333.037829,418,161.387524
35.547105,59,161.677083
51.19657,73,162.037605
169.340063,99,162.529164
190.173161,223,163.665208
303.176988,150,164.147618
9.878373,26,164.23142
313.553374,199,182.966336
284.785023,145,183.451978
297.684004,141,183.901833
271.757571,154,184.415914
220.80813,106,184.746757
274.36459,148,185.233312
259.144465,179,185.834991
170.373972,99,186.178954
212.062444,127,186.822488
104.462316,158,187.582509
91.48383,121,188.183034
130.81835,110,188.737408
235.614314,127,189.13428
221.041271,124,189.534825
116.723908,122,189.920584
250.245153,163,208.349862
152.335798,83,208.606513
305.459576,178,209.167918
290.949433,159,209.661973
262.775889,140,210.100244
208.141816,117,210.462852
300.367228,190,211.045615
203.628539,111,211.583729
187.216447,116,212.142699
235.754004,122,212.729903
36.251235,55,213.009663
48.493563,92,213.499828
183.124798,93,213.846093
294.591021,173,214.410493
389.698691,256,215.206494
584.164713,402,234.319917
300.814632,166,234.843396
348.661274,226,235.606565
266.383355,137,236.041962
273.273626,134,236.705154
386.444696,184,237.608385
302.36468,157,238.397278
301.19244,159,238.991572
266.931009,145,239.454568
282.992454,135,239.884885
94.236549,107,240.215936
330.225651,190,240.822155
247.516349,145,259.057755
259.41202,148,259.548484
142.387059,74,259.778309
24.609684,104,260.110556
364.944186,277,261.014942
235.239738,144,261.716551
327.747973,217,262.812742
180.21034,89,263.269266
318.768422,188,264.006004
375.968997,225,264.749918
395.855687,238,265.520134
224.679289,121,265.9244
281.085318,143,284.327848
338.251091,199,284.954315
235.190501,120,285.328387
272.582222,155,285.83811
360.124786,260,287.024149
247.57599,137,287.688308
1.272458,10,287.74503
361.398893,201,288.718287
462.763725,325,289.733885
316.496058,154,290.199613
197.545385,99,290.52261
236.723049,133,290.97031
281.708021,130,291.371286
287.841288,155,309.389658
303.963836,149,309.861295
246.486192,126,310.254338
297.849516,136,310.731613
305.975099,200,311.638292
237.338269,122,312.230425
370.169191,184,313.196047
250.92387,140,313.757884
176.176087,91,314.045799
256.350213,142,314.491002
406.957304,297,315.455648
343.444395,212,316.123313
349.703637,246,334.485965
24.129568,36,334.598461
326.641988,152,335.056493
156.642771,82,335.308722
324.447408,158,335.820498
277.153332,129,336.440564
254.543119,135,337.08192
186.842959,95,337.547759
253.210919,123,338.169883
272.263487,128,338.692122
224.039631,104,339.005571
177.933186,91,339.282012
255.166522,132,339.705818
151.398893,79,339.943688
304.118721,150,340.422916
170.839892,88,340.714862
259.818444,147,341.1693
288.361047,140,341.591528
319.897849,151,359.644031
256.085201,152,360.11382
37.22025,50,360.272619
251.264856,161,360.812102
346.593459,176,361.681533
205.351061,115,362.219301
390.890003,176,363.128541
248.232736,125,363.584115
354.094971,191,364.165461
282.238982,142,364.627018
128.487554,129,365.028906
291.909004,163,365.548949
165.575384,102,365.877314
296.898138,127,366.274767
197.89872,91,366.55669
391.345847,191,384.939603
270.370914,141,385.422583
232.933762,134,385.963784
282.052801,149,386.709332
411.177082,188,387.630271
271.866881,142,388.282231
231.418847,107,388.631343
245.209998,120,388.997986
