#{"t_start": 1769358938.4999, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-8.759144,16,5.867007
6.358231,19,5.924004
-0.744513,16,5.973691
7.218013,22,6.058245
-0.494293,13,6.099224
3.890522,18,6.153748
-0.766854,22,6.224087
-3.987404,20,6.285965
-0.947849,25,6.362568
4.725495,26,6.44566
-6.466063,19,6.502746
0.648766,12,6.538309
-0.528267,18,6.592184
-2.376641,27,6.674439
-0.969527,15,6.718671
-5.246624,11,6.750967
14.74349,38,6.86445
-5.081593,13,6.902792
-2.236585,35,7.008164
-1.645031,29,7.10956
-4.030039,16,7.156877
0.467071,25,7.236819
-9.472216,16,7.284612
2.841885,28,7.365077
1.386209,21,7.428741
-0.985621,10,7.459129
2.02799,15,7.505033
-5.058005,20,7.564742
0.748435,18,7.619946
-3.928264,28,7.705246
-1.072903,9,7.732991
-2.97192,24,7.804123
7.431269,28,7.888276
8.822161,33,7.987478
-4.554074,25,8.062041
-4.013317,14,8.118889
-4.844229,11,8.154537
-6.863525,8,8.177922
-2.598452,11,8.213764
-2.648594,10,8.247614
-3.705201,16,8.294932
-2.909235,17,8.345951
3.835892,19,8.404673
5.163521,19,8.473658
-0.061887,26,8.563235
0.480749,13,8.602005
5.053222,18,8.657792
-0.241645,18,8.712255
-4.385036,10,8.741315
-0.581969,12,8.777474
8.42527,23,8.846478
3.150345,15,8.890332
-2.481775,13,8.928833
9.561633,33,9.027818
-1.89997,23,9.097261
2.367794,22,9.182168
1.089421,17,9.239592
-0.404726,34,9.389572
-0.301705,17,9.443061
-4.728896,18,9.497546
3.120121,14,9.54495
7.7634,30,9.640557
-1.923665,14,9.683977
-0.71118,23,9.758075
8.558777,34,9.860772
6.196402,21,9.923127
3.541115,20,9.98306
-3.628051,15,10.029991
-14.954769,26,10.110742
-3.037009,8,10.13505
-0.634492,29,10.238907
-7.176252,25,10.314055
-3.672472,13,10.353476
3.855311,23,10.424212
1.842168,28,10.507714
0.193662,29,10.59413
-4.439941,12,10.631424
-1.28631,27,10.711974
-2.674628,18,10.765108
-5.010072,17,10.814955
0.443095,19,10.876483
-4.342916,9,10.902437
-2.336608,20,10.961946
2.348137,24,11.034676
1.400014,21,11.097645
-1.110625,10,11.127644
-6.261617,18,11.18097
-2.587447,28,11.288677
-4.638979,19,11.344979
-7.048785,27,11.46289
-2.713116,21,11.566407
-1.647257,11,11.620881
3.579258,14,11.685299
-3.482527,9,11.728837
-9.144029,27,11.854269
-3.768149,24,11.965058
-9.466751,23,12.074224
-0.375669,13,12.13693
-4.320885,17,12.215078
2.561388,32,12.385613
0.776278,11,12.437253
0.298818,24,12.54494
-2.981227,14,12.607737
-4.003002,13,12.675335
4.046468,13,30.761448
-0.144078,28,30.847758
-8.332804,19,30.90588
16.199076,34,31.008742
13.649805,35,31.118613
2.03397,12,31.15734
20.245583,58,31.361362
-1.734918,9,31.389135
-6.35178,9,31.416725
-1.284836,12,31.452525
-2.243346,9,31.480461
-3.191074,16,31.528783
-3.794608,11,31.561296
2.951901,15,31.606682
9.889693,27,31.690303
34.513963,62,31.880682
-2.51909,13,31.920434
2.934899,19,31.977821
-3.555382,10,32.008098
2.434274,15,32.052236
1.734499,14,32.096436
2.536573,21,32.163501
0.012928,10,32.194486
-1.049044,8,32.237622
4.179027,62,32.431612
0.11742,17,32.48328
7.053818,20,32.543181
-0.785594,28,32.628538
3.463318,17,32.679882
3.772609,22,32.748524
0.473098,12,32.784579
2.630678,37,32.895402
7.249946,31,32.989534
-5.495357,17,33.041218
9.366829,22,33.10801
-4.315564,15,33.154881
10.303802,26,33.23785
3.960548,23,33.324843
9.210085,26,33.401187
-0.857284,12,33.438444
-4.897984,11,33.471102
14.421305,28,33.555071
4.035973,28,33.638254
7.228825,23,33.713097
0.953991,15,33.757559
-2.89333,11,33.790452
-0.631894,15,33.836877
1.220031,23,33.906429
-3.852309,10,33.937771
-0.870008,13,33.975671
3.261479,18,34.03017
5.233868,26,34.118716
-2.947432,7,34.140989
-8.216328,13,34.182361
6.638562,22,34.251984
3.24829,14,34.311064
-1.495096,16,34.365045
3.410324,19,34.42548
7.645475,38,34.543664
5.066123,16,34.592571
-6.176629,20,34.654545
-1.091568,17,34.70739
0.532996,21,34.771549
1.327487,19,34.828075
2.44864,17,34.879916
16.270123,40,35.000077
-2.256436,8,35.023859
1.670333,34,35.124801
11.15351,33,35.229824
-4.383395,28,35.317589
-2.325739,32,35.442997
-0.166487,10,35.473986
1.702747,18,35.527205
15.077337,29,35.616728
14.039177,28,35.704548
4.262619,16,35.754981
-4.022694,11,35.788945
-1.078124,17,35.840883
3.021611,13,35.880158
0.976664,23,35.950364
-7.339758,14,35.993713
14.98215,35,36.100772
1.696007,23,36.173749
4.907446,17,36.230453
0.931965,14,36.279875
-9.910528,15,36.363292
0.666795,11,36.437469
4.410844,22,36.546917
-0.459367,19,36.636803
2.949897,20,36.730891
-1.593239,12,36.786662
1.014452,16,36.862991
4.514472,30,37.004972
5.71398,15,37.075035
13.851967,36,37.258992
0.466667,15,37.331869
-0.139159,32,37.486214
-1.347243,26,37.604646
4.719242,19,55.766401
6.270969,23,55.839609
-3.9552,14,55.889145
1.57228,36,56.001073
5.943192,23,56.072492
6.096798,18,56.127232
-1.820597,8,56.151315
-2.407239,12,56.188411
10.041602,25,56.275034
17.666628,49,56.534743
7.661,20,56.595031
-4.122388,19,56.653963
2.452817,17,56.706876
0.865579,16,56.757115
20.639391,45,56.893162
1.881273,21,56.956672
-2.12984,15,57.002812
9.115371,24,57.075151
36.558681,45,57.210876
26.638473,45,57.359138
5.065607,29,57.459098
19.389531,54,57.63691
-5.87689,46,57.777514
7.293696,24,57.851936
9.728875,19,57.908707
6.33743,24,57.982143
19.707907,38,58.097547
13.759629,27,58.181397
16.650098,28,58.273033
5.936218,19,58.332754
12.682716,45,58.473692
1.662841,15,58.53601
7.159898,27,58.617153
7.683423,25,58.693401
6.28208,28,58.780794
-3.571092,8,58.804691
7.836176,29,58.891643
1.169628,31,58.985605
4.38314,33,59.085377
28.823022,54,59.252664
14.509767,27,59.337926
15.39588,30,59.43818
15.886254,41,59.58274
22.774484,45,59.723708
20.404754,43,59.854509
10.792205,34,59.957278
3.387339,14,59.999352
36.064103,64,60.190536
3.447986,16,60.243899
7.542976,33,60.352962
12.628461,27,60.527497
-1.247971,15,60.755895
13.23413,29,60.884899
1.032781,26,60.962847
13.600331,60,61.148816
31.145525,55,61.605681
2.777062,33,61.978867
-3.000795,9,62.019805
23.722247,33,62.171852
35.015039,58,62.934744
12.132535,28,63.09802
4.219031,21,63.20462
5.970136,91,63.653333
-4.036375,82,64.020302
-0.663598,12,64.055797
-3.452529,10,64.086331
-1.979328,20,64.147883
24.553502,37,82.103055
8.558095,27,82.18305
53.557173,115,82.54112
46.707122,63,82.751257
9.840225,29,82.838459
246.973354,159,83.325132
3.416057,18,83.379448
52.515043,80,83.628325
24.114508,50,83.799638
23.636898,60,83.98592
2.875583,16,84.033824
6.161224,23,84.10443
16.334304,89,84.391326
-5.315097,17,84.446394
3.543411,15,84.49748
15.722849,39,84.624749
33.00962,45,84.763717
45.637611,66,84.990188
92.928571,92,85.276216
245.394853,190,85.89807
27.920902,45,86.038617
11.688454,31,86.135268
13.936639,28,86.229927
68.298635,99,86.67963
65.288923,102,87.186071
15.095501,32,87.342054
10.356679,50,87.56926
18.488568,30,87.704251
