#{"t_start": 1769358938.5215223, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-6.118386,17,5.849523
1.18459,17,5.899814
7.610221,31,6.00453
-4.559581,11,6.046001
-1.130964,13,6.087538
-2.603152,12,6.123302
1.176791,21,6.188228
-3.61513,12,6.228972
-1.996795,27,6.31128
1.184798,19,6.37086
-14.293454,17,6.424824
1.696258,21,6.487848
-3.67868,13,6.526289
-2.57209,18,6.580742
0.03285,13,6.62028
-7.64627,13,6.65995
-2.28621,16,6.7071
-9.875332,15,6.751075
-5.340597,9,6.77805
-5.153179,11,6.810689
-3.951421,27,6.890673
-2.924156,17,6.941541
-11.570957,20,7.00163
-3.681904,12,7.046255
-9.571189,18,7.106159
-3.686601,8,7.130116
-2.712419,11,7.162791
-4.000607,16,7.21628
6.318593,30,7.304587
35.48629,58,7.477785
6.53889,30,7.568053
-4.832484,22,7.636762
-5.623595,18,7.690466
-2.115552,23,7.758998
-8.758797,27,7.840446
-5.810913,12,7.875974
-5.047959,17,7.926252
1.498092,15,7.974144
4.4595,23,8.041392
-3.574397,13,8.09298
-1.853143,19,8.153803
-10.221992,11,8.189078
-0.369063,12,8.229828
-4.021799,12,8.264998
13.26315,32,8.362204
-3.611447,11,8.39627
-2.767975,11,8.431325
2.22015,18,8.505273
-7.127191,16,8.554099
1.341738,11,8.586787
-2.601266,13,8.627549
-3.696063,15,8.673421
11.195199,46,8.809834
-4.875743,15,8.854284
13.375484,34,8.955053
3.45811,21,9.019209
-4.96503,7,9.040052
-4.334206,12,9.076434
3.505314,32,9.194147
2.493228,14,9.239526
2.045779,14,9.306933
-8.078901,22,9.398235
-0.605427,16,9.446689
-10.495986,24,9.524493
-3.24396,20,9.587971
-4.060117,25,9.669377
4.886242,20,9.730971
-6.182249,16,9.779046
-2.883744,22,9.846371
-5.459096,12,9.881668
-4.055749,12,9.917233
-1.746123,23,9.987815
-0.431115,12,10.023817
-1.757237,25,10.101611
2.037529,25,10.193947
-6.043932,17,10.244854
-10.742629,30,10.335501
-8.213361,18,10.391069
19.173323,34,10.49335
13.051686,30,10.582668
-2.07077,14,10.62569
-10.230175,20,10.684789
-2.028405,11,10.717984
-4.745794,24,10.787924
-3.70609,12,10.82771
8.268514,36,10.934997
-3.065168,25,11.010532
7.743478,22,11.076912
1.121782,14,11.118817
-7.940079,14,11.160083
-4.705446,16,11.228672
-4.338288,13,11.270737
-0.439171,20,11.330273
2.7406,12,11.373074
-1.979623,14,11.448432
4.745085,24,11.565296
3.658677,34,11.727058
-0.769659,23,11.834131
-8.101294,19,11.922105
1.929192,15,11.994184
4.703263,21,12.092637
5.114359,17,12.169254
6.017246,24,12.305297
-5.183792,13,12.365305
3.852934,25,12.479796
-2.83331,21,12.573745
-3.450103,20,12.673351
2.353747,14,30.755681
13.213497,31,30.85252
1.744798,16,30.90031
-1.163816,12,30.936775
2.155979,18,30.990886
9.919191,23,31.062296
-2.342031,12,31.10113
12.036505,39,31.248193
-4.515507,10,31.279438
-0.895126,26,31.358816
-6.676469,31,31.45349
-0.984262,25,31.528655
-0.361541,12,31.564669
1.075647,15,31.610806
-1.315674,24,31.685377
2.839078,21,31.749836
-1.535476,12,31.785234
2.410139,20,31.84668
1.620553,27,31.929277
7.898736,34,32.031529
-2.904091,7,32.052733
-2.269814,19,32.113448
22.95716,40,32.260074
-1.076135,19,32.317323
4.151982,20,32.379445
8.369305,21,32.444183
2.770494,26,32.52245
27.151911,41,32.646892
1.074968,12,32.683452
-0.598991,12,32.721273
-7.44242,15,32.76692
-3.82671,11,32.799105
11.244779,26,32.87808
0.900402,13,32.916479
10.083492,23,32.9866
5.58122,18,33.040803
1.571057,20,33.1029
5.031615,35,33.213155
-0.747457,18,33.285916
18.014399,38,33.399334
3.840948,26,33.477545
3.855661,22,33.542825
-1.60022,16,33.590381
-7.161773,18,33.649297
6.336459,29,33.737021
-2.885861,11,33.769638
1.932842,15,33.81616
13.277774,43,33.945929
7.008457,26,34.024136
-0.073231,12,34.059809
-1.618559,27,34.154375
10.677924,27,34.240319
-2.176055,15,34.306682
3.140098,28,34.394562
-9.365477,34,34.500772
17.931156,30,34.593697
0.083668,17,34.646384
5.531266,20,34.708175
-2.013634,26,34.786068
-6.825854,18,34.840204
-1.702552,19,34.897146
31.901287,57,35.068012
-1.287989,11,35.100785
5.238108,22,35.168133
-0.952913,17,35.224397
2.904984,17,35.278306
4.332765,31,35.400666
0.608423,13,35.440591
11.334603,55,35.60798
3.510204,17,35.661846
-4.749003,20,35.724396
-0.706581,11,35.758779
-1.788123,11,35.791877
-3.653832,13,35.83218
-6.013004,9,35.859426
-5.74132,21,35.923321
22.606419,50,36.076297
-1.857891,19,36.136756
2.331776,32,36.240914
5.699592,16,36.325619
-1.82513,14,36.417423
1.556047,16,36.498971
19.712262,41,36.691903
-1.558099,15,36.7607
10.166089,36,36.931064
-6.094152,25,37.049427
2.123665,22,37.163072
-3.288908,9,37.208362
-6.880926,29,37.345896
7.106526,22,37.45523
-5.964996,19,37.541611
6.21784,28,55.745858
10.217916,30,55.842998
20.938062,39,55.968007
31.884634,54,56.134017
2.147785,24,56.215356
4.572748,28,56.30289
54.8773,78,56.651467
23.770069,75,56.881797
14.549535,28,56.966684
6.361199,18,57.020713
22.723922,39,57.137621
2.88129,18,57.194447
8.592246,22,57.26838
2.931267,18,57.324528
9.382639,36,57.454587
1.765367,29,57.547778
12.074379,33,57.650196
18.696587,46,57.790316
5.965518,18,57.846388
-1.255419,10,57.875884
1.370029,14,57.917817
13.521085,30,58.010272
8.363786,26,58.089642
15.101403,36,58.203878
-3.581054,9,58.233086
2.143664,18,58.290082
17.311488,51,58.449231
0.033468,15,58.511978
22.768734,54,58.675601
14.268979,62,58.864697
12.141696,25,58.93983
5.233525,29,59.027321
1.616375,24,59.100131
15.987526,33,59.203004
-2.883891,10,59.235041
67.437069,100,59.571394
1.860602,20,59.635017
0.656699,19,59.693525
3.350357,29,59.780491
5.209882,22,59.849061
4.254334,22,59.915942
16.119001,61,60.09899
-0.398541,21,60.160521
0.066316,21,60.229194
-1.67174,11,60.262783
4.096239,21,60.335846
2.299299,12,60.375087
33.479473,51,60.842225
38.807518,63,61.033029
-1.641362,9,61.061302
15.549291,41,61.188062
2.350111,50,61.875072
25.14936,39,62.053099
9.726517,19,62.141221
3.24415,13,62.204392
42.052242,73,63.065317
53.399748,77,63.448891
8.031077,25,63.571333
5.262056,20,63.67499
13.557532,37,63.882429
16.055047,33,63.987343
2.737931,14,64.028683
7.5721,43,64.164564
28.657216,36,82.11253
5.12812,22,82.176796
13.96927,32,82.2791
14.140718,33,82.378135
39.678084,52,82.542102
39.498644,60,82.742347
7.407506,27,82.82388
9.281448,30,82.913036
