#{"t_start": 1768469827.3127642, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-9.454312,25,2.140395
-0.809148,32,2.32272
-1.574227,27,2.445002
0.121511,20,2.51053
-4.572438,16,2.579147
-12.72448,15,2.64922
7.645863,30,2.754646
-0.70347,14,2.801738
-5.525255,11,2.843094
-0.129626,23,2.93374
-3.55884,10,2.972416
-7.489867,9,3.004504
9.51979,25,3.10147
-7.237138,13,3.144903
-3.39995,10,3.178893
-4.631857,23,3.260027
-3.752931,12,3.313358
-4.306067,11,3.350327
-2.924407,10,3.385243
-4.048822,10,3.418386
-12.873054,24,3.502484
-2.90041,32,3.62228
6.276152,34,3.747153
-7.161611,13,3.793368
-0.050495,16,3.84938
-5.165911,15,3.908641
-5.420695,8,3.935156
0.737044,14,3.983366
-5.047319,10,4.018216
2.489172,24,4.107819
-0.779502,20,4.190245
-10.6735,17,4.269204
-4.664891,19,4.357857
-6.149368,11,4.425399
-1.095448,16,4.526769
2.809845,19,4.612144
-0.838293,10,4.649633
-1.16545,10,4.70133
-12.652626,18,4.800579
-6.180753,16,4.869839
1.556594,34,4.989807
-0.325017,19,5.064071
-7.675127,10,5.099641
1.510856,38,5.230638
-2.374436,18,5.304078
0.535924,32,5.436461
3.36468,17,5.493897
-12.180738,13,5.53802
-15.375086,21,5.631714
-6.758693,15,5.686534
2.239662,21,5.756037
-3.432194,24,5.839528
-2.28781,10,5.872171
-5.337135,10,5.905522
-5.983539,15,5.957039
-2.526884,22,6.029755
-4.954548,13,6.073324
-2.888936,15,6.1237
-10.026227,14,6.171639
-9.350319,20,6.243697
-5.63606,11,6.286831
-9.902472,12,6.331084
-13.845018,20,6.398997
-7.098193,19,6.463747
-9.314169,17,6.521501
-6.155547,16,6.578344
-0.902924,17,6.63336
14.61774,40,6.84637
-5.997754,22,6.951712
-10.488165,24,7.062355
-10.982919,22,7.148513
-11.342837,11,7.185238
-10.074349,14,7.234535
-11.824629,18,7.295812
3.515614,17,7.376901
-5.880334,21,7.446691
-3.810862,14,7.495517
-6.53413,15,7.54654
-6.243821,13,7.590225
4.902525,27,7.680335
-9.010664,12,7.724566
-3.386943,14,7.774737
1.689286,16,7.828168
0.851206,17,7.895065
-15.494269,17,7.960286
-13.742481,16,8.012751
-3.260008,16,8.100387
-10.759294,19,8.1689
-15.523239,24,8.24871
-8.303189,11,8.285709
-7.959336,17,8.342992
-10.666336,19,8.413982
-11.317845,22,8.485351
-12.022751,16,8.552773
-0.3206,18,8.612394
-5.202018,9,8.654476
-5.311575,12,8.696765
-0.36261,16,8.751705
3.23789,23,8.844759
-12.08741,14,8.900648
-0.139517,34,9.164742
-5.315916,16,9.260145
-6.917008,22,9.377845
3.403084,26,9.521093
-3.263224,12,9.586378
-3.307045,21,9.706545
-3.444513,8,9.751224
4.783014,27,9.888538
-5.714796,7,9.929018
-3.929975,13,9.988946
-16.060117,14,10.056479
-5.208587,17,10.143248
-3.278232,8,10.178471
-11.658731,20,10.249244
-9.366197,45,16.707385
-5.980206,21,16.780893
3.674757,22,16.874146
-2.663116,24,16.951899
-5.295382,9,16.987726
-10.921676,19,17.066057
-13.600629,15,17.117571
1.718002,13,17.159092
17.061942,39,17.311018
-6.056428,15,17.374964
8.033603,23,17.453068
3.766567,23,17.533069
-7.037354,12,17.574246
