#{"t_start": 1768469827.2886634, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-3.575877,9,2.047887
-10.604452,21,2.199773
-0.076789,25,2.33501
-7.086662,24,2.452141
-9.828131,26,2.538208
-11.647917,21,2.622038
-13.41233,17,2.702568
-5.437329,9,2.733106
-6.703146,9,2.76497
-4.63424,10,2.798229
-0.857049,13,2.846118
-10.274337,14,2.901457
-5.09626,11,2.938787
0.325699,13,2.992291
-2.951878,13,3.039691
-4.502401,28,3.145532
0.432728,16,3.197999
-4.244313,14,3.246993
-3.211927,31,3.36748
-6.868709,28,3.463205
-1.957484,20,3.533732
5.438292,23,3.623144
-14.239777,14,3.67533
-0.826749,21,3.751324
-4.41978,23,3.830378
11.460894,23,3.916162
-5.577244,16,3.97352
14.555502,28,4.076278
4.120475,35,4.208781
4.974066,18,4.29257
-12.327835,16,4.363459
-3.374645,16,4.461124
-5.444953,16,4.562748
-2.05017,13,4.618349
5.08742,20,4.699575
-2.928067,15,4.785504
-5.70451,9,4.834578
-5.32053,14,4.892502
-6.101178,11,4.933981
-10.252295,12,4.97573
2.568475,17,5.034917
-12.725576,18,5.106272
2.530401,27,5.197608
-7.846184,14,5.247072
-3.475103,14,5.304366
-5.271307,14,5.355508
-6.13801,21,5.449574
-5.299262,14,5.496229
20.816743,44,5.671594
-2.482156,10,5.706834
-6.782229,21,5.776093
-4.938784,13,5.818275
-7.956263,19,5.886145
-10.198852,22,5.960549
-6.676854,14,6.007077
-2.564705,32,6.113418
-5.731784,18,6.174899
-8.876611,35,6.303757
-5.4494,9,6.334198
-16.073228,23,6.416187
-5.328625,11,6.452254
-6.731416,21,6.52507
-6.502513,10,6.558674
-15.098703,15,6.612099
1.272689,27,6.704585
-11.513489,15,6.798595
-0.044733,21,6.928707
-1.451685,35,7.074128
1.258477,47,7.251318
-8.438257,17,7.309185
-3.406123,10,7.360753
-7.958726,16,7.421107
-1.153106,20,7.486865
-8.318025,19,7.553984
2.230636,25,7.636904
-4.298249,9,7.667012
-2.622137,15,7.717617
-3.328829,12,7.765013
-4.375021,24,7.844985
-3.482193,11,7.882075
-8.17382,19,7.965288
-3.035275,14,8.010241
-1.978053,23,8.117942
-1.759673,10,8.160913
-1.182253,14,8.20614
-0.80496,20,8.272011
-2.501493,12,8.312775
-8.836226,12,8.352072
-11.624181,19,8.424945
-6.702428,16,8.47593
1.331619,16,8.535917
-4.455181,43,8.697625
3.070266,25,8.785182
-18.916741,20,8.868088
-6.293518,7,8.892823
0.475786,14,8.950075
-9.33411,16,9.061477
-6.307136,10,9.179613
-1.995841,12,9.253409
-3.747932,12,9.327691
-9.792866,15,9.400926
-13.368724,20,9.508486
-8.880293,11,9.574203
-3.595646,16,9.666467
-12.069531,14,9.738788
0.451354,25,9.872809
-1.896988,12,9.93573
-0.770438,18,10.023572
14.021059,29,10.16596
-7.563634,8,10.201769
-5.117385,11,10.240568
-11.690183,12,10.28938
-1.251656,12,10.333911
-8.303919,20,16.693209
-0.773514,13,16.741443
10.089024,31,16.849946
32.591182,48,17.035278
4.579958,25,17.13114
-1.158208,18,17.189558
-12.882091,11,17.232163
-6.396989,16,17.28656
-5.093395,22,17.387909
-7.695068,8,17.415192
-1.034798,13,17.460652
6.169038,23,17.536143
-1.486151,14,17.587664
-2.750083,15,17.643211
-0.0677,20,17.735925
-12.412866,24,17.819157
-4.629614,8,17.847812
-6.15285,13,17.899416
-3.517714,9,17.929098
-2.42006,19,17.992817
-6.846889,11,18.028389
-0.708614,15,18.080853
14.014567,26,18.176712
7.450579,32,18.307488
-1.58881,13,18.376204
-9.547409,25,18.543048
0.705884,17,18.660509
-3.449028,28,18.794373
2.640556,19,18.876566
-0.210473,14,18.936591
-8.778062,9,18.969061
45.396837,66,19.218369
-1.390763,18,19.282902
-6.101406,10,19.339427
2.31684,19,19.42786
-6.954896,27,19.571524
21.970967,43,19.755975
-3.599247,15,19.806791
0.432166,12,19.851896
-7.366226,9,19.894086
-1.146355,16,19.961119
6.761707,28,20.073846
5.387455,24,20.159237
-1.887044,18,20.217752
-0.12141,13,20.261294
-7.571788,21,20.349151
-1.37095,14,20.407094
8.808798,30,20.534475
15.316432,30,20.673857
2.265526,28,20.783835
-4.667376,16,20.881546
23.880474,41,21.109488
-1.818621,10,21.160111
-1.943824,14,21.225701
3.616043,30,21.345664
-0.842656,15,21.401168
-0.287919,31,21.564669
-1.145733,18,21.626064
-7.132165,12,21.679448
-4.32782,13,21.730111
-4.225472,12,21.774949
1.710678,15,21.825568
1.494541,14,21.874264
-8.751661,12,21.921394
-1.354358,19,21.995188
14.272605,24,22.07462
11.269852,29,22.195109
-3.541202,14,22.246121
-11.842463,19,22.317584
1.966977,13,22.384033
-1.54207,16,22.464303
-5.153837,8,22.50694
6.015602,19,22.607022
-3.959748,9,22.655594
-0.888682,39,22.870481
-2.246257,15,22.924227
-13.649574,18,23.018464
-0.220171,18,23.110928
-1.310621,24,23.272898
6.585612,63,23.592813
3.525345,26,23.70461
3.452041,18,23.798178
7.263778,23,24.002417
-2.752305,9,24.082964
0.95609,17,24.170491
-9.657921,19,24.258128
22.971444,36,24.419363
-0.281108,11,24.46031
6.856427,73,24.80685
5.208933,17,24.892977
-7.145039,16,24.979388
0.851206,30,25.108101
-4.136641,12,25.152281
-4.881147,11,25.193428
-6.240245,12,25.236437
-4.91462,29,25.359794
3.445151,33,25.531622
-1.355366,42,25.78141
-0.420595,13,32.152813
-11.628478,38,32.303984
0.246243,30,32.416319
-2.49654,15,32.468422
19.941461,55,32.788002
4.2702,19,32.872447
-5.503904,22,32.962083
-6.309945,10,33.003977
-0.018026,12,33.060397
5.262732,28,33.179032
18.965822,43,33.381844
-0.507043,35,33.540197
10.298263,42,33.714901
6.494559,37,33.875151
6.173075,32,34.000868
3.346204,16,34.054535
13.102691,24,34.15593
25.430749,71,34.407389
15.44826,26,34.505261
-4.58054,11,34.542149
7.708612,36,34.674192
14.690326,34,34.812441
1.185341,13,34.882649
16.978033,60,35.197642
9.226565,33,35.358853
-3.431063,16,35.416839
-14.529264,47,35.618275
-0.936419,18,35.68007
-1.294044,25,35.765205
-0.807222,11,35.80874
-3.195009,9,35.853661
3.393138,24,35.93318
16.88518,71,36.194778
15.709577,60,36.402957
0.791267,18,36.477017
4.440421,33,36.587824
11.675236,50,36.758572
-3.424113,19,36.832428
-6.14135,23,36.913046
2.563953,19,36.984819
80.826327,114,37.506436
0.719437,16,37.574982
16.849034,32,37.70917
-0.567263,19,37.774561
3.345815,30,37.879502
75.361321,68,38.10638
3.318764,35,38.236695
13.40405,29,38.354404
10.367695,29,38.458523
2.351307,28,38.562967
1.012794,24,38.66602
-8.84562,10,38.700655
-2.186612,22,38.8006
1.867426,33,38.926656
4.468066,19,39.013961
6.151024,25,39.133634
-7.031007,14,39.181703
3.098326,23,39.284191
20.639617,42,39.448104
-4.579046,25,39.544618
-3.217601,13,39.623554
10.594399,32,39.809027
8.136629,29,39.934125
2.819778,16,39.991142
7.4262,29,40.093825
-0.746353,26,40.192938
-9.043771,24,40.318529
-4.579035,11,40.360638
2.903923,26,40.465675
-3.58264,17,40.527725
39.641258,60,46.248408
107.908139,113,46.712252
35.118299,48,46.912331
9.441333,32,47.022915
53.594423,74,47.298805
25.880462,56,47.512306
9.76876,40,47.655645
18.833696,36,47.78464
9.352238,39,47.929583
5.810526,25,48.027858
23.886414,36,48.163786
12.183853,34,48.287136
4.921224,32,48.41193
-2.831366,11,48.454031
36.505611,78,48.726022
13.692305,33,48.852962
43.209822,67,49.185328
40.044519,109,49.610898
39.294982,60,49.849458
9.54381,38,49.984325
18.777396,37,50.128374
70.25288,87,50.437222
200.154518,174,51.077613
28.078982,97,51.547868
0.020767,20,51.64812
15.627252,45,51.862409
8.076786,29,51.982005
9.781891,64,52.293939
-3.34301,14,52.352178
60.954408,63,52.609577
34.467431,58,52.851923
13.854609,31,52.994186
55.612927,81,53.349343
23.137604,59,53.652435
-0.997235,68,54.025025
198.431828,166,60.410609
75.411819,136,60.991499
77.734877,98,61.35145
-0.216385,12,61.392663
34.445274,46,61.571765
7.982659,22,61.643287
52.732855,90,61.969333
25.397252,89,62.295053
156.482559,114,62.708732
26.438866,73,63.06263
62.064286,97,63.433275
12.287783,38,63.618059
53.055205,133,64.149529
29.135121,57,64.368856
118.059043,142,64.877959
226.235858,273,66.246196
6.133265,30,66.351325
0.373963,92,66.724257
3.694143,39,66.855269
22.64134,43,67.022708
42.116818,74,67.272471
12.878022,38,67.42054
-3.154969,19,67.489202
17.772456,84,67.891232
68.109275,76,68.188408
180.202415,108,74.406268
247.27468,136,75.208372
271.882993,184,76.274798
23.407369,38,76.48391
262.167373,158,77.399653
87.05242,97,77.811849
22.371914,115,78.388943
31.884857,53,78.677349
32.00774,44,78.925502
253.610386,146,79.769511
33.531611,89,80.215767
58.258403,107,80.755649
82.386773,114,81.432358
7.210494,39,81.665562
16.949305,45,81.932378
11.066311,105,82.442204
114.445709,141,83.111735
329.27159,283,84.468931
133.028268,133,92.048016
47.694116,176,92.967964
63.84152,88,93.459072
281.219789,387,95.440972
355.504744,246,96.59594
132.821931,170,97.405152
5.009489,17,97.488808
300.274539,212,98.54601
55.651111,97,98.92671
13.750644,108,99.388203
182.383006,102,99.948913
68.213129,141,100.645501
23.72813,69,100.989291
219.975222,132,101.755364
18.187094,35,101.949875
28.349738,105,108.888472
46.056886,61,109.167107
381.293974,277,110.363276
242.897963,128,110.828383
413.857991,283,111.838299
195.32554,216,112.770473
139.535856,293,113.854495
84.296058,168,114.528282
274.566687,171,115.193328
397.49709,234,116.236023
447.060863,327,123.081303
200.515217,115,123.479301
31.689083,70,123.740257
66.083854,114,124.300001
293.451463,168,124.890219
19.560688,124,125.335238
367.57093,272,126.531226
333.813774,212,127.834899
274.715317,157,128.838271
267.301455,168,129.790635
31.454147,48,130.014552
144.98447,195,131.083088
104.359197,235,132.289067
108.17527,137,140.959245
202.645614,116,141.588505
321.081927,194,142.597674
247.271993,143,143.378684
603.258283,491,145.953266
72.426769,150,146.625801
519.145881,411,149.13699
182.915012,324,150.870426
275.016364,154,158.183186
248.530342,158,158.79695
191.520559,112,159.251158
51.708687,158,159.934193
117.837783,283,160.988961
299.689614,157,161.626253
513.349782,357,163.070538
272.351949,150,163.637451
310.515643,192,164.491395
434.88573,326,165.740296
207.005426,112,171.722467
39.109301,151,172.28685
236.058676,138,172.796431
261.541512,136,173.44794
222.854847,132,173.996779
555.821052,422,175.606892
314.934276,196,176.41337
240.61035,153,176.998192
29.465886,91,177.32494
500.780945,447,179.30703
274.242658,159,185.529987
567.807502,500,187.514167
312.790284,164,188.194376
488.204275,378,189.698027
190.150233,339,191.033013
313.776394,168,191.659825
354.491535,212,192.562773
353.31721,248,193.592522
401.592504,266,200.357529
251.152725,147,201.014046
254.289258,146,201.69524
221.715088,130,202.213069
276.236428,152,202.844188
274.256526,157,203.43658
309.55455,180,204.237071
272.967737,144,204.794133
72.597936,189,205.523581
322.528657,229,206.518066
237.300137,145,207.099025
296.463064,143,207.66701
241.075983,131,213.832458
353.060376,228,214.705425
205.746734,112,215.184916
233.788594,128,215.900733
408.989258,221,217.7249
280.55343,147,218.893643
253.17294,163,220.182702
290.439295,167,221.575843
324.486044,178,223.207916
441.413785,332,226.259637
342.941719,234,228.250724
340.451661,193,246.052115
290.79719,194,247.780188
274.616384,155,250.446841
326.469658,204,252.700386
276.016465,137,253.89993
340.511779,195,255.776515
277.085942,155,257.798004
361.561055,221,259.951914
128.174317,241,264.652622
303.843471,181,266.939985
271.211636,145,270.189453
292.181875,148,284.427193
290.177005,143,285.626603
346.92415,208,287.577845
507.654325,344,290.815855
264.526065,142,292.097047
291.597642,192,293.957064
305.253762,163,295.373368
229.01861,131,296.586595
311.961195,154,298.037692
300.808626,151,299.546068
305.533796,156,301.057807
371.073023,212,313.842429
268.09433,133,314.4755
343.807928,205,315.593827
296.450008,185,316.505316
342.544955,204,317.606637
374.134631,232,318.719177
357.560516,197,319.679326
334.023834,169,320.553407
336.564913,192,321.575839
97.602313,249,322.803466
81.590113,202,323.69603
283.665312,154,330.851215
241.155665,130,331.571908
