#{"t_start": 1768469827.2591257, "env_id": "CustomWalker2d-source-v0"}
r,l,t
434.199441,244,601.249157
358.091217,189,603.100018
353.98437,175,604.811709
434.847636,236,607.226064
305.192823,161,620.899936
391.389319,204,622.97007
374.097842,198,624.858481
367.63635,186,626.492387
388.366174,197,628.357622
401.316184,174,630.025686
430.611821,188,631.728837
321.930941,162,633.250362
357.805196,159,634.779496
352.111154,198,636.702275
379.9478,182,638.456738
421.991847,213,652.151572
354.44021,173,653.841604
394.663767,186,655.62845
485.111124,273,658.410259
447.408849,209,660.320977
379.044791,211,662.404663
391.080353,202,664.362667
422.464879,221,666.490852
318.398225,154,668.074341
510.14607,294,670.886292
441.013805,207,684.711451
369.294792,177,686.417754
328.166397,155,687.525027
516.88162,299,690.365455
397.243375,209,692.476253
457.952716,234,694.739593
328.484114,164,696.272838
391.28336,211,698.32202
393.631769,215,700.27635
375.322728,181,702.256861
410.742,196,715.404844
397.933509,199,717.360373
375.961315,200,719.353862
514.853182,246,721.695446
426.533133,235,723.876448
349.345476,173,725.588726
384.312674,198,727.534287
358.873041,178,729.259623
451.395448,234,731.407422
366.324118,186,733.18247
503.531231,270,747.941833
352.783813,170,749.488289
452.857521,214,751.60578
434.783627,236,753.826332
412.306995,188,755.650087
389.931162,184,757.338092
368.29364,183,758.738633
405.576501,218,760.641134
398.110935,177,762.396932
394.852901,195,764.302273
381.505316,200,777.917469
455.110684,219,780.014861
477.665341,235,782.24055
471.152704,246,784.700128
401.70649,204,786.741176
445.860539,256,789.242734
349.271123,162,790.784959
466.797695,193,792.64261
391.133323,195,794.549788
396.719799,193,796.481298
392.212482,180,809.775678
353.834002,170,811.460026
480.280276,213,813.592246
370.295192,195,815.551872
382.290842,178,817.287226
353.168898,169,818.863767
688.449784,314,821.040011
481.560408,220,822.679333
406.860373,201,824.629571
388.046405,187,826.031025
450.92171,224,839.74706
328.301149,148,840.987585
460.979016,250,842.990661
423.7465,194,844.88016
440.091804,187,846.702666
454.264798,201,848.580348
445.769378,195,850.540678
419.445516,188,852.342513
449.507005,208,854.122595
464.816745,233,856.419103
539.840939,220,868.985652
463.692035,188,870.872809
439.877204,220,873.008613
426.342906,189,874.340733
564.660249,251,876.801517
392.970063,186,878.553454
577.964822,229,880.7025
409.589223,179,882.330176
407.095921,177,884.043932
444.721363,199,886.034207
480.16858,212,899.651788
538.224758,228,901.823062
434.185315,206,903.882854
435.699102,189,905.768555
711.400074,279,908.396316
431.831806,189,909.910256
384.740583,189,911.513506
415.813646,164,913.083146
383.958977,141,914.512086
350.215885,148,915.892541
391.120887,201,930.112358
534.020074,310,933.14952
549.609381,244,935.602462
401.72704,179,937.232881
627.928751,256,939.871444
387.01225,177,941.627712
793.778421,331,944.870628
389.946371,169,946.46862
465.278254,197,948.412018
447.415636,192,962.100762
526.307279,182,963.998806
386.820868,191,965.779133
514.867521,218,967.905048
388.416971,183,969.626171
601.31577,214,971.73832
459.907793,201,973.703053
491.700266,211,975.757712
619.037705,248,978.134006
485.783154,213,980.36298
440.15082,190,993.845083
391.540413,180,995.573772
621.994083,232,997.529132
505.053426,180,999.233358
487.01719,181,1000.659507
623.931918,208,1002.129846
844.473791,302,1005.023433
429.956847,191,1006.814702
421.756742,187,1008.571017
747.044554,272,1010.672798
310.670897,141,1017.709651
556.589146,208,1019.192509
488.350408,193,1020.850168
439.117094,182,1021.987852
429.986375,178,1023.281583
623.237027,226,1025.185525
430.269406,183,1026.575604
401.84815,182,1028.082099
528.717807,239,1029.967659
494.328005,207,1031.555454
528.930051,194,1032.82404
553.789927,215,1043.297586
451.840158,223,1044.834828
659.128789,250,1046.741162
349.25943,165,1047.813058
723.214953,316,1050.087336
733.59091,270,1051.904563
425.52748,175,1053.021882
550.372495,201,1054.507303
573.134994,212,1055.958799
258.721984,138,1066.075777
598.245022,233,1067.62408
704.404119,282,1069.498502
463.211416,196,1070.950929
428.621313,173,1071.940289
217.636634,333,1074.772762
509.182031,242,1076.506238
785.127101,304,1078.752909
599.872107,238,1089.665216
774.828226,281,1092.153852
628.020136,238,1094.412006
405.638446,167,1096.031658
646.447281,226,1098.236389
674.310587,252,1100.355826
595.776168,214,1101.973502
481.009249,211,1103.476899
777.387379,279,1105.777237
801.768346,260,1116.852116
1404.738741,466,1119.976727
1030.571407,377,1123.24354
709.699648,237,1125.585312
452.636395,182,1126.954722
869.192827,342,1130.147485
1266.183683,435,1143.655779
665.816323,231,1145.210002
583.833578,198,1146.442101
644.798116,245,1148.020558
794.442393,265,1150.375625
729.346715,283,1152.310231
982.435899,380,1155.023148
861.535181,272,1157.269887
827.214285,311,1168.572404
384.275657,173,1170.115658
1303.670362,496,1173.558684
1482.369921,500,1176.887029
505.115499,220,1178.315178
749.489842,253,1180.173038
776.828095,285,1190.449715
1422.869531,500,1193.503787
899.864842,348,1195.919852
1167.182032,416,1199.434572
546.256805,215,1201.325727
889.214182,320,1204.237979
1042.065485,336,1216.322162
609.280944,228,1217.378791
1351.407827,446,1220.116059
907.441939,330,1221.962761
560.490259,213,1223.000813
1368.426098,500,1225.432632
753.351433,264,1232.319614
745.750865,273,1233.48838
1050.465329,334,1235.082448
1343.550108,500,1237.552749
1461.026388,500,1239.933701
904.543301,323,1247.834995
1252.692371,434,1249.690784
705.559486,235,1250.878509
839.483986,316,1252.700987
948.225037,348,1254.280018
653.604966,243,1255.321641
1283.885274,421,1257.450188
828.479283,278,1265.515266
1631.96375,500,1268.294882
1139.645385,426,1270.54266
949.891566,310,1271.774383
949.471052,324,1273.470866
666.731981,229,1281.490124
668.499517,253,1282.825032
824.4508,268,1284.108845
1326.113813,415,1286.826553
640.319715,238,1289.138728
539.651397,210,1290.963776
1143.456087,397,1294.517669
1379.4993,455,1309.306745
762.869024,264,1311.074167
1504.739471,490,1314.798953
943.790559,328,1317.104022
1338.196434,481,1320.557777
910.282985,341,1331.472063
1372.108728,500,1334.780461
856.444942,295,1336.807744
1277.895605,500,1340.185444
1205.232332,432,1343.038566
1263.313997,457,1354.611964
702.992543,252,1356.272807
758.431788,288,1358.241077
1175.347225,376,1360.711518
1335.794615,500,1364.073939
1336.976347,454,1380.064075
1413.861231,500,1384.835828
1265.177004,500,1388.071655
1311.479619,500,1391.855557
1389.653622,500,1395.115055
1243.148451,500,1405.49101
1436.435475,488,1408.030649
1404.337574,500,1410.519059
1595.5619,500,1413.035186
1072.18999,378,1421.261173
1370.4411,444,1423.273765
1163.072023,346,1424.787974
1231.775111,404,1426.49356
1290.106969,414,1428.201572
715.652529,247,1434.850356
1420.242376,500,1436.929297
1260.649737,456,1438.885945
1404.650805,446,1440.750108
1527.118045,500,1442.783993
1435.204486,500,1450.341311
1052.899869,322,1451.774404
1239.301823,440,1453.523564
994.408945,355,1454.981263
1559.500552,500,1462.563679
949.349948,341,1463.861073
1620.242728,485,1465.549371
1001.498375,305,1466.659409
1613.52876,500,1468.577913
918.372627,273,1469.546726
1319.73219,500,1476.572689
1614.117018,500,1478.796647
1426.194676,500,1480.847598
1085.133606,354,1482.289948
1205.532677,356,1488.790671
1507.622452,500,1490.735928
880.338938,302,1491.935964
988.660434,296,1493.195689
911.927883,319,1494.538479
1078.870201,343,1495.816067
1527.558744,500,1503.422535
796.636518,300,1504.654928
570.037965,198,1505.454348
1465.65086,436,1507.252614
1473.576355,468,1509.123695
1774.346651,500,1516.077121
1654.321393,487,1518.076528
1009.450404,321,1519.308117
828.064828,263,1520.381584
1577.996469,500,1522.347589
1170.230184,357,1523.741576
1417.097962,500,1530.65375
1367.447796,500,1532.504072
1265.269619,382,1534.031227
834.856115,272,1535.034451
1506.913843,470,1541.670122
1167.418409,368,1543.075603
952.439272,278,1544.123673
1456.839434,500,1545.969891
1561.299044,500,1547.811642
1818.300245,500,1554.389913
1184.877513,342,1555.542501
1117.561161,351,1556.979447
1617.448021,498,1558.790932
1629.290449,500,1560.526711
1587.625586,500,1567.307986
1013.621335,323,1568.571376
1359.611192,418,1570.066097
1398.11908,500,1571.919056
881.862228,277,1572.921146
945.27361,280,1579.02886
805.793434,274,1580.011101
1590.990974,500,1581.850107
638.96814,207,1582.616287
629.463829,215,1583.426396
595.836261,185,1584.1554
1653.915359,500,1586.00765
1668.614231,500,1592.794511
1631.17007,493,1594.622355
1347.722833,414,1596.232761
1007.156821,341,1597.529955
1462.397646,449,1604.374007
1060.792928,330,1605.558433
1154.210566,326,1606.816094
1539.319066,500,1608.643676
1623.363496,500,1610.489522
951.457387,308,1611.635282
794.947527,242,1617.516634
1571.690221,500,1619.306325
1134.144321,324,1620.535598
1311.863042,392,1622.0206
991.216017,293,1623.132119
1626.142603,500,1630.115324
769.49207,231,1630.885809
1077.416164,329,1632.145333
1568.262748,500,1633.99002
1394.200954,429,1635.444417
1546.384132,500,1642.516778
757.987681,246,1643.421816
1718.78811,500,1645.111538
1551.518583,500,1646.958781
1581.777893,500,1648.811564
1687.848295,500,1655.430331
1137.247252,347,1656.687832
1692.345755,500,1658.508047
1344.720536,409,1659.940591
1398.673622,404,1661.366842
605.492492,196,1666.713253
1792.037505,500,1668.540558
1581.499878,500,1670.352618
1567.455768,500,1672.124803
1512.539166,466,1678.628995
1705.263955,500,1680.423734
1581.869836,500,1682.171533
1116.01613,322,1683.344932
1595.707378,500,1685.140349
1695.548463,478,1692.159007
1595.652869,500,1693.925636
1578.592446,500,1695.820889
1597.396438,500,1697.692433
623.070288,196,1698.340357
837.85309,261,1704.331256
1592.368739,500,1706.050581
1743.408999,500,1707.917244
1764.318841,500,1709.750944
1609.725936,500,1716.663004
1486.539327,500,1718.472128
1616.251747,500,1720.341523
965.371296,274,1721.352054
1606.975744,447,1723.092036
1716.588509,500,1729.792358
1819.956166,500,1731.695253
1676.617223,500,1733.560655
630.62524,204,1734.303144
694.003457,228,1735.12006
1759.827176,500,1741.914562
1714.485828,500,1743.670949
1585.206142,500,1745.400218
988.070185,290,1746.424698
1690.538923,500,1748.304734
1046.635397,304,1754.455775
1000.834428,315,1755.568153
749.343508,222,1756.466302
1742.584549,500,1758.320588
1667.263946,500,1760.32723
1698.65129,500,1767.350009
1626.652628,500,1769.192735
1574.384286,500,1771.080887
1144.473634,346,1772.32582
1463.719121,464,1774.038972
1581.17308,500,1781.069038
1698.460275,500,1782.937883
1356.60531,384,1784.361974
1726.180012,500,1786.205714
1744.681529,500,1793.038446
1386.176205,421,1794.510119
1594.674102,500,1796.296595
1625.561605,500,1798.16151
1721.555333,500,1804.916291
1789.182005,500,1806.749497
1186.233763,347,1808.009914
1669.344385,500,1809.892843
1664.353787,500,1811.779891
