#{"t_start": 1769353420.351825, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-3.473699,13,5.818964
-2.877028,12,5.857907
-4.188427,14,5.910117
-4.121858,12,5.948767
-6.940565,22,6.018992
-0.903154,9,6.048041
-3.738857,17,6.101442
-3.152964,12,6.140131
-3.344806,22,6.210656
-5.212215,21,6.276534
3.402745,19,6.336891
0.858163,20,6.399958
-3.406631,11,6.437017
-5.520557,7,6.460646
-0.718905,12,6.499745
0.318134,19,6.560045
-4.27978,25,6.65481
-1.126032,15,6.705427
-0.930212,24,6.783779
-4.33084,9,6.81278
-7.005272,11,6.848277
5.757613,18,6.926519
-1.605784,30,7.082485
-4.345063,16,7.158335
-6.418982,15,7.230485
-2.389697,9,7.270617
-18.022965,19,7.358464
-0.822483,27,7.485971
-4.728093,28,7.617764
11.538016,37,7.854559
0.127796,25,7.982558
2.368913,19,8.06015
-0.832622,13,8.116071
-11.61324,16,8.18452
-4.626261,28,8.304339
-3.365886,19,8.386782
-4.051987,20,8.490384
-5.613043,9,8.533825
-3.549861,34,8.698657
-8.072461,21,8.811993
2.678504,14,8.889853
10.121387,26,9.024218
-2.012466,11,9.077401
-6.160916,13,9.14061
2.332914,15,9.21248
2.936737,13,9.253435
5.139139,29,9.345208
-8.707651,21,9.412043
-9.249093,11,9.448026
-1.757686,16,9.502026
-2.153098,14,9.54557
-3.513014,9,9.573395
-2.481909,15,9.619412
-7.968425,22,9.690025
2.316541,14,9.736206
-7.82828,20,9.800654
4.260861,31,9.909154
2.605524,26,9.992214
1.477585,30,10.084571
8.963221,32,10.186298
-1.100875,22,10.255724
1.819197,16,10.305927
4.943506,24,10.381986
0.923526,28,10.473851
0.129295,11,10.51113
-2.708642,13,10.557685
-9.315231,19,10.629447
0.93779,29,10.742153
-1.560588,14,10.794004
5.159938,20,10.861417
-4.012113,15,10.913811
-1.742132,22,10.994908
3.215442,24,11.07437
-2.002581,10,11.106854
-3.701661,19,11.167733
22.374876,40,11.296599
-3.334345,23,11.368116
1.710133,16,11.419322
-6.150851,13,11.461277
-0.881518,10,11.494573
-0.829637,12,11.533495
-0.025883,18,11.590918
0.175984,17,11.645246
-6.371152,17,11.699987
-8.178064,20,11.765187
-3.278701,15,11.81157
-1.507964,13,11.859337
3.110836,20,11.922992
-2.487701,18,11.998713
-1.641472,15,12.047997
-1.6005,22,12.118449
-7.57924,13,12.162276
28.16996,49,12.324779
-4.211048,8,12.34964
2.475235,17,12.403176
7.311205,25,12.506228
-0.621216,19,12.605122
-4.079281,11,12.64158
-1.912573,12,12.680776
-6.504135,12,12.720744
-6.090543,28,12.82584
-6.433733,24,12.901789
4.567798,19,12.963027
3.338643,13,13.021514
-1.29682,9,13.050583
-10.158659,24,13.126209
-4.689709,16,13.178212
-3.154997,16,13.228805
-5.080918,19,13.290668
-1.288566,12,13.328748
-5.322325,23,25.381515
3.567099,20,25.457955
43.534631,62,25.661475
4.729079,16,25.71154
3.206234,15,25.75721
-3.443169,13,25.799361
-3.818155,16,25.850456
-3.602474,10,25.883317
10.47713,29,25.980046
5.464086,26,26.065268
-9.129122,16,26.118194
3.65109,17,26.173994
-2.248707,14,26.219005
3.979001,16,26.270377
-1.096186,18,26.325089
5.618406,18,26.383877
-2.964291,20,26.463011
7.788597,26,26.548222
6.650075,31,26.648938
-4.752351,13,26.690536
-3.271091,10,26.721122
-1.104668,17,26.776743
3.217432,26,26.860137
2.634023,15,26.908405
-2.107337,23,26.9851
2.059362,16,27.037684
-3.533696,24,27.117663
7.563643,26,27.202612
-1.896777,9,27.232303
-3.258705,7,27.25441
-4.61002,20,27.316782
-1.544247,10,27.348908
-4.756718,10,27.380859
-3.108547,23,27.458818
-9.63833,21,27.545125
-2.483562,17,27.601312
20.513471,55,27.788125
-8.720139,18,27.848134
-13.29915,17,27.904217
-2.230087,20,27.972808
1.069581,31,28.074433
0.810852,11,28.111005
2.294127,13,28.154966
-7.925906,13,28.197476
-1.725651,15,28.24856
-2.166587,15,28.297152
14.925888,31,28.394484
-0.295277,14,28.437163
-0.538719,25,28.537743
0.550815,16,28.591215
4.237715,26,28.677148
3.619893,31,28.775171
17.979854,38,28.900027
19.340399,41,29.032401
4.756408,22,29.108192
-4.580446,16,29.163058
15.176974,28,29.25599
2.48823,16,29.307976
-2.023069,17,29.359392
5.352907,18,29.415159
2.907414,16,29.466598
-0.930967,32,29.586801
-3.787779,19,29.650884
5.485284,21,29.717565
-0.028574,20,29.7792
2.145524,40,29.906223
0.778792,23,29.983144
3.698911,15,30.030268
1.772522,13,30.073605
6.071256,25,30.153589
4.722761,37,30.273929
-0.619834,27,30.361216
2.979781,24,30.439993
-2.416989,12,30.479831
-0.406428,21,30.548864
-0.621051,26,30.648134
15.400602,45,30.794923
-6.084376,17,30.85029
-0.352947,24,30.927863
-7.55266,17,30.986019
2.810127,39,31.112007
12.380796,24,31.19135
12.794329,34,31.362266
-0.140644,15,31.433972
-1.040909,30,31.581243
-4.899177,26,31.71885
-3.390764,18,31.80732
-0.241133,11,31.86237
-1.697991,11,31.924862
4.533019,32,32.083395
2.175047,12,32.143883
6.058722,17,32.233297
2.228004,29,32.362766
4.188112,16,32.437087
1.494828,12,32.490972
-1.216194,46,44.775487
17.434006,43,44.990385
65.074102,82,45.409483
2.702524,49,45.67259
5.139038,27,45.760156
-2.283907,13,45.800671
-4.100926,17,45.855305
-5.83888,19,45.919152
6.053326,21,45.987817
2.888054,14,46.032875
11.966354,54,46.210907
5.788765,27,46.315078
6.686995,20,46.381182
27.72462,47,46.533713
-1.37648,12,46.572831
-1.191127,14,46.619874
30.572832,40,46.756942
10.59331,41,46.888201
20.730489,47,47.043924
0.685352,27,47.130192
-3.92652,15,47.179349
7.422127,27,47.270828
3.720738,18,47.336583
20.643445,53,47.514582
4.286979,17,47.570071
17.455818,34,47.681659
-0.301279,15,47.734052
139.980891,119,48.133906
3.510898,22,48.207738
2.567748,13,48.25183
4.311539,18,48.310954
1.80119,24,48.402141
7.141652,32,48.506313
18.756077,46,48.654802
11.125623,52,48.82744
12.685332,28,48.92022
25.240021,48,49.073628
1.522951,13,49.114146
-1.745651,27,49.199718
41.387507,67,49.432193
4.453793,29,49.524248
1.154381,20,49.587993
13.179257,26,49.674266
3.451515,18,49.732831
4.732863,24,49.810057
9.340455,31,49.909275
0.81108,12,49.953946
-0.381128,21,50.018529
6.316508,43,50.15172
6.12034,16,50.202942
-1.105058,13,50.245039
-3.871667,11,50.282173
35.701155,52,50.459988
-0.33564,18,50.517595
-0.883746,25,50.598771
-1.501432,12,50.63899
10.473227,35,50.758308
5.912479,27,50.8473
5.524181,16,50.900977
-0.971827,12,50.947003
5.943906,23,51.021059
8.863119,22,51.094106
-6.440402,29,51.190141
0.504805,12,51.229172
12.763524,34,51.341252
0.478094,23,51.415865
4.739637,53,51.60435
3.593075,58,51.790443
4.897765,16,63.277143
7.821799,31,63.379268
1.173801,15,63.429189
11.292789,46,63.580813
24.489958,54,63.759321
12.43931,33,63.870567
7.709634,31,63.998388
6.652803,19,64.061429
6.823233,31,64.170986
292.240362,184,64.76795
-2.327838,28,64.859958
20.573201,39,65.002302
77.402934,76,65.244468
9.388338,52,65.417289
-0.026524,11,65.453153
46.114741,108,65.797892
6.774316,23,65.874078
34.741763,64,66.102189
7.110599,27,66.19065
5.349122,17,66.245955
15.31531,39,66.371296
9.024276,29,66.466751
5.027711,17,66.521327
10.499556,24,66.596203
14.523146,28,66.688211
6.65209,23,66.761073
29.794201,69,66.98313
30.301289,50,67.154494
14.208909,41,67.284073
12.532333,63,67.491496
-0.295228,13,67.534067
38.747256,79,67.895538
55.36018,68,68.22608
18.626985,51,68.45331
19.512088,45,68.65786
48.877042,70,68.975398
16.182783,79,69.347359
-1.727331,12,69.406206
31.813593,74,69.776886
10.750863,42,70.002532
9.844985,56,70.183751
6.500464,17,70.252825
34.951167,74,70.491281
20.965301,59,70.688702
30.400448,102,82.652224
39.352405,60,82.845079
85.007304,96,83.145798
310.081127,207,83.803046
52.40949,143,84.281364
55.119709,67,84.498217
30.072622,66,84.712782
20.086876,33,84.833289
44.280697,61,85.034837
