#{"t_start": 1769353420.359797, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-8.766961,17,5.824022
5.664298,22,5.902804
-4.951918,24,5.979666
-3.500454,24,6.056322
-0.905587,13,6.097179
7.888699,28,6.187257
-2.867202,10,6.219397
5.836257,37,6.335989
5.164922,26,6.419036
5.639691,25,6.50186
11.394702,49,6.675465
-2.021528,17,6.729855
3.098372,19,6.792264
0.40006,15,6.840846
2.822144,18,6.919912
-4.101917,21,7.031011
-5.576439,18,7.116575
-1.30587,21,7.218194
-2.434006,13,7.276261
3.803081,16,7.35133
-6.128321,19,7.441108
-4.787048,15,7.50907
-4.056901,22,7.615042
3.146911,14,7.710893
1.869047,13,7.798494
5.118244,42,8.006924
-5.614609,29,8.130461
-4.317701,20,8.215222
3.11641,15,8.279068
5.050605,27,8.400778
4.123283,38,8.590824
-5.021825,17,8.67108
-5.189532,34,8.858171
1.163453,21,8.964261
3.881386,23,9.079675
-8.192985,9,9.123325
0.040129,14,9.195645
2.246483,14,9.239838
-7.916082,13,9.280092
4.2905,23,9.354832
1.071758,12,9.39182
-2.790415,14,9.437257
-3.08746,9,9.469295
-4.371867,13,9.510058
0.270151,16,9.559746
3.34231,14,9.602818
0.006012,14,9.647612
-2.671856,15,9.696812
7.621505,21,9.763999
-6.447165,25,9.841231
2.942082,17,9.907699
-4.023284,18,9.966992
7.890036,26,10.045437
-5.095617,14,10.089381
-3.42827,26,10.171801
-0.283894,15,10.219678
-6.736362,15,10.26734
-4.20902,19,10.326925
11.765233,34,10.435202
8.225943,18,10.496901
-5.30511,15,10.550431
6.812272,25,10.645603
0.697427,12,10.690583
-1.222041,25,10.786606
-8.296544,17,10.84385
-0.195275,15,10.891114
-4.87966,11,10.941929
-6.336145,22,11.01491
1.271163,15,11.063441
2.166607,12,11.102849
2.221666,30,11.198167
-5.88408,12,11.236435
-10.670975,17,11.292351
-1.568826,15,11.338325
5.918094,19,11.398357
-2.600678,17,11.454018
-3.142618,14,11.500208
-4.93816,11,11.535944
10.679515,31,11.634139
-4.772882,25,11.716744
-1.770127,24,11.792016
2.45999,15,11.84516
-1.896687,9,11.873498
-0.18352,19,11.946504
-5.321316,24,12.03039
3.820385,20,12.095406
-0.174062,17,12.151306
-4.679012,19,12.220441
4.75704,27,12.304954
-3.167173,13,12.346011
-5.180407,18,12.401668
-5.870355,17,12.461824
-11.927436,21,12.580452
-7.155838,16,12.637554
2.825446,15,12.68573
-4.778489,20,12.753015
6.475657,19,12.827624
-12.492754,16,12.878248
-0.598562,15,12.926771
1.306793,15,12.986463
2.037594,31,13.090014
-4.853305,21,13.1571
2.767543,17,13.21136
4.91441,26,13.296082
-5.520528,6,13.31477
9.2465,24,25.370491
-4.664046,9,25.413111
19.008291,34,25.524268
0.216803,12,25.562943
-0.667014,13,25.605563
0.469013,47,25.753035
5.187813,20,25.817872
-1.73489,14,25.862731
4.335685,22,25.937428
37.670531,72,26.172954
2.414747,14,26.218194
-3.408358,18,26.274841
-8.604827,16,26.324054
8.922018,42,26.475797
5.643669,23,26.550875
6.562791,35,26.6646
4.181443,20,26.726167
-8.046674,20,26.791094
-3.219737,8,26.815668
-1.614385,24,26.894406
0.567022,13,26.940563
2.237228,42,27.077161
-3.041904,10,27.110229
-1.71609,11,27.146015
12.076111,31,27.247061
0.400247,18,27.302641
12.435435,22,27.373464
4.923141,24,27.457469
2.776138,14,27.516602
15.843214,52,27.69312
-4.774817,9,27.722727
-9.451819,16,27.777174
0.901895,15,27.827417
1.589227,12,27.867745
20.324567,41,28.003802
-4.507305,11,28.039741
17.382356,39,28.170237
3.227658,21,28.241426
4.431436,41,28.370981
9.057799,40,28.510391
-5.965075,25,28.6003
3.46193,20,28.665933
-0.688164,11,28.700268
-5.504653,10,28.733071
-4.645393,17,28.788566
8.690297,29,28.883064
-4.103403,12,28.921952
3.558056,30,29.018003
2.044045,14,29.065541
6.136446,16,29.121694
13.975827,53,29.296869
-1.999654,32,29.394983
8.410034,34,29.50563
4.497194,30,29.61942
-2.261198,14,29.666809
-2.594057,14,29.710167
-8.616854,20,29.771806
-0.552598,16,29.823288
-2.137132,17,29.877494
4.793226,16,29.930915
12.668125,44,30.072347
4.152862,26,30.156353
-4.906269,11,30.191998
-3.544686,29,30.28591
14.006045,60,30.482394
1.602196,21,30.551684
-0.473375,12,30.604709
-4.268913,12,30.644439
-3.39998,16,30.696901
9.581159,31,30.797213
3.542189,21,30.865229
0.365451,13,30.906043
-4.502564,30,31.006993
-1.158183,13,31.050601
8.699829,32,31.154585
-4.892603,11,31.190167
-2.994077,10,31.235365
5.159218,21,31.349922
3.778829,15,31.421836
-4.399709,11,31.475969
5.29326,20,31.574574
4.055818,42,31.790544
5.220363,30,31.949872
-0.91994,22,32.055876
13.909687,23,32.17489
3.171556,15,32.24989
7.752997,38,32.420412
-3.668031,12,32.473867
1.191448,22,32.574713
-3.359611,13,44.709794
11.692302,28,44.83398
8.694419,31,44.997822
4.328401,29,45.139974
-0.143818,13,45.207735
12.4744,78,45.619714
3.254816,16,45.69176
2.38574,14,45.737754
47.152143,95,46.045632
2.81142,36,46.163455
0.645689,47,46.334807
29.025007,69,46.558676
59.202238,81,46.829787
-0.005869,16,46.880909
15.141653,28,46.976368
5.885996,28,47.064812
2.488698,12,47.103136
-0.278649,11,47.138815
0.250378,26,47.226353
-0.391458,19,47.288608
2.134922,14,47.349915
36.67368,48,47.503814
36.557642,81,47.773921
7.283749,51,47.952934
4.376039,37,48.071982
1.906308,12,48.11036
16.942815,28,48.203818
13.952443,28,48.296984
0.326726,20,48.37276
4.956292,48,48.529063
7.304604,22,48.600113
-4.090742,11,48.636655
-3.930242,11,48.674366
