#{"t_start": 1769416271.2524836, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-0.22522,13,1.345832
12.99731,39,1.439436
1.858903,18,1.482085
-2.735877,36,1.565267
-2.691297,13,1.610885
16.60592,26,1.670588
-4.11866,15,1.70602
-0.100539,11,1.731426
-4.835277,17,1.771015
-8.79151,10,1.79287
-2.459783,16,1.830313
-11.769528,20,1.875256
-3.582349,22,1.926252
-4.141894,9,1.946763
-2.604412,21,1.995688
-2.471578,12,2.023279
-1.837645,16,2.058694
-0.278576,17,2.098272
13.018759,69,2.252928
-1.202026,12,2.279501
-5.618925,15,2.312669
-0.747792,15,2.346812
1.920181,15,2.381612
1.397705,14,2.4135
-6.658532,19,2.456491
-7.851363,25,2.514902
-2.356395,10,2.538748
21.705436,40,2.65081
-5.237467,27,2.715637
-5.235481,14,2.749684
4.659328,16,2.785187
-4.513615,13,2.814168
3.348846,15,2.846566
-2.795307,27,2.908834
-6.501279,20,2.958244
3.141484,22,3.00683
-6.54896,33,3.079373
-2.459491,18,3.137111
7.7504,30,3.237481
2.212318,15,3.286356
-7.161825,17,3.324923
-2.172778,9,3.345827
8.439958,21,3.394629
-5.091982,11,3.426632
-1.624134,9,3.458905
-5.983392,23,3.534277
-3.735882,11,3.559861
-4.100153,14,3.592218
3.877694,15,3.63469
0.630244,18,3.690683
-2.31389,17,3.741856
-3.485191,20,3.792025
-8.960806,20,3.837287
-4.158654,24,3.890156
-5.318675,12,3.918283
-5.352502,25,3.984468
5.719215,21,4.051165
-8.545984,17,4.103997
-5.768195,10,4.1369
-3.284518,12,4.174011
-3.830651,28,4.296144
-4.714871,10,4.328635
-0.295384,12,4.361508
0.222484,15,4.402933
0.953041,42,4.515247
-0.510089,9,4.536895
3.379705,15,4.572698
-0.341548,13,4.602571
-4.861723,16,4.63953
-4.375531,13,4.669297
-3.204155,10,4.692579
1.835595,33,4.771417
-5.459186,14,4.803512
-4.778432,23,4.858215
-5.54948,10,4.882391
1.90785,16,4.927708
