#{"t_start": 1769416271.2586455, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-5.597979,17,1.349814
-3.397115,10,1.373065
-4.753436,16,1.412383
0.02517,17,1.452136
-3.891806,23,1.505312
-0.369825,20,1.550297
-5.187923,18,1.610153
0.234738,16,1.646744
10.905753,30,1.716003
0.980773,13,1.746687
-0.812629,28,1.810266
-7.031729,27,1.871617
-4.340272,29,1.938497
2.875502,16,1.975297
-5.497954,13,2.005887
-1.223127,10,2.028306
-2.385664,11,2.052817
-2.160126,24,2.108038
-9.096931,18,2.14853
6.777386,19,2.191003
5.554526,18,2.231189
-6.737954,13,2.260299
-0.675889,15,2.29329
-6.263294,14,2.324021
4.128491,31,2.395159
-0.65126,16,2.431724
-4.025414,10,2.455041
-1.040725,12,2.482954
-3.083677,31,2.557659
-5.395568,12,2.601286
-3.769406,13,2.633368
2.133616,16,2.672288
-9.623917,26,2.734308
-3.744962,9,2.755197
-1.872992,12,2.781503
-1.71418,32,2.852561
-5.129099,16,2.888281
0.080136,14,2.92203
-0.348575,13,2.95439
-4.504594,15,2.98739
6.919975,33,3.060456
1.122693,14,3.097862
-5.905727,15,3.141759
5.269985,27,3.238579
-0.304565,12,3.277573
-0.393459,18,3.319064
21.472836,31,3.390964
-1.633468,32,3.497034
3.583807,20,3.551631
-3.193554,11,3.577228
-3.942053,16,3.616198
-0.143545,12,3.655718
-0.372494,18,3.710503
4.407195,19,3.7638
-1.983654,12,3.792909
2.443845,20,3.837821
-10.838711,16,3.873419
22.856911,47,3.992708
-1.826116,8,4.019332
-9.881512,20,4.082025
-6.248812,10,4.115719
-1.74051,13,4.155576
-13.47318,21,4.219236
9.439746,47,4.393835
-4.933939,14,4.432206
8.524866,20,4.485934
0.202493,10,4.512176
-2.249913,13,4.542835
-3.270476,21,4.591276
-5.55019,28,4.655683
-6.257475,21,4.705225
-2.877889,9,4.727823
2.220016,30,4.797672
-0.211881,11,4.823381
-3.555933,9,4.845219
-4.989667,19,4.894447
-4.054135,24,4.970828
-8.950056,17,5.022347
-1.116447,11,5.05429
-1.739693,10,5.084953
2.629935,24,5.154637
-1.679689,33,5.240482
2.751279,14,5.272405
-4.41136,11,5.297373
-1.172675,21,5.346658
3.523046,31,5.438889
-2.800706,19,5.485093
-3.438522,26,5.545307
-2.194349,9,5.570225
-3.173524,15,5.621477
8.106785,28,5.717381
-9.487615,27,5.800041
5.628443,21,5.85581
1.034149,20,5.913658
-1.837488,26,5.985363
0.684375,16,6.022789
0.557626,28,6.086188
2.002634,25,6.145237
3.535622,22,6.198737
-2.071333,8,6.219477
-3.005576,14,6.259973
-6.999207,14,6.307854
0.908432,17,6.354988
1.873781,24,6.420307
2.785088,16,6.459083
-2.09911,8,6.479712
-2.218788,11,6.510897
-2.22968,18,6.559797
4.971913,20,6.610201
-4.073929,8,6.62805
4.321669,22,19.292627
-0.893956,22,19.356487
0.700837,29,19.450263
6.676303,31,19.531849
2.228495,28,19.59583
-4.417029,17,19.63332
-3.094092,16,19.668569
4.735925,23,19.720522
-5.04685,19,19.765574
5.335711,28,19.827944
8.20244,33,19.902058
5.630021,42,19.994665
7.519467,25,20.049561
5.994061,21,20.096989
-1.419294,18,20.136666
9.897183,23,20.1878
2.089965,17,20.226111
-3.0113,9,20.246134
-2.155758,13,20.275231
18.860277,38,20.358626
-0.758316,17,20.396464
-1.572511,20,20.442389
-3.947257,10,20.464063
12.288091,26,20.522409
2.991745,14,20.554745
0.251558,15,20.587974
6.867445,37,20.669046
-0.109437,10,20.691168
-2.993276,30,20.760097
32.49843,47,20.864799
11.229149,25,20.920481
12.322666,27,20.979465
7.587054,34,21.055238
13.055179,32,21.125872
-8.824851,12,21.152493
3.782358,30,21.218873
1.786572,35,21.317212
28.512757,60,21.467765
0.578392,13,21.497434
8.034741,18,21.556062
-8.030883,54,21.676944
-2.882716,24,21.732487
7.822905,29,21.802056
-14.475192,18,21.843312
1.187463,12,21.870174
0.264504,15,21.903362
9.04339,21,21.949739
4.737857,23,22.003028
-2.902918,12,22.030141
5.298839,18,22.069396
-5.199949,29,22.132866
1.579677,25,22.187472
0.957404,21,22.234288
4.062045,18,22.274524
-3.231397,19,22.317167
8.212225,34,22.392719
-4.396186,11,22.417173
2.173784,25,22.474232
2.925627,14,22.504928
-3.92836,10,22.527309
5.239059,21,22.574478
1.160375,26,22.631812
0.834109,20,22.675817
-6.581169,16,22.711731
-1.797532,17,22.749414
-0.633463,12,22.777807
4.543058,16,22.813232
-4.171963,16,22.848927
2.385087,14,22.880622
-2.93041,13,22.909613
-0.438022,12,22.936555
-0.789837,23,22.988082
2.580026,25,23.043715
-2.905878,9,23.063783
-2.667862,23,23.115017
2.744172,26,23.172191
3.902161,37,23.25549
6.291616,30,23.321508
6.179962,33,23.394976
12.940874,29,23.459894
10.538478,37,23.58398
6.649065,23,23.637905
4.096527,20,23.682958
-5.175829,21,23.733226
8.335901,23,23.785873
-0.915889,15,23.8202
-0.435428,11,23.844809
-0.51934,13,23.874462
9.014703,26,23.932354
13.374975,27,35.102658
3.837354,35,35.188983
1.127528,40,35.28647
-6.978491,12,35.315798
3.724456,18,35.358771
36.827675,53,35.482152
3.612106,16,35.51854
34.820508,50,35.627779
35.844483,65,35.77039
12.594072,45,35.87402
