#{"t_start": 1768252628.957397, "env_id": "CustomHopper-source-v0"}
r,l,t
14.995771,22,3.141691
28.345712,24,3.239641
13.363672,16,3.304977
17.811549,18,3.38128
2.985237,8,3.413349
7.08204,15,3.477427
7.174614,12,3.528173
18.086557,35,3.668678
10.973838,16,3.730696
12.020506,21,3.818994
5.90719,11,3.865123
3.163689,20,3.944052
6.071515,10,3.985969
48.334101,45,4.173996
3.907852,9,4.208857
11.472178,14,4.266574
13.759335,16,4.326082
6.851624,16,4.39184
50.203534,34,4.540526
10.192275,14,4.594245
33.591521,43,4.763387
5.530243,11,4.802281
5.588504,10,4.84268
3.931358,9,4.878591
3.296454,8,4.910998
7.282261,22,5.000203
11.36994,15,5.063975
10.470494,17,5.130897
4.352891,14,5.185196
1.206024,14,5.241503
8.150924,14,5.301742
26.08836,28,5.408068
6.08601,24,5.507873
6.106405,17,5.578884
8.756545,16,5.644739
23.875316,25,5.747787
10.365625,16,5.818659
13.561738,16,5.8825
77.213576,42,6.05708
51.788872,44,6.226322
9.23842,20,6.308189
7.734103,16,6.373856
8.275834,34,6.517531
10.297709,14,6.575781
5.262634,24,6.672587
6.543314,10,6.713321
7.745773,16,6.781105
5.640196,25,6.888223
6.13762,12,6.935341
2.891057,8,6.96924
9.310081,14,7.029367
10.764688,16,7.09222
12.86044,16,7.162461
12.013631,15,7.221513
7.793377,22,7.308775
5.423421,21,7.394376
11.555356,15,7.45508
5.023835,8,7.488281
4.09178,9,7.530942
22.306294,27,7.6408
73.93037,50,7.85248
7.035015,14,7.908017
14.028036,29,8.023267
25.148839,22,8.112909
6.051631,9,8.149464
6.271199,21,8.240417
19.524529,22,8.330974
6.499956,10,8.375165
8.872839,13,8.42799
7.962956,11,8.467878
10.649981,17,8.539435
17.922944,35,8.673489
13.346425,18,8.745545
11.87087,15,8.807141
3.821185,7,8.836229
11.194362,17,8.905227
10.585152,15,8.964247
4.008138,7,8.988564
10.204712,13,9.044125
5.757891,9,9.080745
56.141186,37,9.226033
19.889519,21,9.313919
5.117499,18,9.386927
29.05512,33,9.529838
41.81068,41,9.694739
8.184722,27,9.806115
9.247615,14,9.864155
40.183751,34,9.998934
7.613865,17,10.069455
13.132153,15,10.139448
14.242584,20,10.2242
17.131656,25,10.329441
4.120156,10,10.371375
8.768038,27,10.47853
8.54034,16,10.542463
4.70606,8,10.574199
22.655077,34,10.715671
13.332557,17,10.779381
8.707492,19,10.853901
7.46256,18,10.924602
1.609885,7,10.952192
6.531387,12,11.00179
17.20439,17,11.072222
153.270043,78,11.399442
29.802891,32,27.581466
11.800155,20,27.665531
27.962626,24,27.765824
10.716725,14,27.820317
42.986769,26,27.927914
7.124745,10,27.96891
65.17666,43,28.147539
6.508009,10,28.186031
25.794949,26,28.301196
13.460425,19,28.382678
4.089397,13,28.435436
22.904861,29,28.553039
12.391523,18,28.623462
4.769822,10,28.665946
49.317389,34,28.796821
34.465295,42,28.966901
21.155664,23,29.063238
6.989351,10,29.103386
6.690017,12,29.15279
27.648187,24,29.254624
22.116425,23,29.348908
6.607557,10,29.391562
33.236863,28,29.515446
9.136859,14,29.56899
15.19045,40,29.736808
71.660974,46,29.928667
26.847115,26,30.02954
45.075903,35,30.172043
3.840477,11,30.219403
20.83405,20,30.301431
18.706494,28,30.419507
6.181794,10,30.461529
8.166361,11,30.509497
129.595107,79,30.833973
2.85611,18,30.908405
18.59845,18,30.987539
160.080698,104,31.426726
9.645578,14,31.482411
26.925448,26,31.585037
7.821632,10,31.626894
12.873708,21,31.708842
8.54189,16,31.774432
19.543627,37,31.930492
22.399981,31,32.060118
8.486285,12,32.107264
29.081834,52,32.323673
29.60558,30,32.448997
7.157428,12,32.49575
15.860114,18,32.56628
16.584618,28,32.680821
3.605316,12,32.732292
13.18594,13,32.783904
4.579122,10,32.82834
116.106192,60,33.073615
29.95352,25,33.178007
38.265149,30,33.302111
3.654645,33,33.458179
22.92574,22,33.558251
10.0594,13,33.609181
2.506402,11,33.657995
41.7414,49,33.849262
5.635216,11,33.894868
5.066521,10,33.933614
137.294054,78,34.249585
19.908832,25,34.356565
6.586547,13,34.408913
23.945199,22,34.502959
5.750411,16,34.568938
8.143222,11,34.614923
131.703688,63,34.874331
8.049985,12,34.921247
73.080262,45,35.105017
12.883709,19,35.184225
14.176986,17,35.258262
4.230084,15,35.313601
17.587671,24,35.421382
70.194753,54,35.683014
5.274275,12,35.743726
16.21077,21,35.847206
10.405228,24,35.977368
6.631599,12,36.03084
115.858852,62,53.08042
14.276108,17,53.156369
169.824889,86,53.593266
17.445836,29,53.740138
4.906707,11,53.788864
69.122139,41,53.993612
21.909081,40,54.203092
26.622444,26,54.352032
119.185491,64,54.66981
184.55706,111,55.119354
19.718362,20,55.202527
15.121361,16,55.271379
30.672982,37,55.423055
45.4652,40,55.583915
18.594162,30,55.702686
150.718126,87,56.121851
157.862917,100,56.583043
4.573021,13,56.641763
9.231369,19,56.726763
89.43345,54,56.936153
5.71231,10,56.97504
63.701586,41,57.13238
159.032688,72,57.415405
105.582011,58,57.635885
16.958895,23,57.724108
89.819855,48,57.921745
68.306674,39,58.076801
76.826387,48,58.259294
134.944831,74,58.547261
43.881996,34,58.704057
67.464771,39,58.872405
35.482719,39,59.066257
8.531884,14,59.127084
229.049085,117,59.713372
109.592962,70,60.078938
17.185505,19,60.175481
137.048389,67,60.694914
168.55173,83,61.327989
213.36738,101,62.143
13.308738,14,62.295166
7.345622,13,62.404006
55.016014,36,62.736962
12.039005,14,62.847046
95.405091,67,63.278325
48.8364,29,80.395964
142.895516,80,80.707863
15.978749,19,80.781988
212.333905,90,81.133644
144.271974,70,81.408964
17.097126,20,81.480625
3.259898,9,81.517468
13.706193,17,81.590553
75.188101,54,81.795052
50.250543,33,81.921015
129.718058,80,82.240052
62.111515,35,82.373599
47.854341,34,82.505676
218.508074,113,82.973084
11.251578,16,83.031716
113.828716,59,83.26011
213.429776,108,83.677414
121.404653,64,83.924275
185.267252,104,84.325565
158.673282,144,84.875166
179.103552,108,85.328299
57.148155,43,85.509814
222.238535,101,85.92341
11.839947,28,86.032465
137.091284,95,86.392771
8.52446,14,86.447632
8.110736,13,86.496807
162.911581,81,86.808376
187.492604,111,87.235327
5.465008,21,87.316515
17.383385,19,87.38906
92.546258,49,87.585385
25.836265,20,87.660879
116.240575,70,87.9286
23.897741,22,88.011859
74.929821,45,88.186978
216.694026,99,104.040309
217.319012,90,104.386546
81.807235,47,104.581408
218.451588,95,104.961064
172.557848,83,105.281813
9.789493,12,105.328375
24.899817,26,105.428678
210.030569,99,105.811285
