#{"t_start": 1768252628.9206526, "env_id": "CustomHopper-source-v0"}
r,l,t
15.04032,25,3.190539
13.197873,19,3.266128
3.423741,12,3.315571
18.397877,21,3.404413
6.695303,16,3.475516
9.504106,14,3.531801
16.481482,19,3.607107
4.427307,8,3.639627
2.563652,11,3.683787
9.629286,17,3.748825
6.240904,11,3.79537
19.657438,22,3.884867
25.37128,25,3.989068
2.571965,9,4.026765
13.4469,19,4.104965
8.481078,12,4.155237
16.181463,32,4.285717
8.404843,19,4.356798
5.716955,20,4.438662
3.174614,13,4.495639
8.767236,25,4.603403
4.253886,11,4.645543
5.161722,10,4.685964
2.683295,16,4.744615
18.664299,17,4.812389
5.329131,12,4.859828
12.689764,17,4.926937
12.668155,21,5.009044
22.43171,21,5.09872
7.28126,12,5.144519
1.497425,24,5.242317
4.415479,9,5.278248
4.455584,10,5.322159
6.401663,11,5.3666
3.72861,15,5.418026
8.17122,15,5.478416
7.618165,14,5.538361
7.439667,12,5.586517
2.968747,20,5.671958
9.568459,13,5.722321
98.794045,59,5.973061
17.745065,19,6.047883
9.050329,14,6.109449
7.877754,24,6.199267
3.481843,10,6.237303
10.098848,13,6.288752
17.135789,17,6.365246
32.382692,37,6.515585
8.866757,13,6.570579
7.646238,20,6.649667
6.936054,12,6.699821
108.163779,60,6.95043
8.300369,20,7.033694
6.200491,10,7.077961
25.257818,35,7.22083
7.686648,17,7.287644
11.762002,16,7.351519
6.732789,19,7.429373
42.948493,36,7.581983
8.842696,15,7.642019
7.298487,12,7.69544
10.586346,13,7.747346
7.546265,13,7.802092
14.3688,33,7.939251
6.322732,10,7.978627
13.92239,30,8.103991
6.498864,13,8.151651
5.994736,20,8.23294
8.278637,14,8.29875
5.958506,10,8.338646
6.914878,15,8.401642
6.807232,13,8.454642
5.59998,10,8.492576
10.250301,16,8.560657
15.65957,22,8.642424
20.384431,19,8.718241
30.722437,24,8.815652
12.462957,25,8.916894
10.709995,14,8.973116
3.72474,15,9.030882
14.953916,18,9.105389
12.994914,24,9.192854
7.232588,10,9.237829
16.24653,17,9.308339
6.090656,19,9.38251
3.680304,8,9.418167
37.915536,34,9.564581
12.719352,15,9.626346
5.464857,12,9.67489
7.385784,16,9.739023
9.314058,13,9.79129
0.05673,20,9.875305
19.990223,19,9.950476
9.657189,17,10.018
2.410507,10,10.058026
6.577823,10,10.099715
7.212931,16,10.174193
12.155429,30,10.304349
11.957837,20,10.385768
12.024375,15,10.449218
4.41562,20,10.527355
6.342484,17,10.595324
7.872772,23,10.691972
3.59208,13,10.743904
4.614629,8,10.774765
3.112592,16,10.832193
9.310871,12,10.880348
8.871595,14,10.938578
9.516979,16,11.001206
7.666313,12,11.049041
4.797336,8,11.080893
10.641837,15,11.146694
11.011075,17,11.214388
16.945213,18,11.290257
3.491364,11,11.343843
7.120439,23,11.434185
10.697948,13,27.508383
6.711839,10,27.564092
111.836297,61,27.831944
5.20442,11,27.874345
97.894862,63,28.135659
14.136368,17,28.205543
6.048614,14,28.265539
22.524593,37,28.425512
6.800473,12,28.474702
15.476949,16,28.540808
30.846962,26,28.645156
45.436439,33,28.773346
5.711589,11,28.816223
41.170584,28,28.930926
32.246384,25,29.03169
28.9066,44,29.212966
12.802389,26,29.321486
41.936788,47,29.524433
50.730769,36,29.671727
13.788654,37,29.829359
6.989868,23,29.923002
4.598588,14,29.981165
8.08051,14,30.032056
28.178799,23,30.127518
12.875664,14,30.184794
9.741401,17,30.254144
22.902339,37,30.407578
50.30073,35,30.556796
11.010449,12,30.60561
11.678856,20,30.69365
12.424122,31,30.817147
11.007505,22,30.908708
16.979066,40,31.077452
5.35487,9,31.118332
93.789725,57,31.351532
10.822667,15,31.419036
31.156467,31,31.546384
6.623575,10,31.585333
70.45571,43,31.758985
35.934297,27,31.870847
23.763952,32,32.002923
19.57653,21,32.090756
7.674478,13,32.144008
5.816285,12,32.193836
85.045584,86,32.546892
46.532088,39,32.704749
10.59667,15,32.767023
25.501375,24,32.867096
7.758859,27,32.976269
22.358382,20,33.061452
14.41856,17,33.128203
38.283532,34,33.272466
68.616644,44,33.466708
13.81093,25,33.587065
14.623676,15,33.643585
118.355451,103,34.056654
7.088833,25,34.156547
118.104143,63,34.418374
25.771472,26,34.529087
97.147476,63,34.789704
7.583443,10,34.829851
15.646097,26,34.938787
32.865266,24,35.036554
28.395577,26,35.139244
8.536105,17,35.211517
17.763615,25,35.31413
6.890942,25,35.419203
78.052772,52,35.666555
140.78958,78,36.062623
7.157697,11,52.848714
129.405905,66,53.180439
20.669662,32,53.334394
38.301175,29,53.473458
4.702028,8,53.511757
103.94984,54,53.793396
79.401577,49,54.040694
52.175562,43,54.265069
71.647549,42,54.497481
11.862273,18,54.58552
73.149324,50,54.813533
18.372659,31,54.935404
4.422385,8,54.969217
81.697725,46,55.153079
5.26541,34,55.293521
168.912407,83,55.628361
6.413345,12,55.675736
48.900117,53,55.960111
9.651289,13,56.020808
75.690528,43,56.183726
231.706874,115,56.717269
18.57638,23,56.814794
49.947001,31,56.927993
14.069039,16,56.995543
122.209011,82,57.315768
28.354255,29,57.426799
16.353679,18,57.499541
133.714801,69,57.760853
92.770682,49,57.961057
196.782207,90,58.312078
118.520396,87,58.662399
77.939971,44,58.854493
42.45404,28,58.988289
7.594385,16,59.067502
98.659692,52,59.298091
7.824701,31,59.44663
110.60902,58,59.762257
68.856793,40,59.974213
5.209788,9,60.012429
65.275898,44,60.266876
61.837557,56,60.699
117.070612,63,61.213405
90.266433,58,61.582155
131.590538,68,62.186231
5.757669,13,62.330398
34.735838,32,62.62327
122.12748,61,63.08914
18.39702,19,63.209524
109.620945,82,80.570307
149.065863,73,80.85516
10.651855,13,80.906358
59.316462,43,81.074584
146.384868,76,81.369032
139.374794,81,81.68406
65.357397,42,81.845171
203.341194,107,82.266627
156.151867,72,82.546458
236.168986,108,82.990447
200.46132,90,83.338154
236.274892,107,83.750375
125.85783,72,84.027133
150.174436,74,84.315267
93.255084,64,84.562737
178.309373,84,84.882609
14.957963,23,84.969327
162.112123,81,85.315568
50.023308,46,85.500273
90.903587,50,85.720195
96.831195,52,85.927019
65.239208,38,86.077529
166.668055,109,86.490511
63.037971,36,86.631799
119.851709,65,86.878197
126.3748,64,87.129669
117.433468,62,87.366479
136.580466,75,87.659493
21.407514,22,87.743644
81.846476,54,87.948515
173.938745,79,88.253613
175.179665,98,104.098299
169.005005,77,104.40161
205.170823,99,104.802722
221.0417,102,105.200305
199.201228,84,105.522905
207.941777,87,105.865241
233.322453,106,106.293053
228.946807,103,106.701096
256.01071,116,107.154045
148.488609,84,107.469289
241.69204,99,107.867096
186.947587,95,108.226357
112.727819,60,108.464282
180.314502,84,108.791951
105.382585,57,109.021064
234.431188,112,109.461218
155.282931,75,109.751934
146.180628,75,110.053705
16.572282,19,110.127264
31.012354,25,110.223203
247.408723,109,110.637519
116.689239,60,110.871995
166.790497,87,111.219204
204.832368,92,111.57581
234.909948,114,127.507924
207.911869,93,127.876987
238.766464,108,128.310468
197.982904,94,128.674874
226.435102,101,129.069981
216.733249,104,129.485722
211.49973,109,129.907896
212.26267,95,130.288443
211.107518,98,130.673918
242.761543,107,131.128567
223.508765,106,131.588258
254.010726,112,132.15592
155.44531,75,132.462824
133.767068,70,132.777755
216.979702,94,133.349624
201.440715,90,133.929937
197.655326,84,134.474157
211.130523,94,135.103221
215.27272,93,135.634969
100.656732,55,135.977962
232.878463,106,136.599799
229.956136,110,137.246151
273.059284,115,157.768291
189.087036,85,158.182685
225.77528,99,158.624485
227.449638,103,159.075092
227.277729,105,159.526148
230.098573,98,159.978878
190.179258,87,160.352584
222.417041,100,160.783434
210.827658,91,161.180345
313.095359,126,161.728508
137.325746,68,162.027045
224.961372,101,162.462231
246.830909,114,162.958599
222.469246,103,163.403189
204.512197,94,163.834977
168.580781,77,164.178199
236.062299,110,164.66278
211.068641,93,165.078083
277.210541,120,165.591226
235.292625,103,166.043833
224.026291,99,186.978886
286.877898,121,187.653151
264.473555,119,188.416605
246.960041,101,189.324629
263.09336,107,190.202104
205.400138,94,191.056987
216.178603,95,191.73868
224.905365,98,192.401322
253.58045,102,193.237456
224.694122,105,193.795834
205.728613,96,194.593013
218.946205,97,195.210461
208.594226,97,195.723418
225.304403,97,196.299972
225.932231,103,196.912559
342.138561,136,197.640929
206.416092,91,198.045177
223.077496,100,198.516661
215.09995,95,198.928338
218.176111,98,199.394611
210.088747,90,221.649677
231.205455,99,222.262551
221.106914,94,222.951899
284.861486,113,223.69507
206.708024,91,224.123322
252.780773,102,224.591895
270.252034,108,225.217988
318.034146,133,226.240487
289.0687,117,227.306612
291.158228,114,228.156766
238.049833,100,228.663915
220.166295,95,229.193748
261.128093,113,229.766758
255.023375,104,230.249596
288.162022,132,230.874081
205.730923,95,231.334422
244.539647,105,231.881366
262.077069,111,232.440833
336.906376,131,233.070888
271.910158,114,251.969474
249.997843,101,252.464046
314.441986,123,253.048846
262.90331,110,253.564993
288.479967,117,254.129187
255.131769,108,254.64306
303.212039,124,255.158011
312.880585,124,255.718649
289.274833,126,256.298027
277.679548,112,256.782803
333.074161,128,257.308822
334.475532,146,257.932565
282.061036,115,258.413864
261.813302,119,258.905139
327.184964,125,259.423839
263.936783,113,259.967732
301.653234,120,260.492236
362.927738,145,278.763099
312.153752,130,279.340641
344.278514,133,279.95161
310.642218,125,280.480217
293.973386,117,281.011308
315.958381,127,281.612763
317.265535,123,282.208044
297.169868,117,282.778105
309.400141,136,283.381769
312.332935,122,283.89368
350.407776,132,284.469663
313.388731,123,285.024616
412.001279,164,285.764309
266.792728,124,286.325583
325.835986,127,286.923325
311.925053,121,287.427824
328.989072,133,312.715763
331.082516,127,313.406943
372.119681,132,314.144277
305.343937,118,314.643651
300.897163,124,315.363141
362.030265,136,316.206563
337.056118,132,316.917683
408.284322,149,317.712194
226.478291,98,318.272989
353.990372,131,319.108189
372.783023,143,319.904858
323.852472,129,320.870231
345.951065,127,321.576504
314.039908,134,322.355645
277.501089,110,323.250231
315.29988,132,324.205005
332.710137,125,347.243545
397.011859,150,348.136486
357.403716,134,349.093724
360.655062,141,349.721838
361.925508,132,350.633264
372.195743,140,351.984849
329.058435,126,352.811943
366.524043,138,353.498826
348.893151,130,354.562964
336.020247,132,355.714273
310.200114,123,356.628328
328.300228,122,357.288206
347.036578,129,357.990544
345.88736,129,358.675247
365.972515,141,359.332796
308.114227,126,378.568706
326.34422,126,379.064641
323.963792,128,379.590267
398.265415,144,380.154638
568.876019,205,380.965536
489.16169,171,381.641318
337.786081,126,382.138702
323.888703,129,382.641876
376.757441,133,383.153098
363.072785,135,383.680952
359.893989,139,384.267783
317.519358,129,384.777889
351.233645,133,385.298371
361.73496,128,385.81429
529.032594,183,386.540305
397.035326,147,406.188669
342.255177,126,406.724994
364.01882,132,407.340514
382.361665,143,407.897098
332.959311,130,408.402412
346.226046,133,408.919117
506.684196,171,409.764152
349.510173,130,410.716051
316.314787,121,411.289424
386.311688,143,412.002637
369.036759,135,412.752904
352.671447,126,413.296108
325.717612,123,413.852428
338.963638,122,414.28392
391.908357,143,414.790912
385.332104,141,437.183898
373.381131,131,438.282067
345.09994,132,439.418543
360.038028,131,440.487635
361.592161,133,441.157012
352.645147,131,442.064875
356.017603,130,442.746279
379.487422,137,443.520954
368.9122,134,444.263363
605.071238,199,445.25127
374.237089,136,446.032077
317.010968,131,446.827446
528.541161,195,447.912227
361.377725,136,448.698434
390.701292,136,470.842741
389.734856,138,471.455393
353.879339,129,472.031498
410.619541,142,472.645797
403.224658,140,473.286332
348.386785,130,473.88171
378.978956,137,474.513849
401.508279,139,475.130774
329.947965,126,475.680707
431.981324,153,476.470829
375.808543,139,477.200126
483.016788,174,478.041153
473.78435,161,478.744373
406.924013,147,479.475527
377.261038,136,480.10538
390.886856,140,498.634744
493.597304,164,499.353091
350.474144,131,499.898743
410.62565,147,500.512003
390.404156,141,501.108713
591.985351,199,501.947136
509.405555,173,502.714673
406.178124,142,503.301816
634.916338,208,504.141041
538.832781,184,504.885468
546.293779,187,505.644659
584.501158,190,506.46518
406.924261,142,525.221921
444.30891,151,525.924188
357.711542,134,526.634307
434.060806,151,527.610465
569.892842,199,528.872502
412.474502,147,529.737714
650.863707,211,530.751615
607.937469,196,531.774401
394.797218,139,532.51865
430.399107,149,533.194124
436.427431,152,533.85337
492.922146,163,534.523813
596.263323,205,553.390045
498.88644,162,554.083389
700.348771,230,555.066663
618.466011,198,555.987488
707.687012,227,557.085663
605.138703,212,558.181038
593.342608,204,559.174928
759.341078,243,560.223644
601.427341,191,561.076181
978.936131,321,562.56286
646.832995,208,581.599299
407.512141,145,582.163815
594.203897,195,583.02538
414.522875,147,583.610882
615.313093,209,584.446302
632.77046,203,585.302111
586.704231,195,586.098213
558.1873,189,586.960488
462.517234,155,587.603796
614.454772,200,588.402628
590.887462,198,589.203737
658.153482,217,606.045379
653.532942,211,606.860628
837.078205,275,608.031213
361.649277,139,608.581986
657.819434,217,609.398023
682.339953,219,610.239195
627.710554,195,611.032799
687.618904,222,611.875018
936.746635,302,613.038157
603.951363,204,630.719554
435.294813,146,631.270668
586.696317,207,632.06371
758.492143,247,632.976704
521.506502,179,633.687441
514.764157,173,634.371233
658.968828,215,635.189331
916.215718,289,636.207306
748.378542,237,637.02711
434.463347,145,637.512774
735.903355,244,653.285157
787.218328,253,654.189945
630.589147,205,654.965761
680.898319,221,655.78065
491.5647,165,656.384398
527.990377,172,656.987786
829.27009,271,657.977725
875.968076,284,659.001193
1367.674729,430,676.033047
694.87413,227,676.831329
992.935717,317,677.958993
747.855949,235,678.826343
758.980769,247,679.708168
824.804305,250,680.585685
827.320251,264,681.56626
691.61347,221,682.401067
872.037517,285,698.781962
980.500273,305,699.88428
671.349897,213,700.816031
1165.949176,363,702.370515
860.366245,268,703.607163
643.760803,210,704.503037
579.645612,183,705.31933
760.909391,238,706.363275
1354.098372,418,724.7963
663.362727,207,725.559575
742.959756,233,726.536555
1005.67791,313,727.689085
922.931285,276,728.658953
510.647682,160,729.219919
686.636117,224,730.032494
1227.837324,381,731.492169
804.759495,247,747.315043
1247.90859,383,748.675079
1124.126769,354,749.919345
770.233008,241,750.803367
1549.827902,500,752.556049
825.948976,277,753.514174
344.845755,140,769.527408
1042.804467,327,771.171655
766.602509,241,772.197394
877.636668,278,773.612374
629.610275,196,774.800195
732.476793,226,776.166648
743.262745,233,777.388089
893.76079,278,778.798135
659.63219,215,798.152255
722.541563,225,799.229582
1401.692622,438,801.624731
330.001059,139,802.244112
1581.816305,500,804.524094
1286.530869,395,806.474722
887.014232,279,807.706177
845.937764,252,828.387801
695.423785,214,829.435484
1088.451072,351,831.018299
815.433689,256,832.05206
1071.734187,336,833.384885
836.956767,262,834.470462
543.573902,174,835.146631
982.899565,300,853.685144
814.204886,245,854.72817
907.57608,294,855.812739
623.186357,200,856.537262
809.975155,246,857.456727
1519.91142,500,859.332747
1061.198813,311,860.517248
951.31853,292,876.408537
1324.565479,415,877.838294
1216.315051,389,879.406106
1108.657648,338,880.976241
566.208802,173,881.632451
765.187125,230,882.470344
914.441719,287,883.533383
801.320787,254,899.679781
907.749609,291,900.703287
1524.428506,500,902.609849
819.374417,247,903.705622
1473.203451,500,905.809628
864.409675,261,906.845025
745.695331,229,929.969849
1540.344913,500,932.537733
1020.876939,314,934.051932
1218.427071,364,935.615225
1103.514953,328,936.991411
898.980965,271,938.113007
1336.224167,414,956.471975
858.855941,258,957.498238
595.367689,189,958.260973
739.377603,236,959.222969
1059.93172,316,960.582923
220.217554,96,960.992038
946.021575,285,962.174426
808.909879,261,963.228831
761.772242,227,982.271934
1129.647566,341,983.856939
867.443638,255,985.073306
915.582234,276,986.312183
1029.260963,323,987.845633
1016.491372,310,989.173635
866.679938,269,990.36514
1187.518783,358,1008.225741
524.102592,165,1009.036271
1033.562219,318,1010.351973
1638.4074,500,1012.251668
616.15896,201,1013.036961
907.980291,281,1014.047086
828.562394,257,1014.987229
909.10397,282,1030.444663
855.230821,268,1031.379681
746.604063,223,1032.192135
822.148543,255,1033.086669
771.743173,243,1033.906903
936.811097,287,1034.889026
1141.668049,349,1036.190046
1391.542567,416,1053.866349
1056.293669,318,1055.016859
834.76964,244,1055.882857
1138.000423,355,1057.137248
917.986555,269,1058.075665
826.139871,247,1058.93764
789.420523,246,1059.796459
1081.415947,321,1075.284646
663.727915,201,1076.029344
600.833873,182,1076.66608
