#{"t_start": 1768503098.021487, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-9.266797,22,3.253938
-1.001849,32,3.365007
-6.211411,18,3.412633
-0.104092,13,3.47178
-6.923802,13,3.519092
-2.760597,13,3.570577
-3.929812,14,3.619923
-5.817622,16,3.691439
-3.131994,15,3.754347
-9.544387,21,3.846335
-6.392622,20,3.970223
-0.39575,30,4.115009
-10.716492,13,4.26399
-7.642547,10,4.308073
-6.532666,15,4.373166
-1.824684,21,4.464746
-9.927844,18,4.53797
-1.266662,14,4.60091
-2.039547,23,4.691466
-6.631337,7,4.723813
-0.259473,19,4.802427
-4.629882,11,4.850436
-10.155917,23,4.952377
-0.264234,23,5.045219
-10.056202,18,5.127018
-7.940569,14,5.188571
-8.138533,22,5.267865
-1.300206,18,5.350316
-8.148115,14,5.400789
-0.403638,13,5.450334
-4.060417,14,5.515075
-2.254825,27,5.621395
-8.605243,9,5.652463
-5.009996,21,5.748713
-13.684921,21,5.84559
-9.078583,13,5.911614
-4.797167,22,6.015171
-12.313695,19,6.110203
9.103185,30,6.238175
-2.207663,28,6.332933
-5.475679,9,6.374746
-1.123755,19,6.443716
-1.390364,16,6.505558
-1.46244,26,6.649095
-4.544971,14,6.705318
-6.742269,14,6.772109
-1.529961,23,6.886897
6.960878,21,6.954996
-3.63286,15,7.004964
-4.086078,10,7.054904
-8.967993,16,7.121521
-6.139623,12,7.154979
-0.506479,25,7.267366
-3.832821,25,7.353007
-2.02987,19,7.414681
3.216994,19,7.478504
-4.042901,15,7.541414
-9.619333,17,7.610671
-0.461194,12,7.658934
-6.261141,19,7.735345
-11.881517,16,7.798049
-9.066581,29,7.883188
-4.937148,11,7.930856
-2.698512,12,7.988277
-5.60915,12,8.041603
-7.923786,15,8.099048
-11.245697,22,8.188685
-4.918385,24,8.287308
-0.119519,15,8.348646
1.863031,15,8.405724
-9.537511,19,8.469368
-11.517715,25,8.556397
-7.507415,13,8.602171
-0.5575,11,8.646287
-10.483971,21,8.720991
-4.288048,13,8.774533
10.881739,38,8.92293
-0.191819,16,8.989691
-9.522068,16,9.056057
-1.574619,14,9.132201
-0.960426,35,9.26476
-3.196118,11,9.315408
-7.394326,12,9.36832
-7.339161,28,9.478387
-6.742402,23,9.566243
0.819597,18,9.639724
4.117609,25,9.746383
-3.241842,19,9.819818
4.885755,27,9.924757
-1.955906,28,10.029256
-8.997873,21,10.109092
-10.718826,13,10.163914
1.252702,19,10.230061
-9.554673,10,10.268646
-1.578181,13,10.323757
-1.639927,17,10.383706
6.654379,22,10.47534
-3.190233,14,10.526656
-6.37171,24,10.605758
0.495866,18,10.668901
3.227252,43,10.82651
-2.35172,14,10.88421
-1.54104,20,10.94757
1.838616,36,11.074159
6.397396,45,11.217067
2.01499,17,11.280106
-3.544513,21,11.359274
-1.311507,11,11.400127
-7.543213,15,21.150438
-2.321138,35,21.318359
-7.774517,11,21.369342
-1.124788,13,21.418312
-2.536851,9,21.451338
-6.506352,21,21.557835
-7.614988,12,21.61391
-1.844708,28,21.742829
