#{"t_start": 1768503097.9808002, "env_id": "CustomWalker2d-source-v0"}
r,l,t
-2.741408,10,3.249179
-9.78103,21,3.310551
-3.042567,22,3.390662
-3.485804,32,3.512467
-3.173899,14,3.56365
-5.495978,9,3.595483
4.455724,20,3.67037
-4.25344,21,3.763817
-13.113459,22,3.858517
-10.191248,10,3.902612
-8.701354,14,3.998446
-7.34425,19,4.091032
-5.807506,12,4.14876
-5.170508,26,4.34876
-10.728035,12,4.400898
12.500347,34,4.549128
-11.906133,18,4.62779
-3.200705,19,4.707858
-4.827378,15,4.770631
-5.264167,12,4.821016
-16.271107,22,4.915348
-4.32817,33,5.054929
-4.694783,14,5.114845
-4.24851,13,5.173707
-7.777297,21,5.264521
-3.782072,14,5.308552
-7.030788,12,5.370814
0.796169,20,5.443221
-10.068831,15,5.502477
-5.442882,15,5.569761
-7.275211,12,5.618741
4.510017,32,5.740144
1.973127,20,5.839247
2.118043,15,5.908751
-4.980547,8,5.950173
-6.071925,23,6.065701
-11.016518,19,6.154153
-3.199943,12,6.207269
-1.57126,34,6.342083
0.117154,20,6.413421
-2.632435,12,6.456907
-13.398985,14,6.512979
-0.380553,17,6.596335
-2.96581,13,6.664952
-10.517832,22,6.762723
-5.468439,24,6.879304
-0.216362,11,6.92926
-1.409332,19,6.995683
-3.285132,27,7.095591
-5.296966,13,7.145606
-5.487788,12,7.195666
-5.098319,10,7.229317
1.462425,19,7.316059
-3.348622,35,7.423444
-7.890529,25,7.519191
-6.008472,14,7.566395
0.134016,12,7.617728
5.001995,27,7.731724
1.043419,30,7.847891
0.339316,11,7.876624
-7.404972,23,7.955742
-5.507934,14,8.022917
-10.010576,22,8.115973
-1.747165,18,8.189451
3.897801,16,8.255168
-1.907381,14,8.314683
-11.300854,16,8.377255
-1.925143,23,8.460246
-4.027087,14,8.510055
0.140265,25,8.595331
-9.629961,16,8.650651
-4.234905,22,8.728463
-7.407382,29,8.847939
-0.904099,15,8.91361
-6.135045,15,8.963617
6.795641,23,9.063681
-6.131099,27,9.190894
-7.658939,17,9.255361
-3.637585,27,9.366764
-10.978271,24,9.470411
-6.50372,28,9.574924
-4.624573,25,9.67414
7.705648,30,9.801766
-0.432168,29,9.913426
-5.944965,26,10.01312
-6.893097,18,10.080498
-3.13674,15,10.13689
-18.941497,29,10.243747
-14.163968,28,10.357705
-1.650551,13,10.412455
-3.338191,16,10.471997
-8.069505,13,10.521801
-6.080372,12,10.567343
2.17029,20,10.646445
0.229103,36,10.756655
-6.65603,12,10.804024
-5.388523,15,10.851445
-14.251967,16,10.91012
-1.405407,13,10.956386
-0.848211,15,11.02018
-7.119729,9,11.051544
-2.255836,11,11.083085
-11.590826,17,11.146609
-8.383054,12,11.178066
-18.451666,18,11.242045
-14.385022,22,11.320793
-2.464469,12,11.352452
-0.089572,24,11.443267
-0.271172,17,21.20993
-2.938758,37,21.39273
0.646329,28,21.5122
-7.182752,17,21.58765
0.618922,11,21.637181
6.277342,25,21.754216
-0.889427,18,21.83222
-7.44255,13,21.889581
-2.192703,13,21.947263
1.88147,22,22.050013
2.530958,19,22.119447
2.117633,27,22.238818
-9.727523,20,22.34988
0.650356,18,22.430175
-3.469991,18,22.512895
2.522353,16,22.571155
-13.906334,13,22.616095
-3.092058,13,22.66335
-3.775166,29,22.794699
15.129472,63,23.026334
-0.434113,17,23.105733
-11.259622,13,23.163073
2.781215,24,23.260314
-7.935966,10,23.309023
4.265794,25,23.420148
-2.428755,8,23.451521
-8.859246,7,23.485103
-11.212856,20,23.576159
5.201142,21,23.676418
-2.852741,13,23.735184
-6.262255,11,23.785416
-0.802427,14,23.84615
-4.663816,10,23.871215
4.316376,21,23.962594
-9.074622,37,24.113414
3.774929,27,24.236195
8.92943,27,24.368257
-0.548271,28,24.485476
4.740944,20,24.564308
-3.117741,13,24.614041
-4.879812,21,24.69128
-8.789035,16,24.756145
-0.093597,13,24.804889
11.826152,21,24.884035
-8.739202,21,24.96963
-11.282459,14,25.032787
-3.041237,21,25.122156
3.017815,20,25.204787
-6.218358,12,25.256052
-7.160511,12,25.287979
-4.934236,11,25.355454
-3.167033,15,25.428178
-2.858248,23,25.530179
-5.513882,10,25.570958
-1.203315,17,25.644575
19.41239,58,25.86714
-0.545574,17,25.946173
-2.818407,25,26.055494
-5.63486,14,26.110876
12.158185,49,26.304307
-5.272947,11,26.335677
-4.850267,11,26.367698
-0.782072,19,26.448422
5.658561,25,26.537439
4.464722,18,26.60045
-1.745369,26,26.715206
2.933806,19,26.787414
8.997951,25,26.89212
2.134602,30,27.028896
-9.470909,15,27.095506
-1.206157,14,27.157013
1.322896,17,27.223669
-5.55452,17,27.287082
14.398527,56,27.524625
-0.213288,14,27.588662
2.355765,19,27.670998
-4.650672,10,27.714333
-5.238318,24,27.802707
10.394274,25,27.88183
-0.994533,44,28.041996
-5.194282,11,28.087661
-6.903657,13,28.136748
8.704395,22,28.247501
-4.824496,12,28.304344
-6.045038,17,28.368023
-7.056946,35,28.502686
5.888513,21,28.565471
-2.195858,16,28.633287
-5.289343,15,28.688658
13.193786,48,28.899198
-4.620168,12,28.95328
-5.885669,13,29.097492
-2.831994,12,29.156411
-2.869535,13,29.213207
-7.392426,8,29.247428
-3.696158,14,29.302364
13.615843,29,29.425632
-5.111893,21,29.517487
-6.387648,21,29.601737
0.672289,18,29.669826
-2.233496,31,29.779855
-2.467696,22,39.440508
-0.872703,15,39.503359
